number,values0,values1,values2,values3,sqrtPriceX96,tick,liquidity,feeGrowthGlobal0X128,feeGrowthGlobal1X128,position_token_id,position_liquidity,position_tick_lower,position_tick_upper,position_amount0,position_amount1,position_fees0_cumulative,position_fees1_cumulative
18763691,282800773867728698125800,1019295292290725735347,207474600644102234882,1623963514320679339,4756519660190264512464280635,-56260,45311710453195970908054,2495030566544678139605959460529149626310,4537697568363472957147999983262600621,-1,16978147645121653727958,-887200,887200,311094035174905929007104,926592813962130162198,2487580641607248924206,7932818904292987076
18766091,276181303303434816839082,1046151060509833578020,74433229769744808718,521943530010352157,4876179072046743794412747767,-55763,94790005204060690117631,2496520654732131516605174842115981635434,4548146421530157321288386304732000275,-1,16997863493506362947813,-887200,887200,283129175840499666255872,1020478947413893785819,2695055242251351159088,9556782418613666415
18768491,264952142434436243942970,1090488873534483246612,190986988094113597056,1447622297601292774,5082840542012424749583750017,-54932,89708496711969470848046,2498853959077780537578163263094158096613,4566677701191547588337309939855450597,-1,16997863493506362947813,-887200,887200,283129175840499666255872,1020478947413893785819,2695055242251351159088,9556782418613666415
18770891,261168977572954807427312,1106285156946588408463,270704761714018210126,1942289758315405419,5156468060539900636885997795,-54645,75130833945845979000787,2500449839213152359851922578022043119500,4576580511296763096514148772660785291,-1,16997863493506362947813,-887200,887200,283129175840499666255872,1020478947413893785819,2695055242251351159088,9556782418613666415
18773291,270408476460465935917471,1071466486233361132198,136931309236330270933,188335500005524824,4987222323372859297834678954,-55312,96248381721318097082069,2503187267553575112524538687100942939760,4580345573780267251954068727219196204,-1,17021563386505129798257,-887200,887200,261533121974128577871872,1107827635497247206410,2965760003965369369214,11499072176929071834
18775691,282892710126886457942408,1024181994618585812643,304256370027719407468,344652533000797710,4767133057716458755747703375,-56215,42385908165661326723868,2506532305047394549756129732080513566960,4583470547013916342056359051493778822,-1,17021563386505129798257,-887200,887200,261533121974128577871872,1107827635497247206410,2965760003965369369214,11499072176929071834
18778091,279416047683020884845152,1036925482710626930368,322460597585046867054,539409215456583679,4826448593112888997827809426,-55968,94705237975823648911441,2506896230352051693452429349034987759849,4587363976975365464406868604242533154,-1,17021563386505129798257,-887200,887200,261533121974128577871872,1107827635497247206410,2965760003965369369214,11499072176929071834
18780491,274491931765889970438425,1057291499434427812776,25499953655550731352,291906833208094326,4917135341725608130854419054,-55595,96248381703725911037653,2507405580778449645920017051701521497335,4593194688355135134070976594273961583,-1,17035785456485722417020,-887200,887200,279649508881244262236160,1037791867686255083925,3288220601550416236268,12038481392385655513
18782891,274851650217598964192169,1055907744740284520458,78974228930458715936,481174956240490803,4910699927164448428430231342,-55622,96248381703725911037653,2508473706049597618866440392936707266903,4596975236369939328323331661681008488,-1,17035785456485722417020,-887200,887200,279649508881244262236160,1037791867686255083925,3288220601550416236268,12038481392385655513
18785291,267512573954074962217194,1084876055841896341353,129838295121464963075,983383104674712860,5045422571188384257838373164,-55080,90550406495990367604851,2509489693535405587635421811601702796471,4607006624583455381854873630728624422,-1,17035785456485722417020,-887200,887200,279649508881244262236160,1037791867686255083925,3288220601550416236268,12038481392385655513
18787691,252307137734877228609153,1151855794434492843869,175035267072382272486,1451641104127154888,5353204951804862032549405289,-53896,47623352055529851093896,2512983518811777057540263211610088491422,4635982387391997908830986275402696618,-1,17047622666433581573917,-887200,887200,267698453408220220227584,1085629875245950695546,3418058896671881199343,13021864497060368373
18790091,243894651428863262567338,1191585944482532262189,370378225598695101397,2799324893390467886,5537849277076093123085742198,-53218,45790539363243094814992,2516882699688155438648315009220965714251,4662883090126019563720338529474086771,-1,17047622666433581573917,-887200,887200,267698453408220220227584,1085629875245950695546,3418058896671881199343,13021864497060368373
18792491,248650526409111219593997,1168794785090995373462,637129887103745278118,3820006028458848457,5431928251283061229647758390,-53604,48414805182617450399828,2522207247781055070312038809721121117297,4683256593183222029672628930743288533,-1,17047622666433581573917,-887200,887200,267698453408220220227584,1085629875245950695546,3418058896671881199343,13021864497060368373
18794891,246678465153556034156377,1185013808994050733331,170366022209348953783,963579197816333555,5491306320756991373953755232,-53386,46990495736975028936351,2525597992577928561871281803781213140549,4702434426350896782055915967621691325,-1,17097291820297788032677,-887200,887200,249374982921100277579776,1172200130760141037380,4055188783775626477461,16841870525519216830
