number,values0,values1,values2,values3,sqrtPriceX96,tick,liquidity,feeGrowthGlobal0X128,feeGrowthGlobal1X128,position_token_id,position_liquidity,position_tick_lower,position_tick_upper,position_amount0,position_amount1,position_fees0_cumulative,position_fees1_cumulative
18732491,28477454903656800645527,100779499174777182767,19869126048130854476,69559186119572872,4713191602668824909347220319,-56443,41841587942860259193921,2479003269353542376628377011102987579994,4485059423901460365047375531864921463,-1,1694090801274487465035,-887200,887200,28463832937161423847424,100827729325797619447,169734339616223905179,623579971289474329
18734891,28630363847657734880881,100241256388979722162,21413660836019079075,69559186119572872,4688019405952326638677500654,-56550,44782144372198978818598,2479313511256171760654652938848602271222,4485059423901460365047375531864921463,-1,1694090801274487465035,-887200,887200,28463832937161423847424,100827729325797619447,169734339616223905179,623579971289474329
18737291,29141773470975288490898,98624141689045513941,5010025444666405789,182334315025786,4609069035155108715572880986,-56889,41822275312116511888523,2480319121686455080469978851328981764528,4485096021976862096737665311082804238,-1,1695311887491954838623,-887200,887200,28651000370014833344512,100313509432621840310,191148000452242984254,693139157409047201
18739691,29676718631621721975520,96846367401586158981,10505324027784185481,481860254013980,4525987101264535045502669276,-57253,35171646832002346931638,2481422135959284257155310925520175172280,4485156142711120561011475174184490966,-1,1695311887491954838623,-887200,887200,28651000370014833344512,100313509432621840310,191148000452242984254,693139157409047201
18742091,29794323086836105340167,96464094434868289243,11693247817828461892,481860254013980,4508122078931246491279328173,-57332,35171646832002346931638,2481660575577374811373117443039553511110,4485156142711120561011475174184490966,-1,1695311887491954838623,-887200,887200,28651000370014833344512,100313509432621840310,191148000452242984254,693139157409047201
18744491,30253184557273557685408,95038565767671017987,18360192059338524374,41698083410677662,4440623697471288847164172973,-57634,35292704846096028035683,2485345097794766784970918739188421850130,4493524111534799671047293468647971928,-1,1695647153811173129268,-887200,887200,29800215237483206541312,96483171256140252166,202841248270071446146,693621017663061181
18746891,30290582942160471562234,94921226036426277236,19601278459446091699,44397863133151321,4435141064321141331537573789,-57659,35292704846096028035683,2485594158937489063442341987257119723092,4494065903164068548908868468002871162,-1,1695647153811173129268,-887200,887200,29800215237483206541312,96483171256140252166,202841248270071446146,693621017663061181
18749291,30562408600052811383209,94076985484153362361,23926404603961577645,49234852310154535,4395694397880972631883803224,-57838,35292704881280400124515,2486462124987135296517172923297315474240,4495036589855708469875889402273413363,-1,1695647153811173129268,-887200,887200,29800215237483206541312,96483171256140252166,202841248270071446146,693621017663061181
18751691,30954998761753568687772,93005089187694815099,12110043675517684489,25026502252433833,4342777159608203946164400907,-58080,35292704863688214080099,2488890783209502382571867627435343838074,4500055632073973925321952552575761281,-1,1696753494365599714977,-887200,887200,30582349324158765105152,94138366877119110126,226767652874033023791,742855869973215716
18754091,30930543585385674979301,93078623487307687569,19230786142254788763,46954436872698137,4346210768237534954280267198,-58064,35292704863688214080099,2490318841621559288004815050863597736585,4504453259377556396083506011919059442,-1,1696753494365599714977,-887200,887200,30582349324158765105152,94138366877119110126,226767652874033023791,742855869973215716
18756491,31089957649825477259238,92601361927491537265,21990417738577031621,50426038748095673,4323925529663700156847687197,-58167,35292704863688214080099,2490872283223150003508245025196708763887,4505149485969745692777868667606145020,-1,1696753494365599714977,-887200,887200,30582349324158765105152,94138366877119110126,226767652874033023791,742855869973215716
18758891,30362488468719875039354,94938703467300611861,11936510884103870082,60549828792417263,4430294030819291227520609124,-57681,35292704846096028035683,2493264643119898034685137840600987404775,4517285107808020707611020839303825439,-1,1697814857179996068741,-887200,887200,31109405215462004883456,92659286453616674327,248758070612610055412,793281908721311389
18761291,28243355693778913299910,102062067996263893657,15426495209169526030,144858947670085369,4762704293435585662847981214,-56234,45311710453195970908054,2493964118755670735694430192856185359298,4534182654912987633873592126860840840,-1,1697814857179996068741,-887200,887200,31109405215462004883456,92659286453616674327,248758070612610055412,793281908721311389
18763691,28280078930317830147927,101929534792452369110,20747461196820046283,162396360295766091,4756519660190264512464280635,-56260,45311710453195970908054,2495030566544678139605959460529149626310,4537697568363472957147999983262600621,-1,1697814857179996068741,-887200,887200,31109405215462004883456,92659286453616674327,248758070612610055412,793281908721311389
18766091,27618132696960001139286,104615115015523506011,7443323614797928956,52194357473605102,4876179072046743794412747767,-55763,94790005204060690117631,2496520654732131516605174842115981635434,4548146421530157321288386304732000275,-1,1699786495006493726168,-887200,887200,28312920010203282276352,102047903485943429921,269505531809430101695,955678269017077480
18768491,26495216513836694635966,109048896697922231910,19098700445991952302,144762242164903976,5082840542012424749583750017,-54932,89708496711969470848046,2498853959077780537578163263094158096613,4566677701191547588337309939855450597,-1,1699786495006493726168,-887200,887200,28312920010203282276352,102047903485943429921,269505531809430101695,955678269017077480
18770891,26116899995270351961101,110628525174492183444,27070478491089480186,194228992475154619,5156468060539900636885997795,-54645,75130833945845979000787,2500449839213152359851922578022043119500,4576580511296763096514148772660785291,-1,1699786495006493726168,-887200,887200,28312920010203282276352,102047903485943429921,269505531809430101695,955678269017077480
18773291,27040850318673057288707,107146659213350611120,13693132277016048084,18833551861997241,4987222323372859297834678954,-55312,96248381721318097082069,2503187267553575112524538687100942939760,4580345573780267251954068727219196204,-1,1702156506885922445327,-887200,887200,26153314782318302330880,110782774499120582694,296576010300519581881,1149907261492232099
18775691,28289273808705077559491,102418209584529062194,30425640009939604011,34465256706509526,4767133057716458755747703375,-56215,42385908165661326723868,2506532305047394549756129732080513566960,4583470547013916342056359051493778822,-1,1702156506885922445327,-887200,887200,26153314782318302330880,110782774499120582694,296576010300519581881,1149907261492232099
18778091,27941607529956357589621,103692558519685525610,32246062945596814460,53940926876997691,4826448593112888997827809426,-55968,94705237975823648911441,2506896230352051693452429349034987759849,4587363976975365464406868604242533154,-1,1702156506885922445327,-887200,887200,26153314782318302330880,110782774499120582694,296576010300519581881,1149907261492232099
18780491,27449196112377217027563,105729161251549031103,2549995638286089564,29190686442856178,4917135341725608130854419054,-55595,96248381703725911037653,2507405580778449645920017051701521497335,4593194688355135134070976594273961583,-1,1703578727852318412196,-887200,887200,27964953879074756886528,103779197868176305196,328822073246116396341,1203848188369229790
18782891,27485167961395432374099,105590785767334956376,7897423737703160734,48117500770385292,4910699927164448428430231342,-55622,96248381703725911037653,2508473706049597618866440392936707266903,4596975236369939328323331661681008488,-1,1703578727852318412196,-887200,887200,27964953879074756886528,103779197868176305196,328822073246116396341,1203848188369229790
18785291,26751260256549017793723,108487617187322463552,12983830900812949518,98338320985101133,5045422571188384257838373164,-55080,90550406495990367604851,2509489693535405587635421811601702796471,4607006624583455381854873630728624422,-1,1703578727852318412196,-887200,887200,27964953879074756886528,103779197868176305196,328822073246116396341,1203848188369229790
18787691,25230716566627438416318,115185592194948092194,17503528644947800080,145164126482956137,5353204951804862032549405289,-53896,47623352055529851093896,2512983518811777057540263211610088491422,4635982387391997908830986275402696618,-1,1704762455367277555396,-887200,887200,26769848304349680238592,108562999542946782336,341805904146929345859,1302186509354330923
18790091,24389467842896494155089,119158607639580494689,37037826660102824917,279932520328679530,5537849277076093123085742198,-53218,45790539363243094814992,2516882699688155438648315009220965714251,4662883090126019563720338529474086771,-1,1704762455367277555396,-887200,887200,26769848304349680238592,108562999542946782336,341805904146929345859,1302186509354330923
18792491,24865055393570705204479,116879491448119665275,63712995763654144129,382000645134861081,5431928251283061229647758390,-53604,48414805182617450399828,2522207247781055070312038809721121117297,4683256593183222029672628930743288533,-1,1704762455367277555396,-887200,887200,26769848304349680238592,108562999542946782336,341805904146929345859,1302186509354330923
18794891,24667849731794790670457,118501396350793788249,17036604442336547402,96357932345737360,5491306320756991373953755232,-53386,46990495736975028936351,2525597992577928561871281803781213140549,4702434426350896782055915967621691325,-1,1709729404961275367042,-887200,887200,24937501543709095755776,117220028360325329927,405518899910583489988,1684187154489192004
18797291,25531140644750914163190,114494478678539890528,32289095203934365586,126576221929971633,5305627391917488888653921298,-54074,32919246335487831005863,2528633650526335788135116584656864059651,4708448682802348805704326141208725979,-1,1709729404961275367042,-887200,887200,24937501543709095755776,117220028360325329927,405518899910583489988,1684187154489192004
18799691,25702079449521064142936,113733001406767791614,40648148452550105895,156055339631775592,5270340846067711599999136061,-54208,32919246335487831005863,2530297328074609311157672470715018280683,4714315824068798504544826020642282350,-1,1709729404961275367042,-887200,887200,24937501543709095755776,117220028360325329927,405518899910583489988,1684187154489192004
18802091,26873604406086742925718,109096341723288107263,21869985795196945090,44052419575196765,5048027565222866215814647006,-55070,71716876948962488113590,2534643629998647504065982868869958915775,4723070521842779901028575970274276209,-1,1712253465355786701658,-887200,887200,25740023232090909704192,113900904563587058272,446167048363133595883,1840242494120967596
18804491,27085006954344994276655,108244828386598478912,27454955100508311556,58236661445771010,5008626951711308132054711962,-55227,71726685874330932053160,2535753551288248892586742804097733364405,4725889407886438841106583358833492100,-1,1712253465355786701658,-887200,887200,25740023232090909704192,113900904563587058272,446167048363133595883,1840242494120967596
18806891,26887227409222684863850,109041065670357995415,32188039078733271484,84933670256839161,5045469871403987603993930379,-55080,72648545560628805253857,2536694174304369522700602386876461879085,4731195001673659917150096818941649463,-1,1712253465355786701658,-887200,887200,25740023232090909704192,113900904563587058272,446167048363133595883,1840242494120967596
18809291,27904516041811601979197,105273357769514556241,16755554846288951295,25855204058144562,4866330197504716141366052593,-55803,62411652820209266307463,2540020783423159277239174164391155245876,4736328234107740919478765914615731457,-1,1713943435663730118410,-887200,887200,26913764727968933871616,109148687682552973073,478355087441866867367,1925176164377806757
18811691,27887538799598028541471,105337445579712958663,26578931888575146746,62563964972376837,4869292698679450681668428584,-55791,63954796266636551723019,2541971093988578534808792793858766857839,4743616306625602326286729481419875491,-1,1713943435663730118410,-887200,887200,26913764727968933871616,109148687682552973073,478355087441866867367,1925176164377806757
18814091,27555660635446035199538,106606121316359465260,31226155881328039983,93125625965879629,4927938068969636921198540381,-55552,63954796266636551723019,2542893743095288021219869949542235022958,4749683948137865636851967193512538776,-1,1713943435663730118410,-887200,887200,26913764727968933871616,109148687682552973073,478355087441866867367,1925176164377806757
18816491,26687244093140811304576,110296000081482311356,32454181181605145,36325883685876761,5093397857080337046115839371,-54891,72962206801652274873483,2542900180018909480400858435959505882549,4756888780620298768456618972504953876,-1,1715662051999634705042,-887200,887200,27583291423912739471360,106713018088907137433,509581243323194907350,2018301790343686386
18818891,26314811917999035916914,111857013678987340562,11658997032550980962,103775525689491309,5165484454114967503890805582,-54610,60988200582530196433069,2545206174673253289609331529506165497323,4770266662238773124838710091363967326,-1,1715662051999634705042,-887200,887200,27583291423912739471360,106713018088907137433,509581243323194907350,2018301790343686386
18821291,27620795832757985595377,106568119705683509878,27702078043267159438,115143046972433369,4921246755467239677812215185,-55579,63981576599845892780474,2548388140243143988163629161515117111893,4772521282863898714028822126972486438,-1,1715662051999634705042,-887200,887200,27583291423912739471360,106713018088907137433,509581243323194907350,2018301790343686386
18823691,27813520572305779492385,106050250699486427969,1986755162736954123,1270196633127847,4892236588206184524119076166,-55697,63715731263245581669143,2548781780914017909547733130275167931952,4772772950036675776521168860547627478,-1,1717448930690036893298,-887200,887200,27649563159882801086464,106679111437392194851,537283321366462066788,2133444837316119755
18826091,27464361503569465461541,107398485457052987070,4663886150720742071,25069402078466501,4954432418644616080366121964,-55444,63715731263245581669143,2549312207439587144354192532903039510172,4777488344954720721300191357925723657,-1,1717448930690036893298,-887200,887200,27649563159882801086464,106679111437392194851,537283321366462066788,2133444837316119755
18828491,26289395806303638621406,112198502059948153516,7735047404800177237,86520830720564975,5175863454345077747652957854,-54570,61288638662788902128730,2549920704147733303144771828222676227181,4789663867158228024959682801369564782,-1,1717448930690036893298,-887200,887200,27649563159882801086464,106679111437392194851,537283321366462066788,2133444837316119755
18830891,26462443917797806474395,111583309338996662873,7018106719430935786,22867599322240616,5144749424008412208189593694,-54690,60722355245929885321738,2551310480183708813427469391832197420324,4794192273865174878505193578166885987,-1,1718361738850549308710,-887200,887200,26303368376083225247744,112258134522053702778,545018368771262244025,2219965668036684730
18833291,26409752075278771134177,111805936577097350552,7792133850916561892,28399265443416021,5155014053743558540414075158,-54650,60722355245929885321738,2551463758610717517251148898912588767043,4795287694228752727497407643672541905,-1,1718361738850549308710,-887200,887200,26303368376083225247744,112258134522053702778,545018368771262244025,2219965668036684730
18835691,26293598692700355999386,112299845299047342310,14033835909188628811,60548738811740545,5177786604834018963006380848,-54562,61288638662788902128730,2552699785404135801900575910583239198788,4801654164481025155848629104113803122,-1,1718361738850549308710,-887200,887200,26303368376083225247744,112258134522053702778,545018368771262244025,2219965668036684730
18838091,26484622896738782819759,111609513504785786246,4530539424099707001,11744458470184396,5143198599524531796779015952,-54696,60738506461230466892332,2553596474429801530161002228381467337313,4803978639788884101420882475959772295,-1,1719283535913354238498,-887200,887200,26307703616883384123392,112360087368694071718,559052204680450872836,2280514406848425275
18840491,27474895776760365869910,107586791261388649093,16898647455122154143,21346257692483428,4957823188783858947032748611,-55431,63731882478546163239737,2556044383100603974830921376517514651221,4805879037773168761093416883901733580,-1,1719283535913354238498,-887200,887200,26307703616883384123392,112360087368694071718,559052204680450872836,2280514406848425275
18842891,28195132906455163357270,104838515451224430566,27330687379333277332,33305007708506730,4831176921328014739294673320,-55948,62188739032118877824181,2558109103179097873550144990075971714952,4808245925884329793364529724309128050,-1,1719283535913354238498,-887200,887200,26307703616883384123392,112360087368694071718,559052204680450872836,2280514406848425275
18845291,27453792058358864449233,107807759169640711216,2856601643170399855,40586204231435207,4964819035445817053434189073,-55402,63731882478546163239737,2558674122042456906071562438842182820782,4816273636376525696802253302263966239,-1,1720387108333745683616,-887200,887200,28213230777117494476800,104905809118516665958,586382892059784150168,2313819414556932005
18847691,27477695634879456640931,107713974339389010002,3324656049606900776,41476779323430082,4960500007631343904474767136,-55420,63731882478546163239737,2558766700428157695589192431917558601552,4816449786847984623364999474382043320,-1,1720387108333745683616,-887200,887200,28213230777117494476800,104905809118516665958,586382892059784150168,2313819414556932005
18850091,27094093907271756607592,109239002885665342859,4829476442610796974,62938838998303773,5030731415968445999387824544,-55139,72161176436526814959232,2559064344977248867366446266136051890485,4820694854966541852949411552466939078,-1,1720387108333745683616,-887200,887200,28213230777117494476800,104905809118516665958,586382892059784150168,2313819414556932005
18852491,26284906977031238820924,112686690148850762886,11148136169616656370,83341116555803300,5187554507222154619605692554,-54525,61304789878089483699324,2561268550956443874357892753895201219281,4837173034334834089048013279102892091,-1,1721034330892932765299,-887200,887200,27104286909016871796736,109280099419502536312,591212368502394947142,2376758253555235778
18854891,25833050807659392123374,114657737878712962965,12416664522820540285,108788297137383103,5278292086979713332977374691,-54178,33929829222318988614081,2561519363983695096407413370365026979524,4842204442880456656113502869543532066,-1,1721034330892932765299,-887200,887200,27104286909016871796736,109280099419502536312,591212368502394947142,2376758253555235778
18857291,25747361124389291040719,115039329809467623050,16638233271672724473,131777768358611621,5295858748470002295075921664,-54111,34966308243152330404097,2562354051229726711863774047940500206040,4846749913903897331915081224093229767,-1,1721034330892932765299,-887200,887200,27104286909016871796736,109280099419502536312,591212368502394947142,2376758253555235778
18859691,25947640403149334349836,114355720599050464205,1792407209415589902,9027903252026,5259683312241565747872467507,-54248,34966308243152330404097,2562708128659684094248734360884709511807,4846751697302649908757525277414869233,-1,1722573979876387900640,-887200,887200,25770394888254565384192,115142244774043962082,607850601774067671615,2508536021913847399
18862091,25987033166630220070126,114182373075100357628,2765191240330045501,2536876928943537,5251710356676574613411087977,-54279,35076061855854374193492,2562900295298916747958583857576585995473,4847251056087660014468265771972333172,-1,1722573979876387900640,-887200,887200,25770394888254565384192,115142244774043962082,607850601774067671615,2508536021913847399
18864491,26125243447554594554111,113578314479780415381,6977820678839846624,14888624219303057,5223927252370319536108743030,-54385,34966308243152330404097,2563732470597651845570052083271006287275,4849691056838091899694735476061970046,-1,1722573979876387900640,-887200,887200,25770394888254565384192,115142244774043962082,607850601774067671615,2508536021913847399
18866891,26215049458474046685945,113234221343978650769,1594174121783250414,3207324734436586,5207066115240502607634371704,-54450,62341268898922825489340,2564047325899100317924405887639386978143,4850324515368314782690259426081705190,-1,1722916339502356066225,-887200,887200,26130435810076913565696,113600888041042604614,614828422452907518239,2523424646133150456
18869291,26233573783892934704276,113154263211624676688,7915597765518986498,30332458874826059,5203389247270054613153341266,-54464,62341268898922825489340,2565295830513329985209491033950920824582,4855681829961434098182868771420802092,-1,1722916339502356066225,-887200,887200,26130435810076913565696,113600888041042604614,614828422452907518239,2523424646133150456
18871691,26173484517680215800663,113414043549265024418,13501204822493270428,56609348628746671,5215335224179487588786553958,-54418,62341268916515011533756,2566399008622713111967294018296585022513,4860871613142297845880239435005686025,-1,1722916339502356066225,-887200,887200,26130435810076913565696,113600888041042604614,614828422452907518239,2523424646133150456
18874091,26317381892356706149242,112908424241356251623,2938205801394366329,6974655798583214,5189451000663373965041802736,-54517,62389464023356960491919,2566979020841115248320524479738740631283,4862248434868130590574719683607677308,-1,1723790625228017065775,-887200,887200,26186766128272652632064,113471594967805324388,628329627275400788667,2580033994761897127
18876491,25911463554123274941330,114677201209313873479,2965835316284615676,24959853199191435,5270746807136562875715100484,-54206,35014503349994279362260,2566984475005087446346958050274062175920,4865798776453385317710580389299243974,-1,1723790625228017065775,-887200,887200,26186766128272652632064,113471594967805324388,628329627275400788667,2580033994761897127
18878891,26180353598983966850898,113499388325271402146,8259835886645747765,36482617295424263,5216612651153455713368863167,-54413,62395685675002665284606,2568029529443949471139494859491646951299,4868073410845029639079271963909470414,-1,1723790625228017065775,-887200,887200,26186766128272652632064,113471594967805324388,628329627275400788667,2580033994761897127
18881291,26286176123412163259409,113114472524889471389,8967587642405602763,34356369181302164,5197266232552630545135363661,-54487,62395685675002665284606,2569799199411849377523181105645011238794,4874853320578916841501964693142373865,-1,1724339568326410231195,-887200,887200,26188690762564812931072,113535532335443616629,636589463162046536432,2616516612057321390
18883691,26124640148725347236609,113813891022770086517,8967972785646434426,41422869162778554,5229402386842328114137617399,-54364,35020725001639984154947,2569799275416283771498069377723542783307,4876247828588657282587955736864443267,-1,1724339568326410231195,-887200,887200,26188690762564812931072,113535532335443616629,636589463162046536432,2616516612057321390
18886091,26760099000644567250040,111111208774843924508,17590700691968496455,50651805165967960,5105222351600813787527313023,-54845,73830188792882881931067,2571500890524569145387324104168987751714,4878069073223422100499584485902899367,-1,1724339568326410231195,-887200,887200,26188690762564812931072,113535532335443616629,636589463162046536432,2616516612057321390
18888491,26740780547847490271543,111315181556846403863,456727228944035573,3329387138223685,5111751619800381501904260522,-54819,73830188792882881931067,2571590971298645981215767698216860277100,4878725731621709539427095957340061431,-1,1725298479004554744078,-887200,887200,26774980376187570749440,111172998068851224978,654180163854015032887,2667168417223289350
18890891,26365919740728016590471,112897819265425653575,456727228944035573,19315626618822168,5184428596626365647396869276,-54537,62395685675002665284606,2571590971298645981215767698216860277100,4881878713830191880787994047789104818,-1,1725298479004554744078,-887200,887200,26774980376187570749440,111172998068851224978,654180163854015032887,2667168417223289350
18893291,26726231721003950477222,111375777652788167153,4877312725006629740,22635304943352625,5114534278798477854687193995,-54808,73830188792882881931067,2572462847854547459679500170524667840693,4882533457349318565770817695248008914,-1,1725298479004554744078,-887200,887200,26774980376187570749440,111172998068851224978,654180163854015032887,2667168417223289350
18895691,27008761158673727406831,110253217354428401609,3970327591066434820,4890830231915633,5062008701912746386096431915,-55015,73203877109005861541935,2573245768632135529165290006521324851967,4883497894796958526496868554691084953,-1,1725631135121610498302,-887200,887200,26731384826148383883264,111397252101516271050,659057476579021662627,2689803722166641975
18898091,27078992393266883181176,109967268030309739618,5001136215347119717,6197523036621727,5048880033183365344186693387,-55067,73203877109005861541935,2573449036869114823273615232475228884619,4883755565460969009662977240772050779,-1,1725631135121610498302,-887200,887200,26731384826148383883264,111397252101516271050,659057476579021662627,2689803722166641975
18900491,26900559921713388374604,110696685242506711856,5498410731443183065,15591581786233878,5082369452939674207267994485,-54934,73713885813374298796656,2573547095918875018831491731069389302303,4885608008014450810296206872730674053,-1,1725631135121610498302,-887200,887200,26731384826148383883264,111397252101516271050,659057476579021662627,2689803722166641975
18902891,26879367269217329067699,110822178406279219844,1475854861816825320,7192713224616465,5087253794943813017793701676,-54915,73713885813374298796656,2573838073971639546256526940987516746625,4887026116083435391461142334151231206,-1,1725928745619906850162,-887200,887200,26905199319369010642944,110715776515829440025,664555887310464845692,2705395303952875853
18905291,26867910491756831875346,110869434222323336712,1854330131778713610,9228306134437365,5089423056845724693180383612,-54907,73713885813374298796656,2573912693773303151543154233948265399266,4887427451523962251657010944354588967,-1,1725928745619906850162,-887200,887200,26905199319369010642944,110715776515829440025,664555887310464845692,2705395303952875853
18907691,26690599506894399655625,111605962023732326452,1864817160911281666,16711434687571458,5123233110994481665831856945,-54774,61713099278635065343203,2573914761385366659627060272263753369647,4888902817585566108349254310163826576,-1,1725928745619906850162,-887200,887200,26905199319369010642944,110715776515829440025,664555887310464845692,2705395303952875853
18910091,26796528048696982183100,111189145047057757377,4769193994332784285,15356747225071878,5103539912056832623097611322,-54851,73713885813374298796656,2574854947806006613792682869708433846935,4891930206537110068253629431487877914,-1,1726117911373414933493,-887200,887200,26693524857885927931904,111618194293433953672,666420704471376127358,2722106738640447311
18912491,26832738186562626239492,111039097957441935231,5135513166812462833,15359065454145551,5096652807113106102642980896,-54878,73713885813374298796656,2574927163008825940938794559569587551540,4891930663546721669284229074332871568,-1,1726117911373414933493,-887200,887200,26693524857885927931904,111618194293433953672,666420704471376127358,2722106738640447311
