number,values0,values1,values2,values3,sqrtPriceX96,tick,liquidity,position_token_id,position_liquidity,position_tick_lower,position_tick_upper,position_amount0,position_amount1
16296493,1170671358387,1011700751843917644771,389994310,336358221664373803,2296500928057908692686916531695235,205501,25828375606727121241,-1,80276725675902833,194090,216490,1200686427382,987281116463166797468
16298893,1174985840732,1008081433872058117889,417552658,357691633408046201,2292928885102108861005253506423459,205470,43372356658723235500,-1,80276725675902833,194090,216490,1200686427382,987281116463166797468
16301293,1179314372726,1004461626588082742480,433805173,369457292725078805,2289356359225518373773655147672726,205439,42378188684941587599,-1,80276725675902833,194090,216490,1200686427382,987281116463166797468
16303693,1177219933872,1006211726547745511729,440160571,375650432009254918,2291083599628672870449027371380194,205454,42924927665178825051,-1,80276725675902833,194090,216490,1200686427382,987281116463166797468
16306093,1184758291352,999925041414523498193,458771453,388008239041617323,2284879030281614464207204238742434,205400,32732084478922653996,-1,80276725675902833,194090,216490,1200686427382,987281116463166797468
16308493,1174806010215,1008232064592329259452,477805344,408061244583825545,2293077548305357384347525269683844,205471,32827833995623133669,-1,80276725675902833,194090,216490,1200686427382,987281116463166797468
16310893,1175258250066,1007853293923768776337,489205109,417423511489197987,2292703725085343384815392822002991,205468,34870475237079230830,-1,80276725675902833,194090,216490,1200686427382,987281116463166797468
16313293,1178741295377,1004940224137837824989,500610451,425446225747030823,2289828705402217339385757988142539,205443,32041391121869838731,-1,80276725675902833,194090,216490,1200686427382,987281116463166797468
16315693,1177674513019,1005831658723226313901,516793288,439364141352152611,2290708496195966610536749903451587,205451,41613998803762160219,-1,80276725675902833,194090,216490,1200686427382,987281116463166797468
16318093,1202110361751,985582711679433829204,562557608,464782227737332424,2270724038015581554839051795576336,205275,34074887299631720643,-1,80276725675902833,194090,216490,1200686427382,987281116463166797468
16320493,1201771648340,985860974037394083915,578703649,477817739327261864,2270998665750238839289948174036779,205278,55631433194615930602,-1,80276725675902833,194090,216490,1200686427382,987281116463166797468
16322893,1198461624460,989303504814677521734,13932121,12661956925186715,2273391323993903897393796352854416,205299,41565434968958756401,-1,80306013906455529,194080,216480,1201410233864,987110831520823049574
16325293,1200732941256,987434912211095395647,24255104,20221726749389770,2271547811269663749874999379747656,205283,44067805984421317765,-1,80306013906455529,194080,216480,1201410233864,987110831520823049574
16327693,1191618752578,994951454290130602798,44559944,40711215661011648,2278963467811610924559834796119597,205348,34868252751847604933,-1,80306013906455529,194080,216480,1201410233864,987110831520823049574
16330093,1205840406932,983244093735154487735,65662218,52259661623346123,2267413241128174794655584358099024,205246,34396560796066577294,-1,80306013906455529,194080,216480,1201410233864,987110831520823049574
16332493,1239509638414,955994789721865201632,128580207,89215937599948450,2240529671869211346969474070439831,205008,46349079997479247951,-1,80306013906455529,194080,216480,1201410233864,987110831520823049574
16334893,1242884199870,953299262071682296412,170246733,121240160273115280,2237870323056566360458514750250784,204984,37964978180838903183,-1,80306013906455529,194080,216480,1201410233864,987110831520823049574
16337293,1242747183581,953408583122253172278,226525511,166007172045974406,2237978176821677259706955399236465,204985,79169642553445467750,-1,80306013906455529,194080,216480,1201410233864,987110831520823049574
16339693,1237880617996,957298310521901442125,236002417,175525925700551842,2241815697071586547358239406896202,205019,46861947663853502041,-1,80306013906455529,194080,216480,1201410233864,987110831520823049574
16342093,1236697137777,958246254746821992828,259939542,195174023077532033,2242750918177118550237177512722154,205027,35155260973602343653,-1,80306013906455529,194080,216480,1201410233864,987110831520823049574
16344493,1244334821097,952142502334941801916,274088421,203415009431734423,2236729089119601320024213576702796,204974,43247063135581770939,-1,80306013906455529,194080,216480,1201410233864,987110831520823049574
16346893,1235998785579,958805992170878350980,283400266,214204948134313108,2243303142916477552759593610578234,205032,36646409065359817286,-1,80306013906455529,194080,216480,1201410233864,987110831520823049574
16349293,1253641640929,944748998462809713068,332144281,246103316153665916,2229434819390145411590537743417659,204908,74873772286591348812,-1,80306013906455529,194080,216480,1201410233864,987110831520823049574
16351693,1260855799456,939051035480219958865,366666954,269477398481492933,2223813333336675713498950841213879,204858,44451717998562266146,-1,80306013906455529,194080,216480,1201410233864,987110831520823049574
16354093,1255215766716,943503250044802186745,376730368,279673142776395364,2228205791160344878925813885709975,204897,45748563285637862160,-1,80306013906455529,194080,216480,1201410233864,987110831520823049574
16356493,1253372144889,944962412899017567026,382678301,285111179305145486,2229645369420115293345991458633752,204910,42593397269086402541,-1,80306013906455529,194080,216480,1201410233864,987110831520823049574
16358893,1250961391837,946873287537707181268,390507695,292268541883986636,2231530596678373180380655683492070,204927,48015067637041990911,-1,80306013906455529,194080,216480,1201410233864,987110831520823049574
16361293,1253735096043,944675000588620686311,395890038,295432516592272855,2229361814700748332519875387727522,204908,54394367611444108764,-1,80306013906455529,194080,216480,1201410233864,987110831520823049574
16363693,1255226435972,943494811181543073632,435186235,325989570244415774,2228197465561834816132298399780451,204897,36674822253189956517,-1,80306013906455529,194080,216480,1201410233864,987110831520823049574
16366093,1290036855572,916293175484351286205,535975024,390624573886512909,2201360924824283889381345052573558,204655,32297721334918104238,-1,80306013906455529,194080,216480,1201410233864,987110831520823049574
16368493,1313814884183,898086071290061777312,651481741,469451378142277826,2183398192771618103590543961080665,204491,29233126918046076615,-1,80306013906455529,194080,216480,1201410233864,987110831520823049574
16370893,1341034846058,877604827434418383531,750544287,533674314677844805,2163191844109120860013032082947479,204305,30966642994153650753,-1,80306013906455529,194080,216480,1201410233864,987110831520823049574
16373293,1241156131497,952644459967655472013,44259276,40364420162835510,2177047913533895727235566349617181,204433,33759706583917368672,-1,80200085367205119,193110,215510,1259851388544,939183004551060906199
16375693,1247344837763,947981552646630523641,67631073,55674263701433949,2172441514708662258572422703353044,204390,36269417202432978765,-1,80200085367205119,193110,215510,1259851388544,939183004551060906199
16378093,1250551466938,945573256512251593272,112274462,87997377030235569,2170062404055058501541495858698275,204368,31611291942424303057,-1,80200085367205119,193110,215510,1259851388544,939183004551060906199
16380493,1254377598601,942706584116616144042,154614925,118178425315245365,2167230472076474427397190488652817,204342,45194580980919995608,-1,80200085367205119,193110,215510,1259851388544,939183004551060906199
16382893,1253419007773,943424091401977706929,179881482,137490239581585829,2167939284087702534485571580682780,204349,40081754249823178950,-1,80200085367205119,193110,215510,1259851388544,939183004551060906199
16385293,1258068956209,939947971596206185519,221340054,166875924353163004,2164505290425105555554030659647570,204317,30692586226996123576,-1,80200085367205119,193110,215510,1259851388544,939183004551060906199
16387693,1326495852509,890039069718600688139,388661953,263328900795408594,2115201220850083357671038192421691,203856,21310981648471689949,-1,80200085367205119,193110,215510,1259851388544,939183004551060906199
16390093,1322085311830,893187355492178478451,439520980,301257560847406586,2118311353411268436104058557011698,203886,46507617161263046067,-1,80200085367205119,193110,215510,1259851388544,939183004551060906199
16392493,1349354087192,873869637681521568746,627666885,426280999185505491,2099227741728066050182549987390215,203705,23194759522812112307,-1,80200085367205119,193110,215510,1259851388544,939183004551060906199
16394893,1331165561954,886715846698954969535,786908867,544023015853692047,2111918271059367808024174160989481,203825,40748552579394478771,-1,80200085367205119,193110,215510,1259851388544,939183004551060906199
16397293,1335443333006,883680589199376045377,825969264,570213461529183778,2108919797013508335386197139668639,203797,43380022674034040089,-1,80200085367205119,193110,215510,1259851388544,939183004551060906199
16399693,1343678577360,877861540039377173594,951349990,655851549675192563,2103171267315366563302063409317523,203742,38820514599532418828,-1,80200085367205119,193110,215510,1259851388544,939183004551060906199
16402093,1490542032189,779167830920849342428,1517074851,982241641095284018,2005673600207200621819883105016204,202793,26248021971418039286,-1,80200085367205119,193110,215510,1259851388544,939183004551060906199
16404493,1446624863578,807708108198773938973,1718636058,1126925909246945263,2033868005687250246810745622308501,203072,18585634242932822116,-1,80200085367205119,193110,215510,1259851388544,939183004551060906199
16406893,1462658352398,797195965550123277762,1843291579,1203212739148419482,2023483256814140064969947285876694,202970,42380191361052624932,-1,80200085367205119,193110,215510,1259851388544,939183004551060906199
16409293,1452500562097,803843283146707276360,1943850231,1272025684715409223,2030050017390699777708018589036623,203034,27479569615198292112,-1,80200085367205119,193110,215510,1259851388544,939183004551060906199
16411693,1458097233801,800175460815043009142,1992268761,1301930178156126654,2026426644392578598638999055998126,202999,33612788072653688802,-1,80200085367205119,193110,215510,1259851388544,939183004551060906199
16414093,1478381186352,786991228654815649688,2109522710,1371325424868462454,2013402188328303396547003676243481,202870,34254521953340331017,-1,80200085367205119,193110,215510,1259851388544,939183004551060906199
16416493,1503810806357,770699905995895484450,2253149274,1455147898347297522,1997308295743482768109040238595696,202709,26461917718670048468,-1,80200085367205119,193110,215510,1259851388544,939183004551060906199
16418893,1476813016460,788004465259742896034,2358007932,1531033455189010222,2014403145796528282055923504819480,202880,31528008667189367514,-1,80200085367205119,193110,215510,1259851388544,939183004551060906199
16421293,1503341943159,770997923106829099768,2455931961,1585762459567000718,1997602701266730939262724976671875,202712,27197032144463394391,-1,80200085367205119,193110,215510,1259851388544,939183004551060906199
16423693,1348813880258,872039554574854707933,146660334,96521717439437198,2004686385266500081826228385205527,202783,34796651481075742494,-1,79987810739867577,191510,213910,1360507002482,864887951444890409967
16426093,1348516174125,872230171910976080361,187554249,122734589733030158,2004875192300278954405713558587826,202785,43360405094737958825,-1,79987810739867577,191510,213910,1360507002482,864887951444890409967
16428493,1378910255308,852952769381214488541,338147101,208416540253993694,1985780868223228081637762091800264,202593,19776060555958963533,-1,79987810739867577,191510,213910,1360507002482,864887951444890409967
16430893,1371194596615,857811555103042019978,420810762,263217055436027384,1990593509814868374628787420833234,202642,22759494985637333910,-1,79987810739867577,191510,213910,1360507002482,864887951444890409967
16433293,1361824985719,863743643306326476625,473297636,299352806490555186,1996469260680800242466117235489215,202701,35373551960573164585,-1,79987810739867577,191510,213910,1360507002482,864887951444890409967
16435693,1330035917888,884133544721435564385,869154086,564893892568500993,2016665518185831760304371657089293,202902,29859257709298172098,-1,79987810739867577,191510,213910,1360507002482,864887951444890409967
16438093,1311180781293,896423546057293581765,1010285432,664059951404562825,2028838800766405821763767463664660,203022,33696954501961984344,-1,79987810739867577,191510,213910,1360507002482,864887951444890409967
16440493,1307215404797,899027132650016150739,1043955394,687414620560858378,2031417660967481065626516453041691,203048,34616326649231531485,-1,79987810739867577,191510,213910,1360507002482,864887951444890409967
16442893,1331301908144,883313638817989934116,1138223152,741146683227227846,2015853398969619509428591419443296,202894,18984612741901595042,-1,79987810739867577,191510,213910,1360507002482,864887951444890409967
16445293,1339276607080,878164047810542593792,1237418659,802374932016170315,2010752713884652180292562778191765,202843,29632566104400632444,-1,79987810739867577,191510,213910,1360507002482,864887951444890409967
16447693,1337543574884,879280920478220084547,1268516151,822857144608534229,2011858979556934020256107640958801,202854,28771142936100081200,-1,79987810739867577,191510,213910,1360507002482,864887951444890409967
16450093,1380502722613,851952867596168571241,1405045282,895558563408872318,1984790462555275028533850273140276,202583,14060143613051163574,-1,79987810739867577,191510,213910,1360507002482,864887951444890409967
16452493,1435913569690,817771239603229246486,1711607286,1065417094001200131,1950933459187174002776619629417220,202239,19916586510968644041,-1,79987810739867577,191510,213910,1360507002482,864887951444890409967
16454893,1431711966899,820322194894030659385,1850879039,1151120626151835942,1953460187928425852430767494585481,202265,20873964328099040707,-1,79987810739867577,191510,213910,1360507002482,864887951444890409967
16457293,1450589660986,808912367871092845273,2013526187,1243615493591102491,1942158720601449745188999242677570,202149,14907345375516064369,-1,79987810739867577,191510,213910,1360507002482,864887951444890409967
16459693,1408808211026,834344960796794849423,2152260444,1341173526302985701,1967349778924444219211842629566889,202407,20783907229316700018,-1,79987810739867577,191510,213910,1360507002482,864887951444890409967
16462093,1411147424771,832903646690597895125,2181673324,1358541952345182153,1965922153050156376519087903430135,202392,72845833718510759412,-1,79987810739867577,191510,213910,1360507002482,864887951444890409967
16464493,1430696474881,820939731123854157986,2318850086,1436043684687159472,1954071859385893513560846923558038,202271,22106873384217995782,-1,79987810739867577,191510,213910,1360507002482,864887951444890409967
16466893,1420990923581,826861394929275311228,2428260031,1506403535745139902,1959937284854988191758473983071610,202331,24052911859601020617,-1,79987810739867577,191510,213910,1360507002482,864887951444890409967
16469293,1423163273153,825532889863965009407,2469865942,1531232543449357578,1958621396668502714206710681968219,202318,35867837140986387868,-1,79987810739867577,191510,213910,1360507002482,864887951444890409967
16471693,1399309982109,840218895216901758924,2671653823,1662212807465380808,1973167928296576062781059218877800,202466,19852393296210528670,-1,79987810739867577,191510,213910,1360507002482,864887951444890409967
16474093,1404591489620,839975669918444084753,92925315,49369443072338474,1957983639369773137553707439165359,202311,26087669704018583292,-1,80116336616980892,191270,213670,1379644277551,855728609696442386113
16476493,1390979722388,848324022999297265036,134207984,78888096846320149,1966239442150402328697506210944817,202396,27078971608520001830,-1,80116336616980892,191270,213670,1379644277551,855728609696442386113
16478893,1388762556175,849690524994123544955,246341925,149372497300121788,1967590795029151102304770483408411,202409,28293103308339334882,-1,80116336616980892,191270,213670,1379644277551,855728609696442386113
16481293,1312265160807,898016363618664890929,511654238,344551486410895554,2015380890755666833544871705321883,202889,23108943424703539666,-1,80116336616980892,191270,213670,1379644277551,855728609696442386113
16483693,1312034582332,898165576275678570486,553908340,371858207263373052,2015528449232979428411700102547781,202891,33574258974549640823,-1,80116336616980892,191270,213670,1379644277551,855728609696442386113
16486093,1337852280765,881592985478695679626,685221724,448526926706362617,1999139583086702534734572381616347,202728,21700857129987049876,-1,80116336616980892,191270,213670,1379644277551,855728609696442386113
16488493,1382711907380,853429285634222134668,1039703337,654500032112421465,1971288107563694554719008003013299,202447,33269750413078478504,-1,80116336616980892,191270,213670,1379644277551,855728609696442386113
16490893,1372567370060,859729331221653663350,1089475107,688594665472895997,1977518310500139163519771757231229,202510,34345849657074470659,-1,80116336616980892,191270,213670,1379644277551,855728609696442386113
16493293,1371779622480,860220211442982282851,1203456323,759982285946554836,1978003748796405679749690590211481,202515,41797690618973105830,-1,80116336616980892,191270,213670,1379644277551,855728609696442386113
16495693,1331055135406,885929934783904130969,1319795629,846760337904810494,2003428452733999315353052525191379,202770,23019630717351091681,-1,80116336616980892,191270,213670,1379644277551,855728609696442386113
16498093,1347980193149,875165162610538316355,1359143695,866310156488418268,1992783019415475758159375354826554,202664,31220067476301072311,-1,80116336616980892,191270,213670,1379644277551,855728609696442386113
16500493,1378368300121,856121922757730226728,1500410882,945546664223369643,1973950893964340136464224411645005,202474,29896126365261066688,-1,80116336616980892,191270,213670,1379644277551,855728609696442386113
16502893,1368284153659,862401302533482216046,1557234502,984224514921201998,1980160660191427159721354658072139,202537,33868238769663547444,-1,80116336616980892,191270,213670,1379644277551,855728609696442386113
16505293,1348942701311,874556419489736763679,1587115688,1008015117051671211,1992181024854305527887372294970598,202658,35164215026390760925,-1,80116336616980892,191270,213670,1379644277551,855728609696442386113
16507693,1342424244881,878686253605561492788,1629752081,1037175292987393815,1996265075402569912533329026289057,202699,33945362875976907358,-1,80116336616980892,191270,213670,1379644277551,855728609696442386113
16510093,1361347886661,866743486843656826735,1735115639,1097657927047965229,1984454706808137865638086049353906,202580,27448733260606102437,-1,80116336616980892,191270,213670,1379644277551,855728609696442386113
16512493,1374588112888,858471218420978559543,1793855782,1130180693050202723,1976274145206989247533938237200953,202497,24501614095076467334,-1,80116336616980892,191270,213670,1379644277551,855728609696442386113
16514893,1414991286123,833644371150958775858,1926272689,1198790710035062168,1951722529727743295591360456784094,202247,25823330631872057357,-1,80116336616980892,191270,213670,1379644277551,855728609696442386113
16517293,1407502488747,838199390733248348802,1987497806,1238408667730475430,1956227052113066689624489886952909,202294,28254343469574223454,-1,80116336616980892,191270,213670,1379644277551,855728609696442386113
16519693,1345280687242,876874443222422050014,2102776464,1330079799509542777,1994473350848729313859732777636135,202681,20796084126694714666,-1,80116336616980892,191270,213670,1379644277551,855728609696442386113
16522093,1316769720595,895105735239630626238,2219236449,1413540678875583232,2012502529762512294266486553969305,202861,70586030581114909159,-1,80116336616980892,191270,213670,1379644277551,855728609696442386113
16524493,1373864755306,861029506951885506577,78947392,44134168773229693,1999910920514656040204025993776970,202735,22043529791164891068,-1,80219073837836993,191660,214060,1354215255371,873778600204003066342
16526893,1376502369989,859350265353396187733,128546708,74797121385387634,1998252421857157551673082067772395,202719,21988203561433580225,-1,80219073837836993,191660,214060,1354215255371,873778600204003066342
16529293,1393354785603,848686547573311467703,257487200,150663002091409079,1987720428344059880282212842891369,202613,32094363449717172828,-1,80219073837836993,191660,214060,1354215255371,873778600204003066342
16531693,1387369197405,852461157073858549983,333314305,200469575379193914,1991448411735413554780609177222613,202650,34773127158823346492,-1,80219073837836993,191660,214060,1354215255371,873778600204003066342
16534093,1384645155418,854183674397654563563,395666696,240946869469712397,1993149651552009099297785090390526,202668,27708642889692727345,-1,80219073837836993,191660,214060,1354215255371,873778600204003066342
16536493,1436463248093,821913497831122430007,664463079,393197260772297228,1961278094438976353858817738454856,202345,15219719973312335965,-1,80219073837836993,191660,214060,1354215255371,873778600204003066342
16538893,1478766733411,796323953342463534205,894044542,518249168204979876,1936004646461854570747779407270962,202086,29334939072291758942,-1,80219073837836993,191660,214060,1354215255371,873778600204003066342
16541293,1480578124220,795242952041534731015,948968260,550687724435850837,1934936998299757219387720843410488,202075,29929268909792706007,-1,80219073837836993,191660,214060,1354215255371,873778600204003066342
16543693,1473558752172,799438627039436665804,1135656374,663912838322495197,1939080845949541720373190918149996,202117,29777859678953675787,-1,80219073837836993,191660,214060,1354215255371,873778600204003066342
16546093,1446209413953,815958950179519704877,1310693589,778544692293663517,1955397100724267163935430026855517,202285,34560138258719114748,-1,80219073837836993,191660,214060,1354215255371,873778600204003066342
16548493,1456557073411,809675871966742106315,1357907388,804115867791190880,1949191634643493479818702845621955,202221,39440225458829786264,-1,80219073837836993,191660,214060,1354215255371,873778600204003066342
16550893,1461460236949,806712584991702226659,1516580422,898529206004942456,1946264951863417234668222401906733,202191,37614809310521844672,-1,80219073837836993,191660,214060,1354215255371,873778600204003066342
16553293,1453876943545,811299411506847717027,1558721249,926207221533848964,1950795119305904905850365205782338,202238,44773321554969821817,-1,80219073837836993,191660,214060,1354215255371,873778600204003066342
16555693,1498893779526,784379146058575246650,1609022272,942920722774233103,1924207388186315906238755911329662,201963,24543027600830133334,-1,80219073837836993,191660,214060,1354215255371,873778600204003066342
16558093,1483443286540,793535513589562500413,1671160364,984502389362393118,1933250651092241174710866598919156,202057,31976394798965497564,-1,80219073837836993,191660,214060,1354215255371,873778600204003066342
16560493,1470660124145,801176465470044838622,1738069683,1028510472741154289,1940797217617981702549418031338106,202135,32615997212905847986,-1,80219073837836993,191660,214060,1354215255371,873778600204003066342
16562893,1451725249314,812604775503154096464,1783164091,1061516885976300289,1952084358708602303239563201417163,202251,26929306717817595009,-1,80219073837836993,191660,214060,1354215255371,873778600204003066342
16565293,1425952252189,828375602931028082055,1918851610,1152480142792537786,1967660375965618650274278557060127,202410,31377589196524539063,-1,80219073837836993,191660,214060,1354215255371,873778600204003066342
16567693,1421334767247,831227723554296108043,1979406712,1191080927293355820,1970477265583508771348377364555968,202439,24230872477310702920,-1,80219073837836993,191660,214060,1354215255371,873778600204003066342
16570093,1435309472951,822620783764716249603,2019509821,1211386690282335076,1961976643577104065755225056137098,202352,32134219515547099949,-1,80219073837836993,191660,214060,1354215255371,873778600204003066342
16572493,1447289924747,815300996188635098669,2106081156,1260488955219655307,1954747274152819926734755980540722,202278,34967913757155607844,-1,80219073837836993,191660,214060,1354215255371,873778600204003066342
16574893,1387548391627,854079866950954031366,77193652,50115073367405635,1959473077617256754459269410671311,202327,47751234121266669711,-1,80287451221190022,191080,213480,1395396644617,849414633719434923878
16577293,1392758244008,850898246069234166331,113895126,70907344042550444,1956333434093373792466728682972106,202295,38691709652860923637,-1,80287451221190022,191080,213480,1395396644617,849414633719434923878
16579693,1419762990821,834568680034428824311,282739654,165240829199712242,1940219315486859724820256281237740,202129,32412431257137524672,-1,80287451221190022,191080,213480,1395396644617,849414633719434923878
16582093,1427215467232,830109479504763530698,390509683,227205357005761882,1935818948320206268797745016726266,202084,34686364530830980813,-1,80287451221190022,191080,213480,1395396644617,849414633719434923878
16584493,1426541846461,830511709834942987995,432194262,252329017593165541,1936215871743268096299064271035728,202088,36826993245513050917,-1,80287451221190022,191080,213480,1395396644617,849414633719434923878
16586893,1405607771035,843094541213179066064,593175143,356351079804065999,1948632688993799522815513820292270,202216,34393644087062819123,-1,80287451221190022,191080,213480,1395396644617,849414633719434923878
16589293,1380391681375,858467106638926333626,688911389,422856470432930756,1963802433372119237667026533694644,202371,30284705389207863933,-1,80287451221190022,191080,213480,1395396644617,849414633719434923878
16591693,1394210046907,850013455721522668622,747364293,454418082542513628,1955460317405855411886221140207210,202286,33135625209740491889,-1,80287451221190022,191080,213480,1395396644617,849414633719434923878
16594093,1296114485065,911628425645737632548,993842256,641373687186943701,2016262357777250537274159969298798,202898,29436251017485909493,-1,80287451221190022,191080,213480,1395396644617,849414633719434923878
16596493,1298132704954,910322177575728245092,1105490570,713120337423231797,2014973343955034025585227928856056,202885,38463647977405349589,-1,80287451221190022,191080,213480,1395396644617,849414633719434923878
16598893,1293602033129,913256891580456030021,1188600126,768363628465877534,2017869338217685301302947439315881,202914,39149973045275927672,-1,80287451221190022,191080,213480,1395396644617,849414633719434923878
16601293,1264123737186,932559214612325004065,1365830500,894274912126884297,2036916992151281868140216521600215,203102,20621496624635381481,-1,80287451221190022,191080,213480,1395396644617,849414633719434923878
16603693,1268808082460,929467599410611981567,1426465137,932725013346642779,2033866166799284115202261199085173,203072,24858675647005487229,-1,80287451221190022,191080,213480,1395396644617,849414633719434923878
16606093,1274132638535,925964679253339355531,1451809043,947657087061795600,2030409463126747548477089621102762,203038,230052665864938716286,-1,80287451221190022,191080,213480,1395396644617,849414633719434923878
16608493,1288982490184,916257869626597337233,1508636609,980018780396090974,2020830722253733404880357470988314,202943,35626606935268826344,-1,80287451221190022,191080,213480,1395396644617,849414633719434923878
16610893,1285652666321,918426480479003580289,1530691624,995457244833036351,2022970721100767329847052211597542,202965,241796861846826757580,-1,80287451221190022,191080,213480,1395396644617,849414633719434923878
16613293,1280019730905,922105511923754285745,1549876799,1009826689664241485,2026601212500933579212239785819684,203000,43818103027824881951,-1,80287451221190022,191080,213480,1395396644617,849414633719434923878
