number,values0,values1,values2,values3,sqrtPriceX96,tick,liquidity,feeGrowthGlobal0X128,feeGrowthGlobal1X128,position_token_id,position_liquidity,position_tick_lower,position_tick_upper,position_amount0,position_amount1,position_fees0_cumulative,position_fees1_cumulative
17011693,1420514098442,803005750162669337545,121771048,76741331989282049,1847691020212568334437045139735489,201152,28626058623690956074,2338866804510878155073236630287864,1124402615072794955877413960200067770230697,-1,114129966892779086,193970,208010,1460508872490,781624139286978987704,52163179956,32413514480453011251
17014093,1473881526058,773756426405309904606,67517669,29293482785214877,1837768767122146181534126608719333,201044,28391654510842007990,2339070791476572841175239174814589,1124491117664093438835421162012175771587856,-1,112630099427174038,194020,208280,1448606822337,787861819195029906060,52284951004,32490255812442293300
17016493,1476996526590,772081475166975044043,104862869,48541435728160894,1836590544696798259208926481377709,201031,28393811313281910446,2339183620224819289425692936574128,1124549270316174186901441342513695936635487,-1,112630099427174038,194020,208280,1448606822337,787861819195029906060,52284951004,32490255812442293300
17018893,1475086077867,773108478148901604388,150114486,73394948779811191,1837312976440786227451959439981586,201039,28384801379067632012,2339320336143933974806549939885291,1124624358700988979532497664740470987095338,-1,112630099427174038,194020,208280,1448606822337,787861819195029906060,52284951004,32490255812442293300
17021293,1523991556388,747402871412064893919,137931762,54902601177631320,1812064062393808307437859773104184,200762,34599352350292223935,2339738022554479963363488192613057,1124790615333829262705382821984145086024340,-1,112370777392010539,193890,208190,1456473647478,783266853493940817739,52435065490,32563650761222104491
17023693,1537457133052,740378228858103336959,240763740,104875898460792513,1807111266526531044160386815642729,200708,32397787453241050009,2340049419427872359804355286169107,1124941944996905588780794200972378339108763,-1,112370777392010539,193890,208190,1456473647478,783266853493940817739,52435065490,32563650761222104491
17026093,1517081089953,751022854701777200882,298111942,140140445276252539,1814616368527419157124644842774436,200791,24694169042079181625,2340223081854438724546093807957060,1125048733467513892707202990775298224749111,-1,112370777392010539,193890,208190,1456473647478,783266853493940817739,52435065490,32563650761222104491
17028493,1460382253553,780870989694086800629,82249798,46996253914085150,1819718244847806506344375128495552,200847,33200643464522289505,2340469859582964473438922150966068,1125189738418267144327445937780067278015600,-1,113414432847022095,193720,207860,1474646233965,773567697647220806391,52733177432,32703791206498357030
17030893,1426327421681,798960774590528255582,163430778,99449019627371685,1832355264507875104990263379911800,200985,79563901045899134252,2340713430486748496897865097380957,1125347114784047165431562722206465931383384,-1,113414432847022095,193720,207860,1474646233965,773567697647220806391,52733177432,32703791206498357030
17033293,1481988587393,769522604690530162083,347909713,181643130210213946,1811790579305018109228807411220329,200759,25891253669559506878,2341266930842391667866414984742472,1125593725429570710934284796494569338527707,-1,113414432847022095,193720,207860,1474646233965,773567697647220806391,52733177432,32703791206498357030
17035693,1472452070044,774860241153635138610,135422987,71932123798419965,1813474916981388500296724695631506,200778,35109763910155056431,2341669797095392301066409640448354,1125807714395799054785426882995966997577468,-1,114385492743850580,193760,207760,1477097866132,772442386729217967795,53081087145,32885434336708570976
17038093,1580332838838,719533849875175420151,336271646,147104683140469258,1775153551094950617022454663952380,200351,50936225892331105333,2342267296439856083376934455683473,1126031343247734847366974208388375723475156,-1,114385492743850580,193760,207760,1477097866132,772442386729217967795,53081087145,32885434336708570976
17040493,1610113204257,704670500374416018559,665710675,304117030124977946,1764858575381644668027164749268240,200234,25883434352080040185,2343247335863586861747845274128561,1126498435112149381136608455474013514246218,-1,114385492743850580,193760,207760,1477097866132,772442386729217967795,53081087145,32885434336708570976
17042893,1637199958625,692379301675310043253,332810612,129857139808008704,1723394249788292895086215656004879,199759,16705980335531957702,2344239591782017238744756760634676,1126885596790618453175669220828229451549479,-1,114133441796673937,193220,207240,1515728907234,752111422700406679648,53746797820,33189551366833548922
