number,values0,values1,values2,values3,sqrtPriceX96,tick,liquidity,position_token_id,position_liquidity,position_tick_lower,position_tick_upper,position_amount0,position_amount1
17162893,1495954289940,812409335322946028160,68201586,42003839886661386,1846323828019507628624233928132133,201137,14998653983781463149,-1,34861543717450075,-887270,887270,1518632650254,800277296519527763644
17165293,1498655391654,811023988153726489657,26858864,13839028860541452,1843085758743004734801730246017688,201102,17414664400631401187,-1,34863239559852692,-887270,887270,1496027063461,812448855035850585754
17167693,1494576811658,813237207433441058577,64866391,35618479012380237,1848115391645360003823924286778574,201156,18280715543818545090,-1,34863239559852692,-887270,887270,1496027063461,812448855035850585754
17170093,1490786105903,815305071461812347914,106483071,59508968628810105,1852814698690992858890555244569166,201207,17131953905793265224,-1,34863239559852692,-887270,887270,1496027063461,812448855035850585754
17172493,1490732180863,815452314776016373074,17647299,9689655598430416,1853015513560325868358334018301204,201209,34988501649265584609,-1,34865756948561001,-887270,887270,1490893754602,815363942634045263591
17174893,1504608652920,807931687244052747212,60932429,29308259718345519,1835925808575840885529121033575012,201024,18852733560400193353,-1,34865756948561001,-887270,887270,1490893754602,815363942634045263591
17177293,1504301825340,808096478458109883907,89589387,44698432339371743,1836300276427134175942208723377365,201028,20636230534609944430,-1,34865756948561001,-887270,887270,1490893754602,815363942634045263591
17179693,1506868729619,806812579526837121926,11705456,5611650736672021,1833277481500125737946016450146394,200995,22571290243570343665,-1,34867759416866370,-887270,887270,1504388223364,808142890402877934981
17182093,1512840001771,803628040855994747610,66196082,33178708593258025,1826041422987446746055788022428144,200916,16914179880210253747,-1,34867759416866370,-887270,887270,1504388223364,808142890402877934981
17184493,1520394032696,799635239686177891818,112414560,55606524474701092,1816968792418119935061754568303385,200817,22591746054351699412,-1,34867759416866370,-887270,887270,1504388223364,808142890402877934981
17186893,1524626062258,797530040796352333273,15838329,7232843823444021,1812055267177856015382878070222128,200762,20455273002903525569,-1,34870260762316685,-887270,887270,1520503103456,799692603967742068118
17189293,1509793930171,805364931818080708113,46071901,27169831085307168,1829856797925852799331361108770026,200958,30610188990163041055,-1,34870260762316685,-887270,887270,1520503103456,799692603967742068118
17191693,1520083492689,799913354417636321390,69045714,36639175167780769,1817470355989397286009449287701462,200822,33210824833290525638,-1,34870260762316685,-887270,887270,1520503103456,799692603967742068118
17194093,1522946006286,798482682580594059414,15613496,7474274949072400,1814137001524574262571411310198854,200785,21318385020188135845,-1,34871851291912532,-887270,887270,1520152828818,799949840690939164311
17196493,1552373739061,783346163315392654849,136195538,61487175454073749,1779747126487403611674845443397727,200403,15568924383352753821,-1,34871851291912532,-887270,887270,1520152828818,799949840690939164311
17198893,1548560832290,785274938619181225926,190079933,89494153565494543,1784129266166276952460428329401214,200452,17254683720215989043,-1,34871851291912532,-887270,887270,1520152828818,799949840690939164311
17201293,1532577613027,793652385092323115752,41656846,25532644545747909,1802949273664847183447004593441332,200662,19313243128572211810,-1,34875978522741767,-887270,887270,1548744112428,785367879223594918117
17203693,1522308861562,799005976139548556145,119369775,69425870347219629,1815111088171296275444390649943628,200796,19999258613219647438,-1,34875978522741767,-887270,887270,1548744112428,785367879223594918117
17206093,1517055954633,801772587361374546194,141281062,82329000014093220,1821396030781686010096543012433218,200865,30609374101199681576,-1,34875978522741767,-887270,887270,1548744112428,785367879223594918117
17208493,1522505889371,799059017105259118104,17081925,7574434996448479,1815053879404873234094099548397634,200795,20360547195897928692,-1,34879393049456723,-887270,887270,1517204481931,801851084769471059231
17210893,1526637825564,796896316288208268291,47889009,22562095477497914,1810141327986329961292209849428546,200741,19915110812306045910,-1,34879393049456723,-887270,887270,1517204481931,801851084769471059231
17213293,1507121747597,807215516223303176910,92097652,51260969025132556,1833581278570206873410605667834479,200999,20612075528956792669,-1,34879393049456723,-887270,887270,1517204481931,801851084769471059231
17215693,1505449252206,808213003637716764996,35162968,19411174949906280,1835732684557620322577520888766321,201022,30693093806635458968,-1,34881566219856043,-887270,887270,1507215650130,807265810013199155288
17218093,1495813282109,813419479892736353010,87369464,50265313342321161,1847558402022810814519761732009100,201150,18739864249501604381,-1,34881566219856043,-887270,887270,1507215650130,807265810013199155288
17220493,1497972419715,812247038688164813853,112718348,63416630953042348,1844895380479892346767522529770721,201122,20693414077565608489,-1,34881566219856043,-887270,887270,1507215650130,807265810013199155288
17222893,1500801778172,810840070073894146418,22960832,11720388801495488,1841558490420471318906360798282453,201085,22413976471724246510,-1,34884240266636411,-887270,887270,1498087256339,812309306149579184865
17225293,1500975691893,810746120375173833553,47635199,25035155100009451,1841345114353184621785664833689588,201083,22339435505721790040,-1,34884240266636411,-887270,887270,1498087256339,812309306149579184865
17227693,1498134318144,812283788070138887961,67169992,36382845791866950,1844837424493765254518546741104718,201121,21957545482856545104,-1,34884240266636411,-887270,887270,1498087256339,812309306149579184865
17230093,1510460808196,805727153959629873708,29573160,12614216721142645,1829864169112840323648878384778269,200958,20789046550359478911,-1,34885803533176190,-887270,887270,1498201454909,812320188922127923581
17232493,1504368856891,808989951221460788573,86871315,45277832771667038,1837274215765932298338571973108512,201039,23835675929028925191,-1,34885803533176190,-887270,887270,1498201454909,812320188922127923581
17234893,1492206737461,815583563324246863942,118740385,65933757306557541,1852248781873855148407856350571286,201201,33609841724898272328,-1,34885803533176190,-887270,887270,1498201454909,812320188922127923581
17237293,1488837891466,817560146475245668466,21781440,12899045218075563,1856588831285228640738816542598063,201248,33936118304214985613,-1,34888601643308761,-887270,887270,1492326424518,815648979407620903435
17239693,1478250096166,823415826443684532999,101610079,60345039205079845,1869886434007003936205740710780343,201391,17735184640166784539,-1,34888601643308761,-887270,887270,1492326424518,815648979407620903435
17242093,1466140056746,830217085349182074222,139084889,84805303516562941,1885331342099779055033514644172357,201555,19082433439783228119,-1,34888601643308761,-887270,887270,1492326424518,815648979407620903435
17244493,1469726552859,828354320355291972018,60411302,33684127891073499,1880915928882883051262884070017234,201508,19285519372214746741,-1,34892038344042598,-887270,887270,1466284480663,830298865860067389557
17246893,1484936869644,819869426565941542353,113251700,59126129315009326,1861649569679947420898318400811557,201302,25973575948230185130,-1,34892038344042598,-887270,887270,1466284480663,830298865860067389557
17249293,1480103198451,822546928535563365565,133829729,71852201548362653,1867729282165924324461383728012860,201368,18524066707844979066,-1,34892038344042598,-887270,887270,1466284480663,830298865860067389557
17251693,1479189633680,823201264101102823103,16663451,9527961791561055,1869048929214309313542956813234634,201382,18265906389737217500,-1,34895139723049839,-887270,887270,1480234759987,822620040623526736953
17254093,1481107687798,822135207535916937853,37660692,20679792414778124,1866628486038947705104528382510844,201356,18310838730265877178,-1,34895139723049839,-887270,887270,1480234759987,822620040623526736953
