number,values0,values1,values2,values3,sqrtPriceX96,tick,liquidity,feeGrowthGlobal0X128,feeGrowthGlobal1X128,position_token_id,position_liquidity,position_tick_lower,position_tick_upper,position_amount0,position_amount1,position_fees0_cumulative,position_fees1_cumulative
14812730,2893700963,835185586744,577346,133660194,1345997504476846282107091465447,56654,12617946406896,1302155726947678853531314586994797403,518912168355750323862230629057980741539,-1,49160729627,-887220,887220,2855301211,848024459781,147560751,59934443559
14815130,2875859350,838855946040,49602,27764643,1353129792781549552010914519362,56759,11065002680999,1302499375932763988406823023088713376,519104523600610800926424892887419743251,-1,49116511641,-887220,887220,2897341572,834434372824,148138097,60068103753
14817530,2873375639,839581042850,88308,41291703,1354299421608271107521684995919,56776,10456227050751,1302767531016046017041466818655201699,519198239949132407322046987807995096874,-1,49116511641,-887220,887220,2897341572,834434372824,148138097,60068103753
14819930,2866097780,841712984085,114047,55278923,1357738382988717684872501287266,56827,10413766699124,1302945853464394260948032509717373365,519295144307511754607744987330160290735,-1,49116511641,-887220,887220,2897341572,834434372824,148138097,60068103753
14822330,2864986742,840179108722,17289,3260374,1356763697034146026889146967164,56813,10357986640112,1303065765780284137279804505318749975,519317757384286713093501361772702299370,-1,49062225878,-887220,887220,2869565478,840782685298,148252144,60123382676
14824730,2831913928,849991231651,105793,59296969,1372608809157293817942704152154,57045,10194143821282,1303679605827268879641224140111443084,519706412093190586160598280236289289492,-1,49062225878,-887220,887220,2869565478,840782685298,148252144,60123382676
14827130,2826632518,851579394191,180288,86563012,1375173454310450451768064133378,57082,10178121952865,1304196285168536012546830928391278355,519895522017038141534823280314840358707,-1,49062225878,-887220,887220,2869565478,840782685298,148252144,60123382676
14829530,2810192751,855934273484,80116,38485917,1382712017757031233732399333376,57192,10253486877151,1304752154314927146539823053068154052,520162547697096188290270356901326319353,-1,49044268691,-887220,887220,2828131923,851267708980,148432432,60209945688
14831930,2863856957,839895402232,357503,73239355,1356802154443159395216836154040,56813,10951981016654,1306676740659301739429670986236967680,520403676422482723293582914730803350814,-1,49044268691,-887220,887220,2828131923,851267708980,148432432,60209945688
14834330,2864850146,839604226604,419869,90535601,1356331777157721716327795874983,56806,10948657302907,1307109455152549534288044934610663900,520523682442733920497452266105087258205,-1,49044268691,-887220,887220,2828131923,851267708980,148432432,60209945688
14836730,2856711701,842006359417,129576,44935714,1360204047113660785957098481980,56864,10954421206552,1308008489142309253373361431366840694,520835456661791168547491031593071768809,-1,49044565647,-887220,887220,2865560785,839609310295,148852301,60300481289
14839130,2849396646,844167982879,209029,74767744,1363696002903308984683121095832,56915,12451515022428,1308559748387434723640721315122214562,521042438082933063300883515193846015522,-1,49044565647,-887220,887220,2865560785,839609310295,148852301,60300481289
14841530,2843409005,845945629005,285488,102933651,1366567669402947245469299206332,56957,11854159305212,1309090241838204693523851642647587595,521237859563670629430613271954954332239,-1,49044565647,-887220,887220,2865560785,839609310295,148852301,60300481289
14843930,2847220864,843547607741,182841,48908596,1363715585709873571767336510554,56915,12586816977678,1310359788867595571878405422755654067,521577452983821339717897396360656522729,-1,49007819266,-887220,887220,2846167706,845311808741,149137789,60403414940
14846330,2848054780,843300615521,240171,65178221,1363316287391571044039900093244,56909,12642929624442,1310757857162751334740671102910900407,521690419987482417164436635996090725289,-1,49007819266,-887220,887220,2846167706,845311808741,149137789,60403414940
14848730,2860564153,839612824821,1119329,309835380,1357354445276520306658940305031,56822,12622451522805,1316862225405327959701520973721198794,523389179869173195909366147632046076960,-1,49007819266,-887220,887220,2846167706,845311808741,149137789,60403414940
14851130,2871024060,835725221491,189931,45311840,1351739243026267443893017251611,56739,12542567035411,1318181653407393248253811596877368648,523703955411132406446135664623411628816,-1,48983540285,-887220,887220,2864153146,839196871949,150257118,60713250320
14853530,2878101579,833670095700,457221,116327806,1348415190922550135238080615623,56689,12271145363339,1320038483992741311531773149453417069,524197294206875968811750836403682661940,-1,48983540285,-887220,887220,2864153146,839196871949,150257118,60713250320
14855930,2907379836,825274767629,703633,161901398,1334836212903741091018861641747,56487,10462469705623,1321750279037045492865800164660641694,524513888103284999563247632735901570087,-1,48983540285,-887220,887220,2864153146,839196871949,150257118,60713250320
14858330,2882581849,830228502458,120664,52791991,1344582886483919990479378775569,56632,12650277170560,1322589599095638868975090431138987283,524881100935657198260996750461391490333,-1,48920359896,-887220,887220,2912403902,824210304339,150960751,60875151718
14860730,2870975070,833584950754,161029,74549876,1350018766995724604518303952336,56713,12829554160827,1322870376859149931754806988959489478,525032445378372083556029833985997593860,-1,48920359896,-887220,887220,2912403902,824210304339,150960751,60875151718
14863130,2869615796,833979801503,346580,129146430,1350658241018735285548507680642,56723,12887779889800,1324161035608501056100075631137858390,525412210458426019535951873375708332395,-1,48920359896,-887220,887220,2912403902,824210304339,150960751,60875151718
14865530,2867418391,833054145560,46282,12989787,1350425609846091921068117375364,56719,12824209662997,1324483274433322240918607182390844859,525502650206486287210789452001985639012,-1,48874479828,-887220,887220,2873095350,833197651708,151307331,61004298148
14867930,2858468685,835662391653,93044,34518419,1354653717154001654913476264933,56782,13132432566724,1324808844471816364755656196399748791,525652540578517104580069353984871921601,-1,48874479828,-887220,887220,2873095350,833197651708,151307331,61004298148
14870330,2812281531,849386788599,141671,90166370,1376901703332550607432505567272,57108,14535103364110,1325147408766820497817415254117276272,526039982375413722843608797666644278092,-1,48874479828,-887220,887220,2873095350,833197651708,151307331,61004298148
14872730,2801954937,852572400879,269124,93125273,1382021010005869926002266911173,57182,12424898987164,1327021091582819721047709408802866246,526688334292450782027530846456372693745,-1,48876062117,-887220,887220,2812630089,849414287118,151449002,61094464518
14875130,2752112632,868012965730,532478,221528323,1407050186423118249937067061932,57541,12161879891288,1328854605440647923583426425402843149,527582295301270458067868081322030473228,-1,48876062117,-887220,887220,2812630089,849414287118,151449002,61094464518
14877530,2753506882,867573443732,602833,242461630,1406337720672882820513051449337,57531,12170502301555,1329344423578313495072858905019466580,527728036079005120635599041216834830962,-1,48876062117,-887220,887220,2812630089,849414287118,151449002,61094464518
14879930,2725532283,876693505617,226663,98969189,1420946783249030749203288272260,57737,12484594875323,1330922294416181955153422877892475658,528416989561184959451823709907452014739,-1,48882066772,-887220,887220,2754539775,867680029242,152051835,61336926148
14882330,2739255046,872301560669,317524,114724368,1413828309112823075140774032145,57637,12198542030231,1331554806437102577216529862180386034,528526665971598189591654698478097525086,-1,48882066772,-887220,887220,2754539775,867680029242,152051835,61336926148
14884730,2752929329,867968685736,402849,128645924,1406805575786079507688126827662,57537,12130540562257,1332148776438436591488516204028505488,528623577993723452511784816748256325834,-1,48882066772,-887220,887220,2754539775,867680029242,152051835,61336926148
14887130,2837320302,841627113091,445963,57707172,1364536822776882692259452193406,56927,14954957736368,1335254224978866755946284464957969933,529025419873928132120153384081921953692,-1,48866815889,-887220,887220,2754596461,867697885225,152454684,61465572072
14889530,2831923225,843231085320,528781,87158804,1367137355881767402098757708790,56965,14585765634926,1335830928206906361040535768299464570,529230505285194488664560143323151258036,-1,48866815889,-887220,887220,2754596461,867697885225,152454684,61465572072
14891930,2808659064,850215579901,704979,160865403,1378461373247936712078041773548,57130,12862609695692,1337057879200439484786008045374696323,529743758618280559384060032029172511362,-1,48866815889,-887220,887220,2754596461,867697885225,152454684,61465572072
14894330,2799862976,851252591899,73031,27709720,1381466692765311697066325428177,57174,12893133269751,1337566919857003168768429832903640499,529936899398046356187455811975476286334,-1,48819981723,-887220,887220,2812585197,849400729647,153159663,61626437475
14896730,2827607715,842900025523,203148,41916124,1367911618328745398218626267752,56977,14360207647169,1338473852881703017948706966129683888,530035920098022621763564794575784121238,-1,48819981723,-887220,887220,2812585197,849400729647,153159663,61626437475
14899130,2840462628,839085362943,351071,74265295,1361720941965692548170328980439,56886,15065796444465,1339504901089455456710015462117419555,530261398519664180390746359248706890339,-1,48819981723,-887220,887220,2812585197,849400729647,153159663,61626437475
14901530,2835642384,839537596746,47730,16997601,1363245048775539700122688655696,56908,15412334956566,1339837782343759377570272137722446590,530379942982585324631418760303637153457,-1,48791683646,-887220,887220,2842708455,838598994426,153510734,61700702770
14903930,2828464891,841668001670,91730,36441202,1366704410185723643747460046686,56959,15045496388831,1340144643457899793433086415530546045,530515546314528303300940801172749729797,-1,48791683646,-887220,887220,2842708455,838598994426,153510734,61700702770
14906330,2828150640,841761523976,180028,63129887,1366856272141104583643383419837,56961,15046950300053,1340760452026404048948332650645992888,530701678214089592563208335019480595636,-1,48791683646,-887220,887220,2842708455,838598994426,153510734,61700702770
14908730,2832971165,838646009655,24109,320513,1363163186736568899954665621528,56907,15420289074458,1340928761963973381300087228857006251,530703915777360351973247999569244865571,-1,48742793960,-887220,887220,2831373978,840918071717,153690762,61763832657
14911130,2812610385,844717055408,58823,28980689,1373031266928020746175727552803,57051,15051072982575,1341171109232284324516669766967709137,530903997709651367801245965974945634050,-1,48742793960,-887220,887220,2831373978,840918071717,153690762,61763832657
14913530,2757833303,861495131024,88188,88323465,1400302910457729036336177138278,57445,12896922186331,1341376108879956022361193994121757990,531318280490759144905400268434488209967,-1,48742793960,-887220,887220,2831373978,840918071717,153690762,61763832657
14915930,2757484684,860667211498,108830,33090224,1399718357069912664712194823166,57436,13126184237993,1342136289821899584565275194610345119,531549415097214237092016354222923804176,-1,48716287358,-887220,887220,2759700785,861026645200,153778950,61852156122
14918330,2843393597,834663430213,505134,75172730,1357427946176260103143045180497,56823,13304146891631,1344904461607700865277530987270958398,531843360621710567746461691386403339966,-1,48716287358,-887220,887220,2759700785,861026645200,153778950,61852156122
