number,values0,values1,values2,values3,sqrtPriceX96,tick,liquidity,position_token_id,position_liquidity,position_tick_lower,position_tick_upper,position_amount0,position_amount1
14783051,2111987022497,1009483028241768072534,268047362,131335557708023144,1717694057538045286875865562000000,199693,12096704926862344538,1,2453566494993432442,199310,200070,2139511530602,1000000000000000000000
14790251,549640096543,1754124589658471497286,5564973534,3051696958535726310,1741739292408664127081139421747569,199971,14630070767530479826,1,2453566494993432442,199310,200070,2139511530602,1000000000000000000000
14797451,0,2021074398232692170508,22244722287,11219073005739660012,1760531593694474038918652832271602,200185,22535794282176787764,1,2453566494993432442,199310,200070,2139511530602,1000000000000000000000
14804651,0,2021074398232692170508,22244722287,11219073005739660012,1799931061282680488330770498141900,200628,16895878773634323683,1,2453566494993432442,199310,200070,2139511530602,1000000000000000000000
14811851,0,2021074398232692170508,23325111237,11742985370912857833,1789227142882187271815008693433034,200509,14320312757311390201,1,2453566494993432442,199310,200070,2139511530602,1000000000000000000000
