number,values0,values1,values2,values3,sqrtPriceX96,tick,liquidity,position_token_id,position_liquidity,position_tick_lower,position_tick_upper,position_amount0,position_amount1
16219693,1182269748034,1000737372230479316302,0,368870554229388,2302457180693885351454651093163492,205553,31203981017892687890,-1,263303636377163083,202750,208350,1183142929831,1000000000000000000000
16222093,1118614885677,1054877280008605880357,282100902,268717904475835374,2318747899162385489001287554456344,205694,17540821031132433136,-1,263303636377163083,202750,208350,1183142929831,1000000000000000000000
16224493,1269801832698,927519745993311724957,0,0,2280425969616657314568929983238151,205361,30523448134936311091,-1,263303636377163083,202750,208350,1183142929831,1000000000000000000000
16226893,1327987831815,879619509265157432950,239048742,172984059449406117,2266012770497242894086255374140612,205234,20905059435363221456,-1,263303636377163083,202750,208350,1183142929831,1000000000000000000000
16229293,1310055696005,894317038347957105281,415326367,325279471898343917,2270435262486917424056195007509857,205273,22227312718227892744,-1,263303636377163083,202750,208350,1183142929831,1000000000000000000000
16231693,1288784843005,911825603550789609342,509535171,411864773875677226,2275703596294866001551435142483199,205319,22737464002634911280,-1,263303636377163083,202750,208350,1183142929831,1000000000000000000000
16234093,1300009003009,902576606597880339091,665792227,535859005355056990,2272920569657780836424575412085603,205295,46555465465107464655,-1,263303636377163083,202750,208350,1183142929831,1000000000000000000000
16236493,1288666896697,911922914601504434840,744970606,605209532398979102,2275732877226366029629403759490668,205319,29001499457139979699,-1,263303636377163083,202750,208350,1183142929831,1000000000000000000000
16238893,1292667315437,908623785081254719771,796235145,645816855939327030,2274740167921692629443616837354464,205311,31485966568595190915,-1,263303636377163083,202750,208350,1183142929831,1000000000000000000000
16241293,1189458793199,994670697515415849017,943482817,811249440870440641,2300631716006577619818717260285935,205537,22618611010766339865,-1,263303636377163083,202750,208350,1183142929831,1000000000000000000000
16243693,1308481387093,895610112563967044810,1186371654,962913819380586668,2270824349001401756389526076262986,205276,22381477162560579800,-1,263303636377163083,202750,208350,1183142929831,1000000000000000000000
16246093,1327159860660,880296869670697891686,1288386807,1038757569156655931,2266216588496224172254804411624938,205236,22728336445874518659,-1,263303636377163083,202750,208350,1183142929831,1000000000000000000000
16248493,1312698218999,892147571748325400677,1615545542,1311375913656192031,2269782469176920445513960727061014,205267,24520173141659983885,-1,263303636377163083,202750,208350,1183142929831,1000000000000000000000
16250893,1318631551818,887280948368822550030,1665572023,1349973366285130896,2268318100384631286503934121351000,205254,24021694853194625550,-1,263303636377163083,202750,208350,1183142929831,1000000000000000000000
16253293,1318758737531,887176697166762998089,1690789247,1370631155017750927,2268286731158999893110011846751513,205254,25077936307355277000,-1,263303636377163083,202750,208350,1183142929831,1000000000000000000000
16255693,1312347498098,892435435863045899875,1703817173,1383953278590331116,2269869087596540109532934287558589,205268,29040769306209328916,-1,263303636377163083,202750,208350,1183142929831,1000000000000000000000
16258093,1321595412825,884852288800195152052,1750323354,1418218459800787280,2267587315813470219639532896775164,205248,52934674799180299526,-1,263303636377163083,202750,208350,1183142929831,1000000000000000000000
16260493,1317786833081,887973418058585961785,1838353952,1492221771633921031,2268526464772877677599875107247126,205256,33919981157358144666,-1,263303636377163083,202750,208350,1183142929831,1000000000000000000000
16262893,1286057168588,914076699475591269514,1943967328,1592581917973620706,2276380951899290357379858535471998,205325,49644562439988786256,-1,263303636377163083,202750,208350,1183142929831,1000000000000000000000
16265293,1308238331641,895809788061778502934,2056289678,1676141936438432159,2270884431433260243759806907927190,205277,26634674985542752592,-1,263303636377163083,202750,208350,1183142929831,1000000000000000000000
16267693,1314826434392,890401249714344904863,2096405864,1706314172141897441,2269257000224747449767003218337749,205262,40454737982949317533,-1,263303636377163083,202750,208350,1183142929831,1000000000000000000000
16270093,1304216777099,899115119596496359899,2133480367,1741126068125099838,2271879006926403194390768592727484,205285,27835644005111215114,-1,263303636377163083,202750,208350,1183142929831,1000000000000000000000
16272493,1241408561639,951712805958228682945,85964878,53770808407281031,2261906885359996220194928071595333,205197,29663399384497135108,-1,263258680418416363,202490,208090,1200933275564,987484090814974944274
16274893,1212394133776,975435988287916340632,120098459,93552654364237243,2269046418772473712656074338185071,205261,30471760488793203094,-1,263258680418416363,202490,208090,1200933275564,987484090814974944274
16277293,1184210345990,998623843050679714034,344735702,290531110138533781,2276024844412917884940926155388337,205322,30145442851259332519,-1,263258680418416363,202490,208090,1200933275564,987484090814974944274
16279693,1176810493962,1004735636874709843446,477622206,403566759467592011,2277864199504929741569984152946834,205338,30318983097693550206,-1,263258680418416363,202490,208090,1200933275564,987484090814974944274
16282093,1120429946329,1051628651832423006311,636833100,560221327756069066,2291976734764730524647172976596684,205462,44527166884556337562,-1,263258680418416363,202490,208090,1200933275564,987484090814974944274
16284493,1111948748140,1058732986232326312012,807966408,706886351518641265,2294114796687310314301475091637603,205480,28481803172235453393,-1,263258680418416363,202490,208090,1200933275564,987484090814974944274
16286893,1104952781457,1064603189896853523645,954450339,832802228726908673,2295881444796256987966137647897260,205496,29388705238004048072,-1,263258680418416363,202490,208090,1200933275564,987484090814974944274
16289293,1107289198501,1062641734500113842683,1005632671,874753874892486816,2295291141347609522084232124270962,205491,30354505090207648262,-1,263258680418416363,202490,208090,1200933275564,987484090814974944274
16291693,1143305326367,1032532791173610758366,1131752356,963129558458706375,2286229801941009335625930386336055,205411,32016602782266760500,-1,263258680418416363,202490,208090,1200933275564,987484090814974944274
16294093,1142888945538,1032879520952822093431,1236622836,1050679347778765434,2286334150877394754501952976104435,205412,33278324098993428204,-1,263258680418416363,202490,208090,1200933275564,987484090814974944274
16296493,1102502162568,1066661603733907518529,1278943387,1103049742471355035,2296500928057908692686916531695235,205501,25828375606727121241,-1,263258680418416363,202490,208090,1200933275564,987484090814974944274
16298893,1116651032235,1054792449065926197801,1369317955,1173010316687298596,2292928885102108861005253506423459,205470,43372356658723235500,-1,263258680418416363,202490,208090,1200933275564,987484090814974944274
16301293,1130845976178,1042921689752752307963,1422616288,1211594500583384169,2289356359225518373773655147672726,205439,42378188684941587599,-1,263258680418416363,202490,208090,1200933275564,987484090814974944274
16303693,1123977494630,1048660949819751331640,1443458117,1231904218772214904,2291083599628672870449027371380194,205454,42924927665178825051,-1,263258680418416363,202490,208090,1200933275564,987484090814974944274
16306093,1148698707733,1028044458321831376023,1504490454,1272430285883366602,2284879030281614464207204238742434,205400,32732084478922653996,-1,263258680418416363,202490,208090,1200933275564,987484090814974944274
16308493,1116061297861,1055286425923043574860,1566910003,1338191908981673851,2293077548305357384347525269683844,205471,32827833995623133669,-1,263258680418416363,202490,208090,1200933275564,987484090814974944274
16310893,1117544368643,1054044289232155021268,1604294277,1368894432166089226,2292703725085343384815392822002991,205468,34870475237079230830,-1,263258680418416363,202490,208090,1200933275564,987484090814974944274
16313293,1128966632129,1044491197705887859005,1641696838,1395204039977174549,2289828705402217339385757988142539,205443,32041391121869838731,-1,263258680418416363,202490,208090,1200933275564,987484090814974944274
16315693,1125468236877,1047414559248761006193,1694766672,1440846311327052193,2290708496195966610536749903451587,205451,41613998803762160219,-1,263258680418416363,202490,208090,1200933275564,987484090814974944274
16318093,1205602911503,981010367576412374412,1844845717,1524202126156111563,2270724038015581554839051795576336,205275,34074887299631720643,-1,263258680418416363,202490,208090,1200933275564,987484090814974944274
16320493,1204492138178,981922898332368743437,1897794881,1566950650723474620,2270998665750238839289948174036779,205278,55631433194615930602,-1,263258680418416363,202490,208090,1200933275564,987484090814974944274
16322893,1192019633555,994141992044419968385,45717615,41549629921128970,2273391323993903897393796352854416,205299,41565434968958756401,-1,263520495131131590,202480,208080,1201695359842,987345098661666730343
16325293,1199472855270,988010291264601424975,79592009,66356667280397452,2271547811269663749874999379747656,205283,44067805984421317765,-1,263520495131131590,202480,208080,1201695359842,987345098661666730343
16327693,1169565063857,1012675478764115906442,146221411,133591983794350191,2278963467811610924559834796119597,205348,34868252751847604933,-1,263520495131131590,202480,208080,1201695359842,987345098661666730343
16330093,1216232769233,974258312974767940421,215467552,171487678648965079,2267413241128174794655584358099024,205246,34396560796066577294,-1,263520495131131590,202480,208080,1201695359842,987345098661666730343
16332493,1326716805473,884840973771190715090,421930044,292758000382293258,2240529671869211346969474070439831,205008,46349079997479247951,-1,263520495131131590,202480,208080,1201695359842,987345098661666730343
16334893,1337790273854,875995723627866715765,558656832,397844015793950336,2237870323056566360458514750250784,204984,37964978180838903183,-1,263520495131131590,202480,208080,1201695359842,987345098661666730343
16337293,1337340661198,876354455632772974460,743333057,544744908193700126,2237978176821677259706955399236465,204985,79169642553445467750,-1,263520495131131590,202480,208080,1201695359842,987345098661666730343
