number,values0,values1,values2,values3,sqrtPriceX96,tick,liquidity,position_token_id,position_liquidity,position_tick_lower,position_tick_upper,position_amount0,position_amount1
16255693,1272682736322,925798989590812274495,1594976737,1284779305614960698,2269869087596540109532934287558589,205268,29040769306209328916,-1,181634128492569764,201350,209750,1183553852736,1000000000000000000000
16258093,1279062203597,920567925079348705813,1627057987,1308416375016790576,2267587315813470219639532896775164,205248,52934674799180299526,-1,181634128492569764,201350,209750,1183553852736,1000000000000000000000
16260493,1276434939986,922720966338332412487,1687783927,1359465905647355533,2268526464772877677599875107247126,205256,33919981157358144666,-1,181634128492569764,201350,209750,1183553852736,1000000000000000000000
16262893,1254546940121,940727731593114399279,1760638954,1428697109464406740,2276380951899290357379858535471998,205325,49644562439988786256,-1,181634128492569764,201350,209750,1183553852736,1000000000000000000000
16265293,1269848119685,928126711035440757831,1838122016,1486339120564240648,2270884431433260243759806907927190,205277,26634674985542752592,-1,181634128492569764,201350,209750,1183553852736,1000000000000000000000
16267693,1274392775118,924395751741936869524,1865795271,1507152762988917141,2269257000224747449767003218337749,205262,40454737982949317533,-1,181634128492569764,201350,209750,1183553852736,1000000000000000000000
16270093,1267073940169,930406820117669736541,1891370288,1531166971357181696,2271879006926403194390768592727484,205285,27835644005111215114,-1,181634128492569764,201350,209750,1183553852736,1000000000000000000000
16272493,1229088209256,963100262365384084184,59329800,37110636014986208,2261906885359996220194928071595333,205197,29663399384497135108,-1,181691467102259998,201090,209490,1201153654177,987665300194975071875
16274893,1209063517356,979473131039513592818,82887543,64566604207440330,2269046418772473712656074338185071,205261,30471760488793203094,-1,181691467102259998,201090,209490,1201153654177,987665300194975071875
16277293,1189612102712,995476536298950879537,237923913,200513895898969757,2276024844412917884940926155388337,205322,30145442851259332519,-1,181691467102259998,201090,209490,1201153654177,987665300194975071875
16279693,1184504996769,999694671802591744003,329637295,278526947277983143,2277864199504929741569984152946834,205338,30318983097693550206,-1,181691467102259998,201090,209490,1201153654177,987665300194975071875
16282093,1145593214642,1032058507521032513773,439518803,386644173632557869,2291976734764730524647172976596684,205462,44527166884556337562,-1,181691467102259998,201090,209490,1201153654177,987665300194975071875
16284493,1139739803315,1036961658056665097960,557628724,487866983447057766,2294114796687310314301475091637603,205480,28481803172235453393,-1,181691467102259998,201090,209490,1201153654177,987665300194975071875
16286893,1134911444196,1041013056910073617614,658726550,574769494790944678,2295881444796256987966137647897260,205496,29388705238004048072,-1,181691467102259998,201090,209490,1201153654177,987665300194975071875
16289293,1136523953382,1039659332474006181505,694050715,603722979352457260,2295291141347609522084232124270962,205491,30354505090207648262,-1,181691467102259998,201090,209490,1201153654177,987665300194975071875
16291693,1161380961329,1018879246221213233743,781093887,664716628556315533,2286229801941009335625930386336055,205411,32016602782266760500,-1,181691467102259998,201090,209490,1201153654177,987665300194975071875
16294093,1161093590582,1019118546373340499055,853471639,725140275901098471,2286334150877394754501952976104435,205412,33278324098993428204,-1,181691467102259998,201090,209490,1201153654177,987665300194975071875
16296493,1133220117093,1042433698498656805059,882679727,761284397832036221,2296500928057908692686916531695235,205501,25828375606727121241,-1,181691467102259998,201090,209490,1201153654177,987665300194975071875
16298893,1142985147000,1034242044109667079865,945052933,809568615273255716,2292928885102108861005253506423459,205470,43372356658723235500,-1,181691467102259998,201090,209490,1201153654177,987665300194975071875
16301293,1152781975679,1026049282253532290025,981837484,836198001122493474,2289356359225518373773655147672726,205439,42378188684941587599,-1,181691467102259998,201090,209490,1201153654177,987665300194975071875
16303693,1148041602116,1030010308647788727703,996221748,850215022283190474,2291083599628672870449027371380194,205454,42924927665178825051,-1,181691467102259998,201090,209490,1201153654177,987665300194975071875
16306093,1165103274954,1015781563822338691625,1038344025,878184624567935122,2284879030281614464207204238742434,205400,32732084478922653996,-1,181691467102259998,201090,209490,1201153654177,987665300194975071875
16308493,1142578134006,1034582968783989579846,1081423704,923570880249103776,2293077548305357384347525269683844,205471,32827833995623133669,-1,181691467102259998,201090,209490,1201153654177,987665300194975071875
16310893,1143601694961,1033725691685470401046,1107224956,944760633507197456,2292703725085343384815392822002991,205468,34870475237079230830,-1,181691467102259998,201090,209490,1201153654177,987665300194975071875
16313293,1151484921479,1027132498967148827952,1133038829,962918558003679772,2289828705402217339385757988142539,205443,32041391121869838731,-1,181691467102259998,201090,209490,1201153654177,987665300194975071875
16315693,1149070457633,1029150095677543155598,1169665678,994419176445808037,2290708496195966610536749903451587,205451,41613998803762160219,-1,181691467102259998,201090,209490,1201153654177,987665300194975071875
16318093,1204376465304,983320362779418814191,1273244720,1051948296715365688,2270724038015581554839051795576336,205275,34074887299631720643,-1,181691467102259998,201090,209490,1201153654177,987665300194975071875
16320493,1203609850373,983950157973872157400,1309788287,1081451757466427980,2270998665750238839289948174036779,205278,55631433194615930602,-1,181691467102259998,201090,209490,1201153654177,987665300194975071875
16322893,1195222914321,992256127111003782282,31543763,28667980060471402,2273391323993903897393796352854416,205299,41565434968958756401,-1,181821121253913710,201080,209480,1201898870974,987512308859951487679
16325293,1200365410462,988025440194506726025,54916064,45784080822977409,2271547811269663749874999379747656,205283,44067805984421317765,-1,181821121253913710,201080,209480,1201898870974,987512308859951487679
16327693,1179729944647,1005043668871058475279,100888323,92174402874950752,2278963467811610924559834796119597,205348,34868252751847604933,-1,181821121253913710,201080,209480,1201898870974,987512308859951487679
16330093,1211929240999,978536993723302397801,148666053,118321278948986535,2267413241128174794655584358099024,205246,34396560796066577294,-1,181821121253913710,201080,209480,1201898870974,987512308859951487679
16332493,1288159863364,916841751137158381186,291118888,201994110018176954,2240529671869211346969474070439831,205008,46349079997479247951,-1,181821121253913710,201080,209480,1201898870974,987512308859951487679
16334893,1295800219521,910738797748162126752,385456211,274500262303393705,2237870323056566360458514750250784,204984,37964978180838903183,-1,181821121253913710,201080,209480,1201898870974,987512308859951487679
16337293,1295490000472,910986311913347887746,512877185,375857407052351140,2237978176821677259706955399236465,204985,79169642553445467750,-1,181821121253913710,201080,209480,1201898870974,987512308859951487679
16339693,1284471592656,919793057047030414426,534333882,397408849817659807,2241815697071586547358239406896202,205019,46861947663853502041,-1,181821121253913710,201080,209480,1201898870974,987512308859951487679
16342093,1281792071036,921939300814800981864,588530008,441894174413025422,2242750918177118550237177512722154,205027,35155260973602343653,-1,181821121253913710,201080,209480,1201898870974,987512308859951487679
16344493,1299084576012,908119774064574320528,620564533,460552619855289252,2236729089119601320024213576702796,204974,43247063135581770939,-1,181821121253913710,201080,209480,1201898870974,987512308859951487679
16346893,1280210929431,923206604234545531015,641647513,484982157043489176,2243303142916477552759593610578234,205032,36646409065359817286,-1,181821121253913710,201080,209480,1201898870974,987512308859951487679
16349293,1320156178683,891380116613861956031,752009004,557203361375765020,2229434819390145411590537743417659,204908,74873772286591348812,-1,181821121253913710,201080,209480,1201898870974,987512308859951487679
16351693,1336489779724,878479339100927994191,830171907,610124701265418819,2223813333336675713498950841213879,204858,44451717998562266146,-1,181821121253913710,201080,209480,1201898870974,987512308859951487679
16354093,1323720162271,888559613352098022502,852956517,633208920859193637,2228205791160344878925813885709975,204897,45748563285637862160,-1,181821121253913710,201080,209480,1201898870974,987512308859951487679
16356493,1319546011775,891863308970144062376,866423252,645521197997352099,2229645369420115293345991458633752,204910,42593397269086402541,-1,181821121253913710,201080,209480,1201898870974,987512308859951487679
16358893,1314087817531,896189726787207244812,884149811,661726207136787040,2231530596678373180380655683492070,204927,48015067637041990911,-1,181821121253913710,201080,209480,1201898870974,987512308859951487679
16361293,1320367770728,891212577773357093992,896335991,668889773115167400,2229361814700748332519875387727522,204908,54394367611444108764,-1,181821121253913710,201080,209480,1201898870974,987512308859951487679
16363693,1323744318571,888540506892877325701,985306647,738074102992633811,2228197465561834816132298399780451,204897,36674822253189956517,-1,181821121253913710,201080,209480,1201898870974,987512308859951487679
16366093,1402558708865,826953190304544993200,1213502888,884414436210345583,2201360924824283889381345052573558,204655,32297721334918104238,-1,181821121253913710,201080,209480,1201898870974,987512308859951487679
16368493,1456394624917,785730423311668026210,1475022043,1062886473825623394,2183398192771618103590543961080665,204491,29233126918046076615,-1,181821121253913710,201080,209480,1201898870974,987512308859951487679
16370893,1518023433867,739358768919187227377,1699309892,1208293844495493575,2163191844109120860013032082947479,204305,30966642994153650753,-1,181821121253913710,201080,209480,1201898870974,987512308859951487679
16373293,1214295359742,966504582698435975418,99858084,91070483736910379,2177047913533895727235566349617181,204433,33759706583917368672,-1,180947986882212606,200110,208510,1256475727896,936666546547396294765
16375693,1228258361591,955984098974576829817,152589694,125612658537684898,2172441514708662258572422703353044,204390,36269417202432978765,-1,180947986882212606,200110,208510,1256475727896,936666546547396294765
16378093,1235493180499,950550484592038070615,253314419,198540290220779339,2170062404055058501541495858698275,204368,31611291942424303057,-1,180947986882212606,200110,208510,1256475727896,936666546547396294765
16380493,1244125725198,944082678520934370973,348843263,266634979947886975,2167230472076474427397190488652817,204342,45194580980919995608,-1,180947986882212606,200110,208510,1256475727896,936666546547396294765
16382893,1241962945947,945701523416984642310,405849844,310206428762908075,2167939284087702534485571580682780,204349,40081754249823178950,-1,180947986882212606,200110,208510,1256475727896,936666546547396294765
16385293,1252454191744,937858677887134996118,499388960,376506613834113598,2164505290425105555554030659647570,204317,30692586226996123576,-1,180947986882212606,200110,208510,1256475727896,936666546547396294765
16387693,1406839428088,825253868541789124904,876901786,594124485886386609,2115201220850083357671038192421691,203856,21310981648471689949,-1,180947986882212606,200110,208510,1256475727896,936666546547396294765
16390093,1396888335725,832357052662485318650,991650273,679699390827264051,2118311353411268436104058557011698,203886,46507617161263046067,-1,180947986882212606,200110,208510,1256475727896,936666546547396294765
16392493,1458412335157,788772284229977033393,1416146363,961778136464387477,2099227741728066050182549987390215,203705,23194759522812112307,-1,180947986882212606,200110,208510,1256475727896,936666546547396294765
16394893,1417375258811,817755989797492769122,1775429224,1227428488206684384,2111918271059367808024174160989481,203825,40748552579394478771,-1,180947986882212606,200110,208510,1256475727896,936666546547396294765
16397293,1427026795422,810907820849750857007,1863557563,1286519552746449374,2108919797013508335386197139668639,203797,43380022674034040089,-1,180947986882212606,200110,208510,1256475727896,936666546547396294765
16399693,1445607210650,797778841918501621244,2146442423,1479736799081180847,2103171267315366563302063409317523,203742,38820514599532418828,-1,180947986882212606,200110,208510,1256475727896,936666546547396294765
16402093,1776961552434,575105413315907773574,3422834764,2216140379081821964,2005673600207200621819883105016204,202793,26248021971418039286,-1,180947986882212606,200110,208510,1256475727896,936666546547396294765
16404493,1677875333094,639498184157176274954,3877598553,2542578024823715574,2033868005687250246810745622308501,203072,18585634242932822116,-1,180947986882212606,200110,208510,1256475727896,936666546547396294765
16406893,1714050201379,615780615262046365604,4158847201,2714696897678957686,2023483256814140064969947285876694,202970,42380191361052624932,-1,180947986882212606,200110,208510,1256475727896,936666546547396294765
16409293,1691132124700,630778339164226038054,4385728326,2869953141045422728,2030050017390699777708018589036623,203034,27479569615198292112,-1,180947986882212606,200110,208510,1256475727896,936666546547396294765
16411693,1703759374080,622502973070567714778,4494970549,2937423865821519351,2026426644392578598638999055998126,202999,33612788072653688802,-1,180947986882212606,200110,208510,1256475727896,936666546547396294765
16414093,1749524168009,592756617352143579492,4759519719,3093993901056498558,2013402188328303396547003676243481,202870,34254521953340331017,-1,180947986882212606,200110,208510,1256475727896,936666546547396294765
16416493,1806898652413,556000022576926454794,5083570965,3283114745031124270,1997308295743482768109040238595696,202709,26461917718670048468,-1,180947986882212606,200110,208510,1256475727896,936666546547396294765
16418893,1745986052262,595042688782834655153,5320153794,3454328262835664609,2014403145796528282055923504819480,202880,31528008667189367514,-1,180947986882212606,200110,208510,1256475727896,936666546547396294765
16421293,1805840800026,556672410842262910617,5541090665,3577808220754944968,1997602701266730939262724976671875,202712,27197032144463394391,-1,180947986882212606,200110,208510,1256475727896,936666546547396294765
16423693,1319489947841,871756452967692383199,328366703,216108317164480543,2004686385266500081826228385205527,202783,34796651481075742494,-1,179089552395396513,198510,206910,1346123627596,855744295721413082746
16426093,1318823395557,872183237662622964218,419926564,274797904023212288,2004875192300278954405713558587826,202785,43360405094737958825,-1,179089552395396513,198510,206910,1346123627596,855744295721413082746
16428493,1386874544153,829021893972037997464,757098018,466636410731031636,1985780868223228081637762091800264,202593,19776060555958963533,-1,179089552395396513,198510,206910,1346123627596,855744295721413082746
16430893,1369599488754,839900523503944057716,942178694,589332602115801526,1990593509814868374628787420833234,202642,22759494985637333910,-1,179089552395396513,198510,206910,1346123627596,855744295721413082746
16433293,1348621299627,853182234945593949083,1059694734,670239123021508907,1996469260680800242466117235489215,202701,35373551960573164585,-1,179089552395396513,198510,206910,1346123627596,855744295721413082746
16435693,1277446830964,898834419747772895146,1946001708,1264775138051909794,2016665518185831760304371657089293,202902,29859257709298172098,-1,179089552395396513,198510,206910,1346123627596,855744295721413082746
16438093,1235230924041,926351247847189901418,2261989223,1486804031273188006,2028838800766405821763767463664660,203022,33696954501961984344,-1,179089552395396513,198510,206910,1346123627596,855744295721413082746
16440493,1226352602517,932180575505997035498,2337374939,1539094214075489161,2031417660967481065626516453041691,203048,34616326649231531485,-1,179089552395396513,198510,206910,1346123627596,855744295721413082746
16442893,1280281333198,896998682778649489304,2548436731,1659398182432573800,2015853398969619509428591419443296,202894,18984612741901595042,-1,179089552395396513,198510,206910,1346123627596,855744295721413082746
16445293,1298136369482,885468951685716341581,2770531556,1796485815762439817,2010752713884652180292562778191765,202843,29632566104400632444,-1,179089552395396513,198510,206910,1346123627596,855744295721413082746
16447693,1294256178770,887969585523383310581,2840157615,1842344681648433188,2011858979556934020256107640958801,202854,28771142936100081200,-1,179089552395396513,198510,206910,1346123627596,855744295721413082746
16450093,1390440015619,826783153325596249776,3145840951,2005120289969631360,1984790462555275028533850273140276,202583,14060143613051163574,-1,179089552395396513,198510,206910,1346123627596,855744295721413082746
16452493,1514502716035,750251836856519028259,3832221184,2385426838341730418,1950933459187174002776619629417220,202239,19916586510968644041,-1,179089552395396513,198510,206910,1346123627596,855744295721413082746
16454893,1505095493159,755963325106848029778,4144045143,2577313665466901114,1953460187928425852430767494585481,202265,20873964328099040707,-1,179089552395396513,198510,206910,1346123627596,855744295721413082746
16457293,1547361905416,730417172567529067414,4508205691,2784406024356947733,1942158720601449745188999242677570,202149,14907345375516064369,-1,179089552395396513,198510,206910,1346123627596,855744295721413082746
16459693,1453814887406,787359744706813001943,4818826219,3002834610529495604,1967349778924444219211842629566889,202407,20783907229316700018,-1,179089552395396513,198510,206910,1346123627596,855744295721413082746
16462093,1459052294690,784132699288862475901,4884680498,3041721831181468910,1965922153050156376519087903430135,202392,72845833718510759412,-1,179089552395396513,198510,206910,1346123627596,855744295721413082746
16464493,1502821846594,757345964361055153596,5191813854,3215245152130101765,1954071859385893513560846923558038,202271,22106873384217995782,-1,179089552395396513,198510,206910,1346123627596,855744295721413082746
16466893,1481091500158,770604335987174876529,5436778405,3372778082660728537,1959937284854988191758473983071610,202331,24052911859601020617,-1,179089552395396513,198510,206910,1346123627596,855744295721413082746
16469293,1485955305142,767629865560984626573,5529932399,3428369251303051561,1958621396668502714206710681968219,202318,35867837140986387868,-1,179089552395396513,198510,206910,1346123627596,855744295721413082746
16471693,1432548727606,800511252122336510796,5981727503,3721628894719806675,1973167928296576062781059218877800,202466,19852393296210528670,-1,179089552395396513,198510,206910,1346123627596,855744295721413082746
16474093,1423505720217,812525112137724927205,208411080,110724821324900064,1957983639369773137553707439165359,202311,26087669704018583292,-1,179683352800288594,198270,206670,1367554600919,848229950553390365014
16476493,1392977514895,831248635145270632690,300999041,176928680665314777,1966239442150402328697506210944817,202396,27078971608520001830,-1,179683352800288594,198270,206670,1367554600919,848229950553390365014
16478893,1388004897879,834313399092385835259,552490852,335009715426119159,1967590795029151102304770483408411,202409,28293103308339334882,-1,179683352800288594,198270,206670,1367554600919,848229950553390365014
16481293,1216438035730,942697644773220108247,1147528119,772753334773806247,2015380890755666833544871705321883,202889,23108943424703539666,-1,179683352800288594,198270,206670,1367554600919,848229950553390365014
16483693,1215920898837,943032296001978048780,1242294791,833996314220207334,2015528449232979428411700102547781,202891,33574258974549640823,-1,179683352800288594,198270,206670,1367554600919,848229950553390365014
16486093,1273824327923,905863613499364276986,1536801882,1005947418653271946,1999139583086702534734572381616347,202728,21700857129987049876,-1,179683352800288594,198270,206670,1367554600919,848229950553390365014
16488493,1374434621102,842698618331033339816,2331826309,1467899870910100887,1971288107563694554719008003013299,202447,33269750413078478504,-1,179683352800288594,198270,206670,1367554600919,848229950553390365014
16490893,1351682651215,856828237354382782815,2443453461,1544366647767296331,1977518310500139163519771757231229,202510,34345849657074470659,-1,179683352800288594,198270,206670,1367554600919,848229950553390365014
16493293,1349915906351,857929173913843231268,2699088304,1704473406722907274,1978003748796405679749690590211481,202515,41797690618973105830,-1,179683352800288594,198270,206670,1367554600919,848229950553390365014
16495693,1258579823255,915590438576380672812,2960011825,1899097524396706837,2003428452733999315353052525191379,202770,23019630717351091681,-1,179683352800288594,198270,206670,1367554600919,848229950553390365014
16498093,1296539011731,891447418089949082078,3048260896,1942943475148722258,1992783019415475758159375354826554,202664,31220067476301072311,-1,179683352800288594,198270,206670,1367554600919,848229950553390365014
16500493,1364692863697,848737612207394771640,3365092180,2120653564940626048,1973950893964340136464224411645005,202474,29896126365261066688,-1,179683352800288594,198270,206670,1367554600919,848229950553390365014
16502893,1342076337244,862820882352503918879,3492535084,2207399492000681816,1980160660191427159721354658072139,202537,33868238769663547444,-1,179683352800288594,198270,206670,1367554600919,848229950553390365014
16505293,1298697706211,890082140924785361104,3559552023,2260756589147761628,1992181024854305527887372294970598,202658,35164215026390760925,-1,179683352800288594,198270,206670,1367554600919,848229950553390365014
16507693,1284078239622,899344452105937400985,3655176092,2326156461403857548,1996265075402569912533329026289057,202699,33945362875976907358,-1,179683352800288594,198270,206670,1367554600919,848229950553390365014
16510093,1326519813286,872559448396268990285,3891483420,2461805730118585065,1984454706808137865638086049353906,202580,27448733260606102437,-1,179683352800288594,198270,206670,1367554600919,848229950553390365014
16512493,1356214733707,854006566571967734739,4023224662,2534747153608268949,1976274145206989247533938237200953,202497,24501614095076467334,-1,179683352800288594,198270,206670,1367554600919,848229950553390365014
16514893,1446830180409,798325399093419662401,4320206713,2688624357785267229,1951722529727743295591360456784094,202247,25823330631872057357,-1,179683352800288594,198270,206670,1367554600919,848229950553390365014
16517293,1430034452124,808541307922721840877,4457521208,2777478738432310232,1956227052113066689624489886952909,202294,28254343469574223454,-1,179683352800288594,198270,206670,1367554600919,848229950553390365014
16519693,1290484612680,895280959215127053932,4716065928,2983076959826380619,1994473350848729313859732777636135,202681,20796084126694714666,-1,179683352800288594,198270,206670,1367554600919,848229950553390365014
16522093,1226540774320,936169744372570781453,4977260104,3170261387689648834,2012502529762512294266486553969305,202861,70586030581114909159,-1,179683352800288594,198270,206670,1367554600919,848229950553390365014
16524493,1387547223774,838325642791087615016,177289579,99110660984212892,1999910920514656040204025993776970,202735,22043529791164891068,-1,180145353421314468,198660,207060,1343641121275,866955865005457493771
16526893,1393470428898,834554624792909887252,288673143,167969451929924361,1998252421857157551673082067772395,202719,21988203561433580225,-1,180145353421314468,198660,207060,1343641121275,866955865005457493771
16529293,1431315348086,810607462149747729253,578230594,338338981750639456,1987720428344059880282212842891369,202613,32094363449717172828,-1,180145353421314468,198660,207060,1343641121275,866955865005457493771
16531693,1417873708216,819083979391496031519,748513046,450187976240034446,1991448411735413554780609177222613,202650,34773127158823346492,-1,180145353421314468,198660,207060,1343641121275,866955865005457493771
16534093,1411756416117,822952180272209871756,888535773,541086513216605827,1993149651552009099297785090390526,202668,27708642889692727345,-1,180145353421314468,198660,207060,1343641121275,866955865005457493771
16536493,1528122613979,750484098998948185534,1492163029,882990243059980778,1961278094438976353858817738454856,202345,15219719973312335965,-1,180145353421314468,198660,207060,1343641121275,866955865005457493771
16538893,1623122168935,693018494931782043001,2007726621,1163815226230561143,1936004646461854570747779407270962,202086,29334939072291758942,-1,180145353421314468,198660,207060,1343641121275,866955865005457493771
16541293,1627189950099,690590925625779060407,2131067020,1236661432215192574,1934936998299757219387720843410488,202075,29929268909792706007,-1,180145353421314468,198660,207060,1343641121275,866955865005457493771
16543693,1611426775609,700013015899046629821,2550306419,1490927371491812224,1939080845949541720373190918149996,202117,29777859678953675787,-1,180145353421314468,198660,207060,1343641121275,866955865005457493771
16546093,1550009260251,737112165868300680225,2943381774,1748352381019115433,1955397100724267163935430026855517,202285,34560138258719114748,-1,180145353421314468,198660,207060,1343641121275,866955865005457493771
16548493,1573246661046,723002462389267086520,3049408260,1805776734442998503,1949191634643493479818702845621955,202221,39440225458829786264,-1,180145353421314468,198660,207060,1343641121275,866955865005457493771
16550893,1584257535221,716347905637758587203,3405735109,2017797683657450007,1946264951863417234668222401906733,202191,37614809310521844672,-1,180145353421314468,198660,207060,1343641121275,866955865005457493771
16553293,1567227980964,726648392094676532170,3500369388,2079953298910934915,1950795119305904905850365205782338,202238,44773321554969821817,-1,180145353421314468,198660,207060,1343641121275,866955865005457493771
16555693,1668320818860,666194431442150914927,3613328751,2117486262629053085,1924207388186315906238755911329662,201963,24543027600830133334,-1,180145353421314468,198660,207060,1343641121275,866955865005457493771
16558093,1633624151518,686756586874904580696,3752870234,2210864852844565948,1933250651092241174710866598919156,202057,31976394798965497564,-1,180145353421314468,198660,207060,1343641121275,866955865005457493771
16560493,1604917421344,703915622888799593753,3903126307,2309692367977535111,1940797217617981702549418031338106,202135,32615997212905847986,-1,180145353421314468,198660,207060,1343641121275,866955865005457493771
16562893,1562395991523,729579805375929803054,4004393346,2383813791885209245,1952084358708602303239563201417163,202251,26929306717817595009,-1,180145353421314468,198660,207060,1343641121275,866955865005457493771
16565293,1504518413864,764995837309732593846,4309102374,2588087006016806612,1967660375965618650274278557060127,202410,31377589196524539063,-1,180145353421314468,198660,207060,1343641121275,866955865005457493771
16567693,1494149078779,771400751416787461738,4445088989,2674771526711933122,1970477265583508771348377364555968,202439,24230872477310702920,-1,180145353421314468,198660,207060,1343641121275,866955865005457493771
16570093,1525531618836,752072427913524676152,4535147230,2720371515282403859,1961976643577104065755225056137098,202352,32134219515547099949,-1,180145353421314468,198660,207060,1343641121275,866955865005457493771
16572493,1552435728043,735634620085829107812,4729557648,2830638867518380254,1954747274152819926734755980540722,202278,34967913757155607844,-1,180145353421314468,198660,207060,1343641121275,866955865005457493771
16574893,1367462467387,853508686165855334664,173430847,112593449445081692,1959473077617256754459269410671311,202327,47751234121266669711,-1,180381679058399770,198080,206480,1385095123926,843143827165822057980
16577293,1379167433801,846360543983700394114,255887984,159307408336200137,1956333434093373792466728682972106,202295,38691709652860923637,-1,180381679058399770,198080,206480,1385095123926,843143827165822057980
16579693,1439838952184,809672935959648539406,635230698,371246287765822488,1940219315486859724820256281237740,202129,32412431257137524672,-1,180381679058399770,198080,206480,1385095123926,843143827165822057980
16582093,1456582418166,799654457772028112340,877357437,510461886190077274,1935818948320206268797745016726266,202084,34686364530830980813,-1,180381679058399770,198080,206480,1385095123926,843143827165822057980
16584493,1455068995533,800558147965481853743,971010108,566907171373736678,1936215871743268096299064271035728,202088,36826993245513050917,-1,180381679058399770,198080,206480,1385095123926,843143827165822057980
16586893,1408036444150,828827973657942047951,1332685577,800613360265274211,1948632688993799522815513820292270,202216,34393644087062819123,-1,180381679058399770,198080,206480,1385095123926,843143827165822057980
16589293,1351383498728,863365490053773847696,1547776039,950030907411212619,1963802433372119237667026533694644,202371,30284705389207863933,-1,180381679058399770,198080,206480,1385095123926,843143827165822057980
16591693,1382429196887,844372687025890496863,1679102076,1020940327246100953,1955460317405855411886221140207210,202286,33135625209740491889,-1,180381679058399770,198080,206480,1385095123926,843143827165822057980
16594093,1162038066216,982802934356115348185,2232863693,1440973163787811394,2016262357777250537274159969298798,202898,29436251017485909493,-1,180381679058399770,198080,206480,1385095123926,843143827165822057980
16596493,1166572397383,979868189055931997435,2483703770,1602166239911041180,2014973343955034025585227928856056,202885,38463647977405349589,-1,180381679058399770,198080,206480,1385095123926,843143827165822057980
16598893,1156393344759,986461605980708951329,2670425866,1726281247218114521,2017869338217685301302947439315881,202914,39149973045275927672,-1,180381679058399770,198080,206480,1385095123926,843143827165822057980
16601293,1090164507785,1029828102055218914920,3068609043,2009165912426872880,2036916992151281868140216521600215,203102,20621496624635381481,-1,180381679058399770,198080,206480,1385095123926,843143827165822057980
16603693,1100688818283,1022882175480079561707,3204836780,2095551688939790051,2033866166799284115202261199085173,203072,24858675647005487229,-1,180381679058399770,198080,206480,1385095123926,843143827165822057980
16606093,1112651489292,1015012170766197393986,3261776890,2129099553364363828,2030409463126747548477089621102762,203038,230052665864938716286,-1,180381679058399770,198080,206480,1385095123926,843143827165822057980
16608493,1146014625542,993203898213763368842,3389451284,2201806514315598524,2020830722253733404880357470988314,202943,35626606935268826344,-1,180381679058399770,198080,206480,1385095123926,843143827165822057980
16610893,1138533515975,998076112499201581378,3439002249,2236492085906948423,2022970721100767329847052211597542,202965,241796861846826757580,-1,180381679058399770,198080,206480,1385095123926,843143827165822057980
