number,values0,values1,values2,values3,sqrtPriceX96,tick,liquidity,position_token_id,position_liquidity,position_tick_lower,position_tick_upper,position_amount0,position_amount1
14732651,2625464666145,999998136351789812581,2447,0,1546237252419949903202379268731327,197589,22709378913737520927,1,52938693600253546,128810,266370,2625724958620,1000000000000000000000
14739851,2532881315850,1036507815532570690152,731710375,306109483715812615,1600877716676980733355856013663141,198284,14997702418693765135,1,52938693600253546,128810,266370,2625724958620,1000000000000000000000
14747051,2514257734593,1044165870681288179990,3058481432,1310103988348367799,1612338778456240094018281898378045,198427,12503493582586678232,1,52938693600253546,128810,266370,2625724958620,1000000000000000000000
14754251,2520869629692,1041434523373157089714,4607804215,1964103652416077832,1608251038210030617825510343093631,198376,14265447994077576417,1,52938693600253546,128810,266370,2625724958620,1000000000000000000000
14761451,2223911037661,1179519164960715773990,10226770625,4844716290146024783,1814908809310952649436778622000000,200794,5851794157723771717,1,52938693600253546,128810,266370,2625724958620,1000000000000000000000
14768651,2325090496473,1128652525015983845066,12797152984,6095189553792040683,1738781686746740194432371931016007,199937,8295198830164187550,1,52938693600253546,128810,266370,2625724958620,1000000000000000000000
14775851,2278003074534,1151783687903909832130,13750053644,6578609256646377912,1773399834792987841436700433396044,200331,12598125750727741398,1,52938693600253546,128810,266370,2625724958620,1000000000000000000000
