number,values0,values1,values2,values3,sqrtPriceX96,tick,liquidity,feeGrowthGlobal0X128,feeGrowthGlobal1X128,position_token_id,position_liquidity,position_tick_lower,position_tick_upper,position_amount0,position_amount1,position_fees0_cumulative,position_fees1_cumulative
12592730,2536454355723,999663428143047658669,427063,0,1572870474530747053922465913548413,197931,1561294823869901474,210495582495708689933369989841977,73768216561197976740783103632853982782867,-1,50354748103535419,-887270,887270,2535600656570,1000000000000000000000,0,0
12595130,2470902959850,1026183827439201290894,700035362,302270563720523667,1614597671756688859431835915000000,198455,1190849331584851637,215223326690799808840506109160941,75810870863863915525140025561130935448689,-1,50354748103535419,-887270,887270,2535600656570,1000000000000000000000,0,0
12597530,2484489083525,1020572267104777626772,1182425268,493808698254476320,1605768442520546526883923550000000,198345,1770186487190429709,218483173776311026536158887457084,77105228441441757787155588822396945797569,-1,50354748103535419,-887270,887270,2535600656570,1000000000000000000000,0,0
12599930,2518870972329,1006641739265192280382,1623591319,664730148993919114,1583850149506453161600284000216776,198070,1921882579224863980,221464442349502164430100307971448,78260264619869083581682921426515526368621,-1,50354748103535419,-887270,887270,2535600656570,1000000000000000000000,0,0
12602330,2550659640571,995393673492737110014,497174471,188722576544412597,1565131263813871891642989766562286,197832,2768682979110081116,224822008458690693035621374681430,79534763942263671864967980473325454196199,-1,50387602338848749,-887270,887270,2520514424468,1007298528263720037290,1623591319,664730148993919114
12604730,2543546628893,998177285455175376924,707643677,271506504478954803,1569508143258414800499670407677478,197888,3046414071625138056,226243369192467763568057841826642,80093828268268711180412125733463704350631,-1,50387602338848749,-887270,887270,2520514424468,1007298528263720037290,1623591319,664730148993919114
12607130,2541397317371,999021464335191212161,935825374,361448627402693845,1570835508292520378057822470638391,197905,3758535281527580025,227784347620327278040221471856502,80701234000110548917058952747466623387146,-1,50387602338848749,-887270,887270,2520514424468,1007298528263720037290,1623591319,664730148993919114
12609530,2511913510815,1011485580307597886105,299725388,126935576590227146,1589853439403911815949082572615955,198146,2514788458322099511,229807743159235541878827859682306,81558154665224860680501114759443810485293,-1,50405994635261320,-887270,887270,2542324971522,999386123458501135716,2559416693,1026178776396612959
12611930,2487946127541,1021229626736563480565,530104933,225860688536298614,1605169135475516988330331581131050,198338,3187653660990965575,231362996606280950911657761122356,82225981408542004778254235073617755052168,-1,50405994635261320,-887270,887270,2542324971522,999386123458501135716,2559416693,1026178776396612959
12614330,2468112249917,1029436280807303982884,717971680,306597629691690330,1618068357623990056994029040915394,198498,2646390493603695550,232631253320180841806609193038892,82771022878968507175057205024422036005787,-1,50405994635261320,-887270,887270,2542324971522,999386123458501135716,2559416693,1026178776396612959
