block_number,timestamp,sqrt_price_x96,y/x,x/y
12785763,1625734500,2367591543279171039587934483,893006032418835,1119813264073207303421
12788163,1625766893,2367591543279171039587934483,893006032418835,1119813264073207303421
12790563,1625798227,2367591543279171039587934483,893006032418835,1119813264073207303421
12792963,1625831009,2367591543279171039587934483,893006032418835,1119813264073207303421
12795363,1625863170,2397437830535857363982530871,915662736336136,1092105160903811356624
12797763,1625894280,2434805772011141156740410716,944429355668803,1058840445818040390448
12800163,1625927366,2403452534784412681615312914,920262938291499,1086645955618440640258
12802563,1625959858,2403452534784412681615312914,920262938291499,1086645955618440640258
12804963,1625992680,2371509575709299083303408724,895964077812488,1116116175596590353836
12807363,1626024486,2371509575709299083303408724,895964077812488,1116116175596590353836
12809763,1626056696,2371509575709299083303408724,895964077812488,1116116175596590353836
12812163,1626088912,2338011488146631521493387589,870831467951171,1148327818645239516145
12814563,1626121036,2338011488146631521493387589,870831467951171,1148327818645239516145
12816963,1626154714,2338011488146631521493387589,870831467951171,1148327818645239516145
12819363,1626187117,2338011488146631521493387589,870831467951171,1148327818645239516145
12821763,1626220170,2282534133956366969210354542,829994843528690,1204826762234497569130
12824163,1626252384,2214362365087894185163905555,781156796659054,1280152722573651177166
12826563,1626284895,2233793694655041757398003074,794926461387556,1257977999945410143106
12828963,1626317858,2233793694655041757398003074,794926461387556,1257977999945410143106
12831363,1626349384,2233793694655041757398003074,794926461387556,1257977999945410143106
12833763,1626381766,2233793694655041757398003074,794926461387556,1257977999945410143106
12836163,1626414813,2233793694655041757398003074,794926461387556,1257977999945410143106
12838563,1626447324,2233793694655041757398003074,794926461387556,1257977999945410143106
12840963,1626479883,2233793694655041757398003074,794926461387556,1257977999945410143106
12843363,1626513005,2229304572060215453627827090,791734638773133,1263049449938926114813
12845763,1626545132,2229304572060215453627827090,791734638773133,1263049449938926114813
12848163,1626577957,2229304572060215453627827090,791734638773133,1263049449938926114813
12850563,1626610943,2177656076433414517731006908,755473813733759,1323672616867718357723
12852963,1626643055,2177656076433414517731006908,755473813733759,1323672616867718357723
12855363,1626675243,2188612718645187392535771477,763095108879958,1310452639996293510263
12857763,1626707353,2166542171432044107788663162,747782205620779,1337287772406726145526
12860163,1626739642,2166542171432044107788663162,747782205620779,1337287772406726145526
12862563,1626772699,2166542171432044107788663162,747782205620779,1337287772406726145526
12864963,1626804698,2247916183448407338217939801,805009601696055,1242221208160902067245
12867363,1626837367,2240178455367831308683668234,799477166922970,1250817460927374388686
12869763,1626870214,2240178455367831308683668234,799477166922970,1250817460927374388686
12872163,1626902393,2244158471863040336620799058,802320475139537,1246384743984108360164
12874563,1626935044,2422743190419066722124799193,935094700414374,1069410402558012716626
12876963,1626966932,2352487397022781643322395050,881648440067875,1134238948943201817881
12879363,1626999064,2393860811435210850764367832,912932405128882,1095371348833681010391
12881763,1627031668,2411879927757843783738747184,926727816617557,1079065484027313966888
12884163,1627064088,2295150090456488638242864832,839195246434527,1191617807951941006067
12886563,1627096735,2351497237449456537407216162,880906426378287,1135194352153097739018
12888963,1627129484,2325960417088840337408143315,861877358361919,1160257883906587817468
12891363,1627160888,2325960417088840337408143315,861877358361919,1160257883906587817468
12893763,1627193450,2313053301421074932233321323,852338515568977,1173242768845723050671
12896163,1627225976,2322008460070615605186355822,858951075819607,1164210661295004249838
12898563,1627258307,2322008460070615605186355822,858951075819607,1164210661295004249838
12900963,1627290412,2322008460070615605186355822,858951075819607,1164210661295004249838
12903363,1627323420,2322008460070615605186355822,858951075819607,1164210661295004249838
12905763,1627356654,2322008460070615605186355822,858951075819607,1164210661295004249838
12908163,1627389989,2322008460070615605186355822,858951075819607,1164210661295004249838
12910563,1627422368,2322008460070615605186355822,858951075819607,1164210661295004249838
12912963,1627455145,2322008460070615605186355822,858951075819607,1164210661295004249838
12915363,1627488331,2322008460070615605186355822,858951075819607,1164210661295004249838
12917763,1627521257,2322008460070615605186355822,858951075819607,1164210661295004249838
12920163,1627553859,2322008460070615605186355822,858951075819607,1164210661295004249838
12922563,1627587217,2322008460070615605186355822,858951075819607,1164210661295004249838
12924963,1627620328,2322008460070615605186355822,858951075819607,1164210661295004249838
12927363,1627653454,2322008460070615605186355822,858951075819607,1164210661295004249838
12929763,1627685905,2322008460070615605186355822,858951075819607,1164210661295004249838
12932163,1627718984,2322008460070615605186355822,858951075819607,1164210661295004249838
12934563,1627751120,2322008460070615605186355822,858951075819607,1164210661295004249838
12936963,1627784502,2322008460070615605186355822,858951075819607,1164210661295004249838
12939363,1627817288,2322008460070615605186355822,858951075819607,1164210661295004249838
12941763,1627849562,2322008460070615605186355822,858951075819607,1164210661295004249838
12944163,1627882684,2322008460070615605186355822,858951075819607,1164210661295004249838
12946563,1627915848,2322008460070615605186355822,858951075819607,1164210661295004249838
12948963,1627947705,2322008460070615605186355822,858951075819607,1164210661295004249838
12951363,1627981023,2322008460070615605186355822,858951075819607,1164210661295004249838
12953763,1628013350,2322008460070615605186355822,858951075819607,1164210661295004249838
12956163,1628045666,2322008460070615605186355822,858951075819607,1164210661295004249838
12958563,1628079056,2322008460070615605186355822,858951075819607,1164210661295004249838
12960963,1628111217,2322008460070615605186355822,858951075819607,1164210661295004249838
12963363,1628144482,2322008460070615605186355822,858951075819607,1164210661295004249838
12965763,1628177406,2322008460070615605186355822,858951075819607,1164210661295004249838
12968163,1628209041,2322008460070615605186355822,858951075819607,1164210661295004249838
12970563,1628241446,2322008460070615605186355822,858951075819607,1164210661295004249838
12972963,1628273772,2322008460070615605186355822,858951075819607,1164210661295004249838
12975363,1628305425,2322008460070615605186355822,858951075819607,1164210661295004249838
12977763,1628337011,2322008460070615605186355822,858951075819607,1164210661295004249838
12980163,1628368753,2322008460070615605186355822,858951075819607,1164210661295004249838
12982563,1628401212,2322008460070615605186355822,858951075819607,1164210661295004249838
12984963,1628432768,2322008460070615605186355822,858951075819607,1164210661295004249838
12987363,1628464472,2322008460070615605186355822,858951075819607,1164210661295004249838
12989763,1628496641,2322008460070615605186355822,858951075819607,1164210661295004249838
12992163,1628528339,2322008460070615605186355822,858951075819607,1164210661295004249838
12994563,1628560251,2322008460070615605186355822,858951075819607,1164210661295004249838
12996963,1628592986,2322008460070615605186355822,858951075819607,1164210661295004249838
12999363,1628623674,2322008460070615605186355822,858951075819607,1164210661295004249838
13001763,1628656138,2322008460070615605186355822,858951075819607,1164210661295004249838
13004163,1628688397,2322008460070615605186355822,858951075819607,1164210661295004249838
13006563,1628721005,2322008460070615605186355822,858951075819607,1164210661295004249838
13008963,1628752633,2322008460070615605186355822,858951075819607,1164210661295004249838
13011363,1628784803,2322008460070615605186355822,858951075819607,1164210661295004249838
13013763,1628816935,2322008460070615605186355822,858951075819607,1164210661295004249838
13016163,1628849151,2322008460070615605186355822,858951075819607,1164210661295004249838
13018563,1628880592,2322008460070615605186355822,858951075819607,1164210661295004249838
13020963,1628913084,2322008460070615605186355822,858951075819607,1164210661295004249838
13023363,1628945305,2322008460070615605186355822,858951075819607,1164210661295004249838
13025763,1628976835,2322008460070615605186355822,858951075819607,1164210661295004249838
13028163,1629009217,2322008460070615605186355822,858951075819607,1164210661295004249838
13030563,1629041014,2322008460070615605186355822,858951075819607,1164210661295004249838
13032963,1629073135,2322008460070615605186355822,858951075819607,1164210661295004249838
13035363,1629104839,2322008460070615605186355822,858951075819607,1164210661295004249838
13037763,1629137520,2322008460070615605186355822,858951075819607,1164210661295004249838
13040163,1629169033,2322008460070615605186355822,858951075819607,1164210661295004249838
13042563,1629201229,2322008460070615605186355822,858951075819607,1164210661295004249838
13044963,1629232761,2322008460070615605186355822,858951075819607,1164210661295004249838
13047363,1629264485,2322008460070615605186355822,858951075819607,1164210661295004249838
13049763,1629297083,2322008460070615605186355822,858951075819607,1164210661295004249838
13052163,1629329203,2322008460070615605186355822,858951075819607,1164210661295004249838
13054563,1629360986,2322008460070615605186355822,858951075819607,1164210661295004249838
13056963,1629392653,2322008460070615605186355822,858951075819607,1164210661295004249838
13059363,1629425006,2322008460070615605186355822,858951075819607,1164210661295004249838
13061763,1629457469,2322008460070615605186355822,858951075819607,1164210661295004249838
13064163,1629489780,2322008460070615605186355822,858951075819607,1164210661295004249838
13066563,1629520785,2322008460070615605186355822,858951075819607,1164210661295004249838
13068963,1629553438,2322008460070615605186355822,858951075819607,1164210661295004249838
13071363,1629585165,2322008460070615605186355822,858951075819607,1164210661295004249838
13073763,1629617157,2322008460070615605186355822,858951075819607,1164210661295004249838
13076163,1629649525,2322008460070615605186355822,858951075819607,1164210661295004249838
13078563,1629680819,2322008460070615605186355822,858951075819607,1164210661295004249838
13080963,1629713933,2322008460070615605186355822,858951075819607,1164210661295004249838
13083363,1629745784,2322008460070615605186355822,858951075819607,1164210661295004249838
13085763,1629778034,2322008460070615605186355822,858951075819607,1164210661295004249838
13088163,1629810032,2322008460070615605186355822,858951075819607,1164210661295004249838
13090563,1629841077,2322008460070615605186355822,858951075819607,1164210661295004249838
