block_number,sqrt_price_x96
16022650,82866402813678466412028224087
16025050,82866402813678466412028224087
16027450,82866402813678466412028224087
16029850,82866402813678466412028224087
16032250,82866402813678466412028224087
16034650,82866402813678466412028224087
16037050,82866402813678466412028224087
16039450,82866402813678466412028224087
16041850,82866402813678466412028224087
16044250,82866402813678466412028224087
16046650,82866402813678466412028224087
16049050,82866402813678466412028224087
16051450,82866402813678466412028224087
16053850,82866402813678466412028224087
16056250,82866402813678466412028224087
16058650,82866402813678466412028224087
16061050,82866402813678466412028224087
16063450,82866402813678466412028224087
16065850,82866402813678466412028224087
16068250,82866402813678466412028224087
16070650,82866402813678466412028224087
16073050,82866402813678466412028224087
16075450,82866402813678466412028224087
16077850,82866402813678466412028224087
16080250,82866402813678466412028224087
16082650,82866402813678466412028224087
16085050,82866402813678466412028224087
16087450,82866402813678466412028224087
16089850,82866402813678466412028224087
16092250,82866402813678466412028224087
16094650,82866402813678466412028224087
16097050,82866402813678466412028224087
16099450,82866402813678466412028224087
16101850,82866402813678466412028224087
16104250,82866402813678466412028224087
16106650,82866402813678466412028224087
16109050,82866402813678466412028224087
16111450,82866402813678466412028224087
16113850,82866402813678466412028224087
16116250,82866402813678466412028224087
16118650,82866402813678466412028224087
16121050,82866402813678466412028224087
16123450,82866402813678466412028224087
16125850,82866402813678466412028224087
16128250,82866402813678466412028224087
16130650,82866402813678466412028224087
16133050,82866402813678466412028224087
16135450,82866402813678466412028224087
16137850,82866402813678466412028224087
16140250,82866402813678466412028224087
16142650,82866402813678466412028224087
16145050,82866402813678466412028224087
16147450,82866402813678466412028224087
16149850,82866402813678466412028224087
16152250,82866402813678466412028224087
16154650,82866402813678466412028224087
16157050,82866402813678466412028224087
16159450,82866402813678466412028224087
16161850,82866402813678466412028224087
16164250,82866402813678466412028224087
16166650,82866402813678466412028224087
16169050,82866402813678466412028224087
16171450,82866402813678466412028224087
16173850,82866402813678466412028224087
16176250,82866402813678466412028224087
16178650,82866402813678466412028224087
16181050,82866402813678466412028224087
16183450,82866402813678466412028224087
16185850,82866402813678466412028224087
16188250,82866402813678466412028224087
16190650,82866402813678466412028224087
16193050,82866402813678466412028224087
16195450,82866402813678466412028224087
16197850,82866402813678466412028224087
16200250,82866402813678466412028224087
16202650,82866402813678466412028224087
16205050,82866402813678466412028224087
16207450,82866402813678466412028224087
16209850,82866402813678466412028224087
16212250,82866402813678466412028224087
16214650,82866402813678466412028224087
16217050,82866402813678466412028224087
16219450,82866402813678466412028224087
16221850,82866402813678466412028224087
16224250,82866402813678466412028224087
16226650,82866402813678466412028224087
16229050,82866402813678466412028224087
16231450,82866402813678466412028224087
16233850,82866402813678466412028224087
16236250,82866402813678466412028224087
16238650,82866402813678466412028224087
16241050,82866402813678466412028224087
16243450,82866402813678466412028224087
16245850,82866402813678466412028224087
16248250,82866402813678466412028224087
16250650,82866402813678466412028224087
16253050,82866402813678466412028224087
16255450,82866402813678466412028224087
16257850,82866402813678466412028224087
16260250,82866402813678466412028224087
16262650,82866402813678466412028224087
16265050,82866402813678466412028224087
16267450,82866402813678466412028224087
16269850,82866402813678466412028224087
16272250,82866402813678466412028224087
16274650,82866402813678466412028224087
16277050,82866402813678466412028224087
16279450,82866402813678466412028224087
16281850,82866402813678466412028224087
16284250,82866402813678466412028224087
16286650,82866402813678466412028224087
16289050,82866402813678466412028224087
16291450,82866402813678466412028224087
16293850,82866402813678466412028224087
16296250,82866402813678466412028224087
16298650,82866402813678466412028224087
16301050,82866402813678466412028224087
16303450,82866402813678466412028224087
16305850,82866402813678466412028224087
16308250,82866402813678466412028224087
16310650,82866402813678466412028224087
16313050,82866402813678466412028224087
16315450,82866402813678466412028224087
16317850,82866402813678466412028224087
16320250,82866402813678466412028224087
16322650,82866402813678466412028224087
16325050,82866402813678466412028224087
16327450,82866402813678466412028224087
16329850,82866402813678466412028224087
16332250,82866402813678466412028224087
16334650,82866402813678466412028224087
16337050,82866402813678466412028224087
16339450,82866402813678466412028224087
16341850,82866402813678466412028224087
16344250,82866402813678466412028224087
16346650,82866402813678466412028224087
16349050,82866402813678466412028224087
16351450,82866402813678466412028224087
16353850,82866402813678466412028224087
16356250,82866402813678466412028224087
16358650,82866402813678466412028224087
16361050,82866402813678466412028224087
16363450,82866402813678466412028224087
16365850,82866402813678466412028224087
16368250,82866402813678466412028224087
16370650,82866402813678466412028224087
16373050,82866402813678466412028224087
16375450,82866402813678466412028224087
16377850,82866402813678466412028224087
16380250,82866402813678466412028224087
16382650,82866402813678466412028224087
16385050,82866402813678466412028224087
16387450,82866402813678466412028224087
16389850,82866402813678466412028224087
16392250,82866402813678466412028224087
16394650,82866402813678466412028224087
16397050,82866402813678466412028224087
16399450,82866402813678466412028224087
16401850,82866402813678466412028224087
16404250,82866402813678466412028224087
16406650,82866402813678466412028224087
16409050,82866402813678466412028224087
16411450,82866402813678466412028224087
16413850,82866402813678466412028224087
16416250,82866402813678466412028224087
16418650,82866402813678466412028224087
16421050,82866402813678466412028224087
16423450,82866402813678466412028224087
16425850,82866402813678466412028224087
16428250,82866402813678466412028224087
16430650,82866402813678466412028224087
16433050,82866402813678466412028224087
16435450,82866402813678466412028224087
16437850,82866402813678466412028224087
16440250,82866402813678466412028224087
16442650,82866402813678466412028224087
16445050,82866402813678466412028224087
16447450,82866402813678466412028224087
16449850,82866402813678466412028224087
16452250,82866402813678466412028224087
16454650,82866402813678466412028224087
16457050,82866402813678466412028224087
16459450,82866402813678466412028224087
16461850,82866402813678466412028224087
16464250,82866402813678466412028224087
16466650,82866402813678466412028224087
16469050,82866402813678466412028224087
16471450,82866402813678466412028224087
16473850,82866402813678466412028224087
16476250,83248245708234391666362659501
16478650,83248401175306836144506081401
16481050,83244234340893390354705780174
16483450,83247611521620389243168545323
16485850,83245012568997238124198041100
16488250,83247970749102262047976406241
16490650,83247974918017176579922081796
16493050,83247984225606265248649958120
16495450,83248432421490233950883921329
16497850,83248432421490233950883921329
16500250,83248432421490233950883921329
16502650,83248432421490233950883921329
16505050,83248432421490233950883921329
16507450,83248432421490233950883921329
16509850,83248432421490233950883921329
16512250,83248019424076339848105102840
16514650,83248019424076339848105102840
16517050,83248019424076339848105102840
16519450,83248019424076339848105102840
16521850,83248019424076339848105102840
16524250,83248019424076339848105102840
16526650,83248019424076339848105102840
16529050,83248019424076339848105102840
16531450,83248019424076339848105102840
16533850,83248019424076339848105102840
16536250,83248019424076339848105102840
16538650,83248019424076339848105102840
16541050,83248019424076339848105102840
16543450,83248019424076339848105102840
16545850,83248019424076339848105102840
16548250,83248019424076339848105102840
16550650,83248019424076339848105102840
16553050,83248019424076339848105102840
16555450,83248019424076339848105102840
16557850,83248019424076339848105102840
16560250,83248019424076339848105102840
16562650,83248019424076339848105102840
16565050,83248019424076339848105102840
16567450,83248019424076339848105102840
16569850,83248019424076339848105102840
16572250,83248019424076339848105102840
16574650,83248019424076339848105102840
16577050,83248019424076339848105102840
16579450,83248019424076339848105102840
16581850,83248019424076339848105102840
16584250,83248019424076339848105102840
16586650,83248019424076339848105102840
16589050,83248019424076339848105102840
16591450,83248019424076339848105102840
16593850,83248019424076339848105102840
16596250,83248019424076339848105102840
16598650,83248019424076339848105102840
16601050,83248019424076339848105102840
16603450,83248019424076339848105102840
16605850,83248019424076339848105102840
16608250,83248019424076339848105102840
16610650,83248019424076339848105102840
16613050,83248019424076339848105102840
16615450,83248019424076339848105102840
16617850,83248019424076339848105102840
16620250,83248019424076339848105102840
16622650,83248019424076339848105102840
16625050,83248019424076339848105102840
16627450,83248019424076339848105102840
16629850,83248019424076339848105102840
16632250,83248019424076339848105102840
16634650,83248019424076339848105102840
16637050,83248019424076339848105102840
16639450,83248019424076339848105102840
16641850,83248019424076339848105102840
16644250,83248019424076339848105102840
16646650,83248019424076339848105102840
16649050,83248019424076339848105102840
16651450,83248019424076339848105102840
16653850,83248019424076339848105102840
16656250,83248019424076339848105102840
16658650,83248019424076339848105102840
16661050,83248019424076339848105102840
16663450,83248019424076339848105102840
16665850,83248019424076339848105102840
16668250,83248019424076339848105102840
16670650,83248019424076339848105102840
16673050,83248019424076339848105102840
16675450,83248019424076339848105102840
16677850,83248019424076339848105102840
16680250,83248019424076339848105102840
16682650,83248019424076339848105102840
16685050,83248019424076339848105102840
16687450,83248019424076339848105102840
16689850,83248019424076339848105102840
16692250,83248019424076339848105102840
16694650,83248019424076339848105102840
16697050,83248019424076339848105102840
16699450,83248019424076339848105102840
16701850,83248019424076339848105102840
16704250,83248019424076339848105102840
16706650,83248019424076339848105102840
16709050,83248019424076339848105102840
16711450,83248019424076339848105102840
16713850,83248019424076339848105102840
16716250,83248019424076339848105102840
16718650,83248019424076339848105102840
16721050,83248019424076339848105102840
16723450,83248019424076339848105102840
16725850,83248019424076339848105102840
16728250,83248019424076339848105102840
16730650,83248019424076339848105102840
16733050,83248019424076339848105102840
16735450,83248019424076339848105102840
16737850,83248019424076339848105102840
16740250,83248019424076339848105102840
16742650,83248019424076339848105102840
16745050,83248019424076339848105102840
16747450,83248019424076339848105102840
16749850,83248019424076339848105102840
16752250,83248019424076339848105102840
16754650,83248019424076339848105102840
16757050,83248019424076339848105102840
16759450,83248019424076339848105102840
16761850,83248019424076339848105102840
16764250,83248019424076339848105102840
16766650,83248019424076339848105102840
16769050,83248019424076339848105102840
16771450,83248019424076339848105102840
16773850,83248019424076339848105102840
16776250,83248019424076339848105102840
16778650,83248019424076339848105102840
16781050,83248019424076339848105102840
16783450,83248019424076339848105102840
16785850,83248019424076339848105102840
16788250,83248019424076339848105102840
16790650,83248019424076339848105102840
16793050,83248019424076339848105102840
16795450,83248019424076339848105102840
16797850,83248019424076339848105102840
16800250,83248019424076339848105102840
16802650,83248019424076339848105102840
16805050,83248019424076339848105102840
16807450,83248019424076339848105102840
16809850,83248019424076339848105102840
16812250,83248019424076339848105102840
16814650,83248019424076339848105102840
16817050,83248019424076339848105102840
16819450,83248019424076339848105102840
16821850,83248019424076339848105102840
16824250,83248019424076339848105102840
16826650,83248019424076339848105102840
16829050,83248019424076339848105102840
16831450,83248019424076339848105102840
16833850,83248019424076339848105102840
16836250,83248019424076339848105102840
16838650,83248019424076339848105102840
16841050,83248019424076339848105102840
16843450,83248019424076339848105102840
16845850,83248019424076339848105102840
16848250,83248019424076339848105102840
16850650,83248019424076339848105102840
16853050,83248019424076339848105102840
16855450,83248019424076339848105102840
16857850,83248019424076339848105102840
16860250,83248019424076339848105102840
16862650,83248019424076339848105102840
16865050,83248019424076339848105102840
16867450,83248019424076339848105102840
16869850,83248019424076339848105102840
16872250,83248019424076339848105102840
16874650,83248019424076339848105102840
16877050,83248019424076339848105102840
16879450,83248019424076339848105102840
16881850,83248019424076339848105102840
16884250,83248019424076339848105102840
16886650,83248019424076339848105102840
16889050,83248019424076339848105102840
16891450,83248019424076339848105102840
16893850,83248019424076339848105102840
16896250,83248019424076339848105102840
16898650,83248019424076339848105102840
16901050,83248019424076339848105102840
16903450,83248019424076339848105102840
16905850,83248019424076339848105102840
16908250,83248019424076339848105102840
16910650,83248019424076339848105102840
16913050,83248019424076339848105102840
16915450,83248019424076339848105102840
16917850,83248019424076339848105102840
16920250,83248019424076339848105102840
16922650,83248019424076339848105102840
16925050,83248019424076339848105102840
16927450,83248019424076339848105102840
16929850,83248019424076339848105102840
16932250,83248019424076339848105102840
16934650,83248019424076339848105102840
16937050,83248019424076339848105102840
16939450,83248019424076339848105102840
16941850,83248019424076339848105102840
16944250,83248019424076339848105102840
16946650,83248019424076339848105102840
16949050,83248019424076339848105102840
16951450,83248019424076339848105102840
16953850,83248019424076339848105102840
16956250,83248019424076339848105102840
16958650,83248019424076339848105102840
16961050,83248019424076339848105102840
16963450,83248019424076339848105102840
16965850,83248019424076339848105102840
16968250,83248019424076339848105102840
16970650,83248019424076339848105102840
16973050,83248019424076339848105102840
16975450,83248019424076339848105102840
16977850,83248019424076339848105102840
16980250,83248019424076339848105102840
16982650,83248019424076339848105102840
16985050,83248019424076339848105102840
16987450,83248019424076339848105102840
16989850,83248019424076339848105102840
16992250,83248019424076339848105102840
16994650,83248019424076339848105102840
16997050,83248019424076339848105102840
16999450,83248019424076339848105102840
17001850,83248019424076339848105102840
17004250,83248019424076339848105102840
17006650,83248019424076339848105102840
17009050,83248019424076339848105102840
17011450,83248019424076339848105102840
17013850,83248019424076339848105102840
17016250,83248019424076339848105102840
17018650,83248019424076339848105102840
17021050,83248019424076339848105102840
17023450,83248019424076339848105102840
17025850,83248019424076339848105102840
17028250,83248019424076339848105102840
17030650,83248019424076339848105102840
17033050,83248019424076339848105102840
17035450,83248019424076339848105102840
17037850,83248019424076339848105102840
17040250,83248019424076339848105102840
17042650,83248019424076339848105102840
17045050,83248019424076339848105102840
17047450,83248019424076339848105102840
17049850,83248019424076339848105102840
17052250,83248019424076339848105102840
17054650,83248019424076339848105102840
17057050,83248019424076339848105102840
17059450,83248019424076339848105102840
17061850,83248019424076339848105102840
17064250,83248019424076339848105102840
17066650,83248019424076339848105102840
17069050,83248019424076339848105102840
17071450,83248019424076339848105102840
17073850,83248019424076339848105102840
17076250,83248019424076339848105102840
17078650,83248019424076339848105102840
17081050,83248019424076339848105102840
17083450,83248019424076339848105102840
17085850,83248019424076339848105102840
17088250,83248019424076339848105102840
17090650,83248019424076339848105102840
17093050,83248019424076339848105102840
17095450,83248019424076339848105102840
17097850,83248019424076339848105102840
17100250,83248019424076339848105102840
17102650,83248019424076339848105102840
17105050,83248019424076339848105102840
17107450,83248019424076339848105102840
17109850,83248019424076339848105102840
17112250,83248019424076339848105102840
17114650,83248019424076339848105102840
17117050,83248019424076339848105102840
17119450,83248019424076339848105102840
17121850,83248019424076339848105102840
17124250,83248019424076339848105102840
17126650,83248019424076339848105102840
17129050,83248019424076339848105102840
17131450,83248019424076339848105102840
17133850,83248019424076339848105102840
17136250,83248019424076339848105102840
17138650,83248019424076339848105102840
17141050,83248019424076339848105102840
17143450,83248019424076339848105102840
17145850,83248019424076339848105102840
17148250,83248019424076339848105102840
17150650,83248019424076339848105102840
17153050,83248019424076339848105102840
17155450,83248019424076339848105102840
17157850,83248019424076339848105102840
17160250,83248019424076339848105102840
17162650,83248019424076339848105102840
17165050,83248019424076339848105102840
17167450,83248019424076339848105102840
17169850,83248019424076339848105102840
17172250,83248019424076339848105102840
17174650,83248019424076339848105102840
17177050,83248019424076339848105102840
17179450,83248019424076339848105102840
17181850,83248019424076339848105102840
17184250,83248019424076339848105102840
17186650,83248019424076339848105102840
17189050,83248019424076339848105102840
17191450,83248019424076339848105102840
17193850,83248019424076339848105102840
17196250,83248019424076339848105102840
17198650,83248019424076339848105102840
17201050,83248019424076339848105102840
17203450,83248019424076339848105102840
17205850,83248019424076339848105102840
17208250,83248019424076339848105102840
17210650,83248019424076339848105102840
17213050,83248019424076339848105102840
17215450,83248019424076339848105102840
17217850,83248019424076339848105102840
17220250,83248019424076339848105102840
17222650,83248019424076339848105102840
17225050,83248019424076339848105102840
17227450,83248019424076339848105102840
17229850,83248019424076339848105102840
17232250,83248019424076339848105102840
17234650,83248019424076339848105102840
17237050,83248019424076339848105102840
17239450,83248019424076339848105102840
17241850,83248019424076339848105102840
17244250,83248019424076339848105102840
17246650,83248019424076339848105102840
17249050,83248019424076339848105102840
17251450,83248019424076339848105102840
17253850,83248019424076339848105102840
17256250,83248019424076339848105102840
17258650,83248019424076339848105102840
17261050,83248019424076339848105102840
17263450,83248019424076339848105102840
17265850,83248019424076339848105102840
17268250,83248019424076339848105102840
17270650,83248019424076339848105102840
17273050,83248019424076339848105102840
17275450,83248019424076339848105102840
17277850,83248019424076339848105102840
17280250,83248019424076339848105102840
17282650,83248019424076339848105102840
17285050,83248019424076339848105102840
17287450,83248019424076339848105102840
17289850,83248019424076339848105102840
17292250,83248019424076339848105102840
17294650,83248019424076339848105102840
17297050,83248019424076339848105102840
17299450,83248019424076339848105102840
17301850,83248019424076339848105102840
17304250,83248019424076339848105102840
17306650,83248019424076339848105102840
17309050,83248019424076339848105102840
17311450,83248019424076339848105102840
17313850,83248019424076339848105102840
17316250,83248019424076339848105102840
17318650,83248019424076339848105102840
17321050,83248019424076339848105102840
17323450,83248019424076339848105102840
17325850,83248019424076339848105102840
17328250,83248019424076339848105102840
17330650,83248019424076339848105102840
17333050,83248019424076339848105102840
17335450,83248019424076339848105102840
17337850,83248019424076339848105102840
17340250,83248019424076339848105102840
17342650,83248019424076339848105102840
17345050,83248019424076339848105102840
17347450,83248019424076339848105102840
17349850,83248019424076339848105102840
17352250,83248019424076339848105102840
17354650,83248019424076339848105102840
17357050,83248019424076339848105102840
17359450,83248019424076339848105102840
17361850,83248019424076339848105102840
17364250,83248019424076339848105102840
17366650,83248019424076339848105102840
17369050,83248019424076339848105102840
17371450,83248019424076339848105102840
17373850,83248019424076339848105102840
17376250,83248019424076339848105102840
17378650,83248019424076339848105102840
17381050,83248019424076339848105102840
17383450,83248019424076339848105102840
17385850,83248019424076339848105102840
17388250,83248019424076339848105102840
17390650,83248019424076339848105102840
17393050,83248019424076339848105102840
17395450,83248019424076339848105102840
17397850,83248019424076339848105102840
17400250,83248019424076339848105102840
17402650,83248019424076339848105102840
17405050,83248019424076339848105102840
17407450,83248019424076339848105102840
17409850,83248019424076339848105102840
17412250,83248019424076339848105102840
17414650,83248019424076339848105102840
17417050,83248019424076339848105102840
17419450,83248019424076339848105102840
17421850,83248019424076339848105102840
17424250,83248019424076339848105102840
17426650,83248019424076339848105102840
17429050,83248019424076339848105102840
17431450,83248019424076339848105102840
17433850,83248019424076339848105102840
17436250,83248019424076339848105102840
17438650,83248019424076339848105102840
17441050,83248019424076339848105102840
17443450,83248019424076339848105102840
17445850,83248019424076339848105102840
17448250,83248019424076339848105102840
17450650,83248019424076339848105102840
17453050,83248019424076339848105102840
17455450,83248019424076339848105102840
17457850,83248019424076339848105102840
17460250,83248019424076339848105102840
17462650,83248019424076339848105102840
17465050,84145887775142738049231455750
17467450,84140785435981079647892633579
17469850,84131895795296048138738500106
17472250,84128171321814110885898713701
17474650,84140613198439129738132357076
17477050,84147257779471065767055970965
17479450,84143162196865727888274242097
17481850,84131312359001006773090570421
17484250,84131554194327805563140755827
17486650,84148016709641040696732366665
17489050,84144639554368347103618514636
17491450,84147762884015582487353914391
17493850,84158457316708818686637693920
17496250,84146171263945510321377499623
17498650,84164064520680062196529926169
17501050,84155288488787386098865236333
17503450,84158255627413640162426171499
17505850,84160350942918557794300465451
17508250,84172886316351755710631084316
17510650,84166423932544171787889868497
17513050,84165617147786725207824681870
17515450,84164002628232028393581869024
17517850,84166106021492827041544546952
17520250,84168553224858815158763598773
17522650,84174362295177419406979179883
17525050,84178368372063644130909413902
17527450,84182704691325711870693232139
17529850,84194158023463206608597295864
17532250,84184437294440501101832035471
17534650,84179568769342708985397987418
17537050,84184131339952243980146862927
17539450,84190474610230665676103547261
17541850,84189058047163537174108495811
17544250,84186360914703986130394001465
17546650,84195378535458407996766690878
17549050,84195004059309770698840773064
17551450,84191052457662568524462577556
17553850,84196917656207659245103114768
17556250,84196398953273928591186663095
17558650,84199337103807096936032457188
17561050,84202308198011860942378593591
17563450,84202770163774688319406722121
17565850,84202080894309495515617473171
17568250,84205167886443556453561167998
17570650,84203877250921671367970423996
17573050,84212416895271837258103365805
17575450,84215400101907665010712433869
17577850,84216750054808234683097750481
17580250,84215382587959267931738037117
17582650,84218550418847249681380532989
17585050,84221899100137817022433530594
17587450,84220027314267359080032516488
17589850,84217352465702991439830605098
17592250,84219082231313269535586589985
17594650,84221690559625574474271742905
17597050,84219738484938835344771432452
17599450,84227038218271046977750794371
17601850,84228818790103701337699718748
17604250,84232948058920674007165798067
17606650,84231148728570063225199338276
17609050,84230712648174967532498541581
17611450,84233191032806785153912182369
17613850,84233905843823622407656556787
17616250,84232730822947618844027750401
