block_number,sqrt_price_x96
82169630,2075649172077917195196846862
82515230,2024166605961397537867046640
82860830,1996290994983163592005792173
83206430,1960604830548674122297292975
83552030,1959258990509531003572007584
83897630,1985658565053818109921088466
84243230,1953143321121326069854870928
84588830,1978759623226872452719742837
84934430,1990728408569883365035152669
85280030,1952396879712863967976417673
85625630,1952236159954630912834889092
85971230,1960031771136005571786397105
86316830,1947615826167063982791527448
86662430,1944457061364661094197831371
87008030,1941488752455783697098619490
87353630,1913383804448375373483093158
87699230,1890161233524630516001615788
88044830,1838797338914537874592254040
88390430,1832043758244996173636019877
88736030,1683759464609563906897531020
89081630,1686413832888888592478815826
89427230,1732524216594061341862102873
89772830,1684884415044078185059351453
90118430,1722464151509895663757164669
90464030,1694985547634604635376035883
90809630,1717767603817665110008921541
91155230,1719316090882047827747594165
91500830,1775186429097442916275773299
91846430,1788469923382345856767349639
92192030,1764555258161918765338065314
92537630,1771213650097825898726237284
92883230,1788233059546622817424337380
93228830,1758813368050039919884300587
93574430,1757975913035252237048604232
93920030,1766659626668411071921403141
94265630,1763612040389790497713437708
94611230,1772096794882959205838390108
94956830,1777562446779958903537969357
95302430,1795701666482114186188816908
95648030,1859613124920556419789957077
95993630,1865012962032699000317033764
96339230,1784425482809550154051113177
96684830,1801634687472094452284668668
97030430,1816485022655109885799547607
97376030,1856210928217643294847769502
97721630,1834294308421653292027219684
98067230,1825699605196447714489434724
98412830,1746197133014076406915188756
98758430,1716584253589232778939944695
99104030,1720919754990622972917806145
99449630,1709891706116131583531803016
99795230,1563592877324433095266048411
100140830,1571071757496831575592614894
100486430,1575082616954166089457391209
100832030,1571838126256853905675742600
101177630,1592722823488839405524225783
101523230,1573906475364901816399610144
101868830,1582482394363503062340498110
102214430,1622752907894392228731468439
102560030,1605725061273166346870540587
102905630,1613525842727495186594689682
103251230,1678750048542966169992310100
103596830,1660332948126258815333586567
103942430,1634216316150451905873190483
104288030,1659575107392095211772739228
104633630,1648736111472992558920000786
104979230,1665351726402163364064673278
105324830,1779529125003034766272446232
105670430,1709865236594781358540537104
106016030,1677107561160834595316098290
106361630,1681774630051262417801968405
106707230,1662988968211169989151636517
107052830,1669936222097343610112886673
107398430,1665466491110762312539948066
107744030,1655349222927964187067439470
108089630,1621968795604144531120558599
108435230,1614337638373137020015387628
108780830,1625648641217291019946707715
109126430,1651112595901406822468405884
109472030,1649507933115306282792876985
109817630,1630800286694179064331986330
110163230,1644026393282468985926042073
110508830,1621277098819174269714766376
110854430,1629869809585736795556944488
111200030,1635507748134753809219508064
111545630,1623462692286506679829763483
111891230,1606465072494706295246450680
112236830,1623499103052494979417542355
112582430,1600110234910947772351357113
112928030,1598521133879191488696260002
113273630,1610582653080095457383631126
113619230,1600512585182763173432465055
113964830,1593974533102039477673908535
114310430,1596810784792592221900811031
114656030,1576766829632800197182211365
115001630,1555337615801054398300724288
115347230,1561708551838753441259304204
115692830,1572675969528603975486525689
116038430,1579911628875904646606172507
116384030,1590605985195540923927768314
116729630,1594316426993583608986092043
117075230,1578795167976451923003282162
117420830,1576860957285856831969627654
117766430,1573041906266255138866102797
118112030,1572287640639903079993833943
118457630,1580891342127580796102852551
118803230,1617910865434127804584396398
119148830,1612262587030543796434845114
119494430,1606683111068414161020101086
119840030,1591082839707422849702299243
120185630,1595834973842574484241377109
120531230,1611608252344278228243724911
120876830,1615039677600657337767736411
121222430,1630086640601598919015744636
121568030,1619333181407799542969163996
121913630,1550810789102893092215395078
122259230,1535347263898677198968228467
122604830,1489469170823154544860177390
122950430,1514258838981773470105516361
123296030,1508486642200755865573480806
123641630,1502787446492928813481780642
123987230,1495543363155751869012408734
124332830,1502044906796030785579777655
124678430,1475551523674145291306913935
125024030,1475040902868436585378599170
125369630,1473656095637263661693113965
125715230,1464407138378535439730135457
126060830,1398911240843085891056055729
126406430,1393944278173947603991216295
126752030,1376623195931550946896973999
127097630,1368955601591207610855830222
127443230,1371094157568337443415850083
127788830,1375754933313614257917743708
128134430,1384507797916828473285975140
128480030,1388530639847744150201044808
128825630,1384342347308380383522611849
129171230,1381685394041823282340633474
129516830,1385639433625919772484588879
129862430,1324545459315632457313083266
130208030,1317951891230593070895231325
130553630,1313974342876794975955189760
130899230,1350740269538272873990134310
131244830,1354330081426203345324637418
131590430,1374082995457143922517567972
131936030,1372326352672512912487043098
132281630,1365053406775537508770823003
132627230,1361486155732610183112772729
132972830,1349602787092198433057655945
133318430,1340278975079714284181198828
133664030,1366541225933130347130210748
134009630,1356003807177931201053413724
134355230,1352155656858059799745200771
134700830,1367776168981786141363644288
135046430,1393284934935886013804833732
135392030,1402424228837574356585800491
135737630,1433930833378083288536231313
136083230,1413324204711356961803089289
136428830,1455455800460203572114777652
136774430,1458998398419089404169519177
137120030,1434732162553419145328669271
137465630,1429372579813866628663601263
137811230,1452677961591433926220447744
138156830,1501598428436447893596459006
138502430,1487257364945159930551748675
