block_number,timestamp,sqrt_price_x96,y/x,x/y
12570787,1622846723,29264694985791470892958950768992702,13643595543200978553,7329446
12573187,1622878840,29111759470397208105958543349194012,13501366955462517220,7406657
12575587,1622911540,29324711374152086504029022172773839,13699613825429754360,7299475
12577987,1622943334,29161512900982449647611568033785678,13547555392963215299,7381405
12580387,1622975176,28970614463324912844954106096585873,13370764689874959512,7479003
12582787,1623007262,28975691975631177302103123073552262,13375451934027586683,7476382
12585187,1623038851,28674540521546864572477531455853982,13098868056998001308,7634247
12587587,1623071734,28416598537875740004237803662390164,12864266129550917690,7773471
12589987,1623103431,28665128459552689231417233069045819,13090270386577380728,7639261
12592387,1623135284,28788388351455702411632503328704555,13203088603807320184,7573985
12594787,1623167437,28904389106399598258783517182435733,13309704778310171808,7513314
12597187,1623199489,28915285986970034051918413261842160,13319742119119258399,7507652
12599587,1623231338,29343749865644486082292525427801195,13717408008912384099,7290006
12601987,1623264169,29570881206024742107194807956013407,13930585358705523870,7178449
12604387,1623296452,30114897598037527290359349419749729,14447862971977453918,6921438
12606787,1623328370,30371336386490619649833397780471508,14694967722146476831,6805050
12609187,1623360316,30471455137702481950048211978383948,14792010984537868449,6760406
12611587,1623391971,30691416237249380728189350739912512,15006336847112902777,6663851
12613987,1623424264,30902746633251138978390052777168273,15213705141901545648,6573020
12616387,1623456519,31568222107411167789080447276077299,15875999609897253880,6298815
12618787,1623489260,30937297751842437433750523175229713,15247743824040395948,6558347
12621187,1623521956,30539796077446965164819302925634347,14858436007084889568,6730183
12623587,1623553021,30525190150247922326197500091262232,14844227049179616399,6736625
12625987,1623585207,30871845989324766494286453056576930,15183295013616292605,6586185
12628387,1623617522,31527011709503270457701624948698685,15834576357554081718,6315293
12630787,1623649776,31484344507026479413675381209998524,15791745790082607347,6332422
12633187,1623681946,31638640310577130430304936464616156,15946906755692601809,6270808
12635587,1623713536,31407551636009686471183916584306450,15714805038249847722,6363426
12637987,1623746100,31115027701648168396955842705332670,15423438868554413025,6483638
12640387,1623778057,31430987811687677207565702436082045,15738266423964569864,6353939
12642787,1623809754,31561194012708006718080075318789479,15868931387431681092,6301621
12645187,1623842243,31614859573650101420241102850922545,15922943230743168989,6280245
12647587,1623874150,31655356115352416116113487897376402,15963761828818771126,6264187
12649987,1623906671,31724920983090387187584653367268628,16034001897873148586,6236746
12652387,1623938850,31968498679617479589402036022808746,16281158899613539979,6142068
12654787,1623970937,31742640506737400890424833830000000,16051918047778723144,6229785
12657187,1624001964,31789722266192029923916383989341435,16099570858705723798,6211345
