block_number,timestamp,sqrt_price_x96,y/x,x/y
12942428,1627858803,3886762329918209641440914,2406671429,415511643155838536362164957
12944828,1627892017,3883214837727691625001295,2402280242,416271167083927587828864139
12947228,1627924827,3878732301738744165719427,2396737364,417233867598686127880634984
12949628,1627956793,3938013161900032864099403,2470558598,404766760363236686928402902
12952028,1627989893,3951265633542345097061386,2487214763,402056153282811629885778383
12954428,1628022002,3954070513522662859553409,2490747208,401485946381115044092423208
12956828,1628055169,3928386167105653109921468,2458494147,406753052969542009651975795
12959228,1628087760,3855339921022675556689298,2367915406,422312383907856546121901451
12961628,1628120480,3783676616502030184636411,2280703633,438461177301066718649805386
12964028,1628154018,3812700248974965769384857,2315827240,431811139763603437016312149
12966428,1628186211,3711069312836212406523138,2194011826,455786057371962406186228095
12968828,1628218388,3709692671159596336664332,2192384366,456124398398487758601358316
12971228,1628250275,3727960392319779936651521,2214029543,451665156484318872523734883
12973628,1628282855,3715877185844750734876593,2199700409,454607361942805366819386721
12976028,1628314409,3714303732207175917582767,2197837918,454992605146236265817304913
12978428,1628345605,3727455405202439118326721,2213429761,451787546015561141630461704
12980828,1628377452,3840456883864430478613431,2349668636,425591925890608857750442390
12983228,1628410613,4028176378703474443072981,2584983583,386849652189841392892126541
12985628,1628441090,4002077094883693306863114,2551594947,391911733943404771917350877
12988028,1628473271,3938647177434011656776577,2471354176,404636457902827117888585468
12990428,1628505823,3953957625907846673682429,2490604990,401508871946811605801849774
12992828,1628536851,3924471026316245015704390,2453596179,407565029876907058877515475
12995228,1628569360,3908605570863721324333269,2433797977,410880446713429082614444132
12997628,1628601437,3903195640609457703698302,2427065364,412020217845274314581665300
13000028,1628632749,3875012634611209390630975,2392142672,418035266752684724483690828
13002428,1628665279,3928378255593755591569621,2458484244,406754691408142292735393263
13004828,1628697985,3935366123961113620794253,2467238413,405311458645808624575755581
13007228,1628729752,3928074702590838563289398,2458104316,406817559975351347131355836
13009628,1628761972,3986655522759707204134316,2531968243,394949661301893350800608757
13012028,1628793603,3967612374971739351239650,2507836995,398749999299695313729910105
13014428,1628825852,3993486413291191773996609,2540652422,393599687757682581580614178
13016828,1628858099,3919247224207074226583591,2447068639,408652206996797689743920583
13019228,1628889339,3936597607527171627818870,2468782788,405057911477953806926816600
13021628,1628922016,3914297797922643701884954,2440891974,409686299374099216076163803
13024028,1628954063,3947105795619184799936301,2481980509,402904050363757308619541621
13026428,1628985268,3937920024056394217534334,2470441737,404785907322938011065508483
13028828,1629018459,3966287345681171264908067,2506162234,399016466864531005457645883
13031228,1629050177,3983710707566101508289735,2528229057,395533781732024449238817525
13033628,1629081641,4035937187307678971376179,2594953796,385363316118172610422848546
13036028,1629113785,4176461072813396520221142,2778802674,359867222439559232984961493
13038428,1629145789,4184877049134914242785698,2790013075,358421259369904565769821705
13040828,1629177732,4230405684648838118354042,2851050215,350747943595935577023851191
13043228,1629210104,4171641136267414766471083,2772392499,360699287839185572691884562
13045628,1629241046,4105864863552340198145130,2685654460,372348719797706217202640432
13048028,1629273444,4091605801435509358860166,2667033089,374948478938800297726639866
13050428,1629306167,4073249634101632057819606,2643156552,378335516768134284919193087
13052828,1629338416,4089483653475195204879957,2664267245,375337722548925455111392175
13055228,1629369876,4084856418982096858203134,2658241441,376188552543147264853734555
13057628,1629401569,4061293655319677149711041,2627662709,380566347642299322214874116
13060028,1629434048,4038226611625721234562254,2597898656,384926485754338832838597072
13062428,1629466539,4026491156431397803859873,2582821135,387173539216063446065923570
13064828,1629497776,4037106015396995814408182,2596457038,385140206583306463320730670
13067228,1629529587,4002929225560619816225105,2552681645,391744893829093208369898393
13069628,1629561992,3978383408111280207290259,2521471725,396593778976442815356178542
13072028,1629594211,3969366445203480854868805,2510054901,398397660386472957070989579
13074428,1629626537,3967745981703421237131055,2508005898,398723145267499685919797625
13076828,1629657978,4014226636636324340689686,2567110773,389542987594326144803257385
13079228,1629690338,3941426653602439691211853,2474843442,404065963539038280709152025
13081628,1629722659,3934209418234305108577652,2465788256,405549826740678579985904515
13084028,1629754489,3922999456560970763400559,2451756461,407870853368580151158822621
13086428,1629786669,3902893848192380077713181,2426690060,412083939553450843244480920
13088828,1629818656,3862992192725592097641976,2377324649,420640908434883266126434715
13091228,1629850221,3855266048728996082794899,2367824663,422328568337916666087196676
13093628,1629881978,3855831890236905882164378,2368519771,422204624273748568172707898
13096028,1629915270,3831147483654281277290151,2338291087,427662751468205036185043628
13098428,1629946840,3816578366014675399318726,2320540758,430934038349694006969042859
13100828,1629978910,3799147983952596997681006,2299393257,434897335179930033168745610
13103228,1630010355,3725954841728031892141533,2211647997,452151518395537877269173770
13105628,1630042271,3744930008988093812838072,2234231873,447581118184146502863895004
13108028,1630075564,3753377950167607383780469,2244323356,445568593013385723549900088
13110428,1630106942,3778883166625391251982308,2274928556,439574243930674014538151500
13112828,1630139669,3759373851972240205295721,2251499554,444148433528848036360748042
13115228,1630171461,3749657314604351762152813,2239876071,446453271655135245203483402
13117628,1630203256,3745598767766528801472354,2235029910,447421305426735877552529039
13120028,1630235399,3712472328320207217686677,2195671086,455441621641867355719234533
13122428,1630267829,3724919983687322718156208,2210419628,452402786933631047181417808
13124828,1630299180,3719433145666313433730515,2203912491,453738523686238320793654415
13127228,1630331288,3700312440521799308500350,2181311174,458439864939691543522987518
13129628,1630363109,3606612699182883660838011,2072239022,482569814284676664099610802
13132028,1630395289,3593915984525853556296954,2057674488,485985517063960410049074778
13134428,1630427745,3597336702911536354158131,2061593375,485061706215465501289748760
13136828,1630459823,3521132971294708353144342,1975175474,506284131796585886525644455
13139228,1630492220,3509792724070575725981872,1962473365,509561055877056451158510372
13141628,1630524428,3426328866576837003426748,1870246810,534688787946656088668853283
13144028,1630555282,3464349832296579917880096,1911984267,523016855974997413511666725
13146428,1630588059,3452930251134776657188669,1899400045,526482034488948324732718430
13148828,1630619300,3420185538403545578320681,1863546204,536611326219631525701629450
13151228,1630651742,3408800684866103013791987,1851160392,540201705007093734317539352
13153628,1630683678,3370545829399568968316010,1809844681,552533601638935335799680149
13156028,1630715495,3345793134495693796252857,1783359927,560739301618276185478064742
13158428,1630748324,3356523944268175477302143,1794817650,557159664660083992376607172
13160828,1630779700,3447787534525570621847601,1893746411,528053806038341846394131595
13163228,1630811655,3457193229747904922537890,1904092928,525184451501728386231367800
13165628,1630843814,3426699385912072413163875,1870651325,534573165311819935230313431
13168028,1630876047,3433486841691302841481040,1878069272,532461722743100181024632620
13170428,1630907242,3453748459655441309207054,1900300317,526232612316087931274075559
13172828,1630940115,3382105762718629869029388,1822280388,548762971156994090417659699
13175228,1630971680,3380596480799147729180045,1820654347,549253075767928836851314754
13177628,1631004030,3347475204648270094162383,1785153517,560175912310627344214004649
13180028,1631036083,3315100308879354989095714,1750790495,571170567155723563600909313
13182428,1631068699,3299832661642203495727496,1734701149,576468171809575483252302843
13184828,1631100543,3289543411343780025247731,1723900027,580080041961737262621436225
13187228,1631132181,3512306473191573253172690,1965285458,508831933767862846517841582
13189628,1631164437,3577216583173115271422366,2038596636,490533527987240336052433277
13192028,1631197274,3521119123150923216728830,1975159938,506288114071702076006768419
13194428,1631228588,3678483482455443984307915,2155651015,463896981951876844035443278
13196828,1631261021,3595899174500873501285711,2059946041,485449608920120252800349929
13199228,1631292891,3629749136718082316718346,2098911145,476437510173876369597341863
13201628,1631324755,3653100963098526023424463,2126004517,470365886809637479241536343
13204028,1631357559,3615459592703356566262418,2082417749,480211043379845875487685348
13206428,1631389771,3613978980520474427169175,2080712504,480604599663615997570801352
13208828,1631421603,3591571780971457967883305,2054991045,486620125393295813607791171
13211228,1631453392,3546721676712585297791702,2003987697,499005059510602374721065964
13213628,1631485319,3553325079249095199550256,2011456823,497152108146444662710018309
13216028,1631518257,3555119333261301039109447,2013488709,496650413548457599023963535
13218428,1631550262,3542234964651463453789915,1998920692,500269972691843043865994459
13220828,1631582480,3508416784500453799366786,1960934974,509960816273349816851193557
13223228,1631614668,3511575904909395877324809,1964467975,509043676316484619709822452
13225628,1631646649,3507997436626152044361546,1960466236,510082745439335380627284621
13228028,1631678628,3499478398451046823413318,1950955963,512569232194401919465570223
13230428,1631710437,3525626188935492276286020,1980219621,504994491214568164305650014
13232828,1631742549,3456202090958537327180007,1903001320,525485710120264130978111985
13235228,1631774863,3403460088236022398815302,1845364478,541898368545490122954453011
