block_number,timestamp,sqrt_price_x96,y/x,x/y
16917529,1679905667,1891902183629923102873774167372867,570214411572410,1753726282
16919929,1679934755,1907752221441693818815881409478733,579808754396668,1724706625
16922329,1679963939,1914639261388811171564311875431097,584002562932122,1712321252
16924729,1679993075,1907386911200065235975614595283840,579586723679763,1725367333
16927129,1680022283,1900533760820457207757560512374876,575429350723410,1737832800
16929529,1680051419,1879399956488265993884107470460642,562703034831489,1777136318
16931929,1680080507,1856366792753369598116291948127526,548995032183454,1821510107
16934329,1680109703,1867826800098900768677565524931477,555794234702296,1799227011
16936729,1680138923,1874889851886538865227147821557734,560005573414620,1785696513
16939129,1680167963,1868728769279507309976030594927591,556331147772576,1797490584
16941529,1680197099,1875743243953769268434043586447021,560515483985774,1784072034
16943929,1680226247,1861504352893827027460072374736154,552037963047161,1811469621
16946329,1680255299,1871498901357510852583495865219632,557981738297668,1792173347
16948729,1680284507,1853309791098973818502702078294060,547188388300310,1827524160
16951129,1680313595,1853964487485399795995526303457914,547575053862857,1826233669
16953529,1680342731,1853926628916607108377616354956252,547552690763321,1826308256
16955929,1680371867,1858623272000524062497531457928402,550330488949631,1817089948
16958329,1680401003,1860394785830325727730527217976761,551380064406659,1813631040
16960729,1680430259,1856272390169774592030206955209029,548939197063108,1821695381
16963129,1680459491,1866959396813854954267602279138133,555278142092568,1800899268
16965529,1680488699,1880228457035188247151780177707932,563199259734022,1775570515
16967929,1680518003,1860858499677880247318054252618071,551654967817738,1812727263
16970329,1680547235,1852621024167176260921203732792353,546781747990070,1828883286
16972729,1680576779,1861652745168458877217479208255667,552125979423808,1811180848
16975129,1680606419,1848489210564668672844100252430747,544345544427201,1837068403
16977529,1680635891,1833915679565114844715057178606957,535796114438408,1866381582
16979929,1680665147,1814573302456738797535365810684774,524553593169686,1906382899
16982329,1680694667,1810102469154837958351313997553864,521971936565817,1915811808
16984729,1680724187,1810618895718418576610873151705765,522269818736757,1914719105
16987129,1680753599,1818001559680557240310124161029960,526537534411545,1899199837
16989529,1680783635,1835490584507416668474942399860612,536716756846994,1863180135
16991929,1680813119,1828610869722830343961738242496451,532700895067220,1877226055
16994329,1680842507,1828026730422757552484147038708570,532360612908604,1878425968
16996729,1680871955,1839649010821821427553516685433336,539151446907244,1854766421
16999129,1680901271,1840181853523929540679123371757168,539463815752567,1853692445
17001529,1680930479,1833371816271591200272905096744906,535478371769919,1867489057
17003929,1680959963,1833707780183290848116300035844063,535674641713863,1866804814
17006329,1680989375,1838896960683651591925681292295973,538710725835203,1856283812
17008729,1681018631,1839178206990380886642138674995055,538875522440449,1855716131
17011129,1681048043,1848327796009346794286840866806309,544250481435015,1837389279
17013529,1681077599,1832558777985500841852165324207097,535003544046404,1869146496
17015929,1681106867,1836009726698749533806285265689384,537020405058762,1862126635
17018329,1681136231,1840289519907211420538576669613291,539526944097185,1853475551
17020729,1681165679,1814853773920734001743415526422015,524715762076370,1905793712
17023129,1681195031,1807195376032814425805920383821312,520296669519121,1921980398
17025529,1681224359,1814016122561213762787107897322194,524231505498980,1907554180
17027929,1681253807,1819532359917921561771515619953314,527424621800324,1896005530
17030329,1681283015,1832051105137769026693546084377323,534707161573470,1870182544
17032729,1681312283,1811933013241097111991462737234021,523028203599876,1911942784
17035129,1681342211,1804672601073722978216578339638237,518845055307291,1927357675
17037529,1681375271,1796475840442549042712792396682812,514142606148943,1944985667
17039929,1681407155,1767563654759435687141690972890240,497726722511702,2009134641
17042329,1681437287,1719395900411024997575099216534588,470969308285095,2123280609
17044729,1681466855,1722698054854300863194179262334718,472780068461958,2115148388
17047129,1681496531,1734432891832004771582733676637333,479243062018560,2086623843
17049529,1681526255,1732997474778645037946094530845674,478450146929816,2090081916
17051929,1681555835,1727197469429295934558115608678957,475252947006631,2104142659
17054329,1681585295,1729631168665620655796364254756059,476593196308186,2098225504
17056729,1681614767,1732555196403230230838149680997090,478205967518689,2091149144
17059129,1681644167,1732674541960368673782229498491790,478271851391721,2090861080
17061529,1681673555,1714077748131949593372136363128050,468060364559330,2136476565
17063929,1681703087,1728658097263703377944635928341674,476057095010789,2100588375
17066329,1681732475,1738366267775225339084600143826122,481419197637492,2077191779
17068729,1681761767,1736819688332052482641366021806725,480562966308530,2080892765
17071129,1681791059,1736727991098947275963570323333140,480512223987521,2081112508
17073529,1681820447,1721697258634103530895727851556056,472230907725694,2117608110
17075929,1681849775,1735694587481575119195631489187215,479940556647239,2083591365
17078329,1681878959,1733558217744158257975349529416062,478759819578290,2088730004
17080729,1681908299,1780920208522775204155599940313742,505277263748127,1979111414
17083129,1681937531,1780868564291115178803137182699512,505247959484430,1979226202
17085529,1681966955,1791445508284171321776612389412911,511267324386265,1955923940
17087929,1681996391,1784995597334741223014771380835431,507592423513290,1970084567
17090329,1682026031,1798636477559927626394936053418163,515380077428344,1940315591
17092729,1682055299,1799348644705478760665887995693403,515788286009673,1938779974
17095129,1682084531,1807507754756655015357723262689418,520476554504048,1921316131
17097529,1682113823,1844645546215754686335961389878636,542084123313003,1844732131
17099929,1682142803,1836215727032552270145586797720785,537140919222967,1861708844
17102329,1682171915,1841946859662344274146140510893666,540499162964573,1850141625
17104729,1682200955,1830661881749161806246036205825530,533896544387126,1873022049
17107129,1682230055,1833951370112853024321136359273776,535816969315317,1866308939
17109529,1682259155,1830357334712550049897495724634161,533718922197722,1873645393
17111929,1682288231,1842408406539668754057319056597813,540770068669109,1849214773
17114329,1682317259,1837461560889823355720405666311150,537870044182051,1859185152
17116729,1682346359,1831985622713541736727360577268519,534668938518068,1870316242
17119129,1682375483,1847487347530091528945379196970824,543755644430942,1839061369
17121529,1682404487,1852287491654962138733239512316239,546584888436586,1829541981
17123929,1682433635,1862522587910014294961448758248967,552642053086195,1809489513
17126329,1682462747,1832562954243382888210827510268870,535005982511506,1869137977
17128729,1682491823,1834628745843651017996920818404858,536212853792229,1864931049
17131129,1682520899,1796461024464175940888798828705012,514134125662704,1945017749
17133529,1682550119,1834032827525250392021143339681778,535864568432561,1866143161
17135929,1682579207,1827603265745781753108104226719277,532113997473531,1879296550
17138329,1682608391,1822475722887723128415472371677174,529132376776831,1889886243
17140729,1682637575,1812986181587507439416655484822743,523636390357909,1909722124
17143129,1682666747,1808789987823153813569873588846978,521215261114091,1918593093
17145529,1682695871,1826634114644554355692981275581161,531549802669839,1881291263
17147929,1682724935,1820825795110045977831153531602608,528174739856099,1893312808
17150329,1682753999,1816812963030851474668024257577613,525849266394533,1901685642
17152729,1682783219,1812221249083877144886638615444330,523194619758511,1911334639
17155129,1682812391,1815028499321158354162538587928735,524816801164220,1905426803
17157529,1682841515,1815709512065773964210856082528928,525210705702070,1903997746
17159929,1682870591,1803671840812176806219582294274411,518269775842398,1929497043
17162329,1682899739,1826847523996037319675319473094988,531674013998574,1880851750
17164729,1682928947,1843691833917141966666858115487260,541523735275792,1846641125
17167129,1682958071,1851654158230477407952073839528728,546211176148956,1830793736
17169529,1682987219,1852068754516257875073460539238171,546455803339644,1829974160
17171929,1683016379,1848229313235523512911289804743516,544192485370420,1837585095
17174329,1683045587,1837990208783063579518406548083411,538179585100241,1858115818
17176729,1683074723,1834792910968166274947217351204681,536308820225239,1864597340
17179129,1683103883,1832067166185967052767023677886426,534716536852483,1870149754
17181529,1683133187,1834619224493961358310487986092732,536207288135578,1864950406
17183929,1683162311,1815367757806587578115011732994138,525013013172185,1904714692
17186329,1683191483,1816436784063429604207517966586329,525631530216937,1902473391
17188729,1683220643,1824232991662976648847407891838462,530153269479653,1886246973
17191129,1683249659,1827918093970191947933694416424173,532297340256154,1878649251
17193529,1683278795,1818126636487043031858297551403113,526609987483349,1898938538
17195929,1683307835,1775710647037728822245494540558953,502325505452224,1990741041
17198329,1683336923,1775375584201319566825870729459932,502135953478219,1991492529
17200729,1683366107,1799138123550154361302052722961191,515667600122490,1939233722
17203129,1683395219,1824446135431539807052847368690696,530277163157374,1885806271
17205529,1683424379,1813632156991941220897204721324294,524009604995292,1908361966
17207929,1683453551,1814636544512243022271376789061636,524590157606627,1906250022
17210329,1683482747,1810387756518308068431149716347198,522136483860810,1915208055
17212729,1683511979,1839118661148976063470159871721649,538840629381330,1855836300
17215129,1683541055,1837934395258139324744492176474499,538146900221430,1858228672
17217529,1683570251,1851472399185309032281363915291178,546103948836801,1831153212
17219929,1683599327,1845977986480416085525533551005428,542867531899317,1842070010
17222329,1683628463,1845798885160673312018441057342094,542762196326026,1842427506
17224729,1683657659,1842789665743573019129706146682654,540993900581112,1848449675
17227129,1683686795,1843878289305009907829391515372443,541633271068997,1846267674
17229529,1683715931,1845520846461219800604837978001897,542598692565737,1842982693
17231929,1683745211,1848874042688302396444130604458275,544572219764415,1836303732
17234329,1683774335,1852296336603916184233080079667985,546590108497728,1829524509
17236729,1683803447,1854765222707990031126513881735931,548048156042049,1824657174
17239129,1683832823,1870339593068211826577781625681094,557290663886789,1794395752
17241529,1683862691,1883564364188565063968787899749311,565199492313552,1769286798
17243929,1683892055,1885536083780993189342171881838561,566383415963729,1765588419
17246329,1683923279,1875017559922028028452765812545874,560081865520279,1785453273
17248729,1683952499,1864253000603833236882405704200027,553669415722207,1806131911
17251129,1683981815,1863490019126170776890786540630901,553216308699661,1807611207
17253529,1684011119,1868256840849023463082366908376873,556050191715454,1798398804
17255929,1684040555,1865462363102835619267063135347601,554387992237765,1803790872
17258329,1684070123,1863767367657088204426812015406444,553380994474108,1807073264
17260729,1684099319,1868376968608496070848255296416250,556121701381287,1798167554
17263129,1684128647,1855129495954536642779313243545586,548263448935248,1823940665
17265529,1684157975,1853464520931363163111876813753041,547279759858743,1827219044
17267929,1684187207,1853856074657881964730273863612277,547511015501203,1826447270
17270329,1684216427,1861873774961775818599110883921190,552257092528526,1810750850
17272729,1684245827,1858929589028987475374096189041129,550511902250475,1816491152
17275129,1684275059,1853161074657843570080547030878401,547100574978248,1827817490
17277529,1684304219,1858042478904808890725636277126458,549986601930079,1818226110
17279929,1684333571,1870282794250957903481410949876884,557256816589685,1794504742
17282329,1684362911,1856217484253749618725021456934758,548906723850807,1821803152
17284729,1684392179,1858085714288539370296133218022124,550012197855587,1818141495
17287129,1684421327,1859905249563003044593055790693523,551089927036035,1814585879
17289529,1684450439,1862781638871729775419313566921329,552795793408292,1808986269
17291929,1684479743,1863736793185733020522020863187802,553362838568087,1807132554
17294329,1684508951,1864080475970162325814814596329906,553566943372010,1806466249
17296729,1684538219,1860498586125904699659186543342598,551441594368751,1813428675
17299129,1684567391,1861801941696552207193911797832940,552214479903044,1810890580
17301529,1684596527,1857066935507346174922338940959418,549409225520892,1820136891
17303929,1684625747,1858002778421839553791123039776709,549963099237647,1818303812
17306329,1684654895,1858727733946123770678504467293423,550392352168506,1816885710
17308729,1684684103,1863791297470883019502448538648421,553395204819666,1807026861
17311129,1684713395,1864906651934452494999120207950700,554057743054108,1804866031
17313529,1684742627,1860176155628025290538952892026154,551250477662347,1814057385
17315929,1684771835,1858226755789823845967294541009487,550095700451549,1817865508
17318329,1684800935,1857952761416692925783260942373947,549933489877277,1818401712
17320729,1684830227,1841389860830808636264862870798414,540172321958014,1851261087
17323129,1684859459,1839704364678541471418645298209934,539183892836617,1854654809
17325529,1684888583,1840861774468644694228327926602874,539862537768968,1852323378
17327929,1684917683,1859109486753608080517184120625254,550618458874531,1816139622
17330329,1684946843,1873890938161215731256230679981748,559409006919083,1787600820
17332729,1684976051,1870841659482323703737584133938027,557589897758597,1793432779
17335129,1685005151,1875312315650846988440516563147139,560257970873097,1784892053
17337529,1685034335,1868417626784407094176950858989957,556145905426148,1798089296
17339929,1685063519,1863974522003891061305017482458991,553504015888887,1806671625
17342329,1685092643,1860405939140706544737222272092306,551386675617868,1813609294
17344729,1685121839,1852124127044591678568399846781577,546488479331516,1829864741
17347129,1685150915,1853220979115151107743332143264027,547135946207657,1827699325
17349529,1685180015,1852392996050988147730481838223414,546647156039343,1829333581
17351929,1685209127,1855724069009516202800928483801625,548614944519311,1822772073
17354329,1685238227,1842635937868719087765736564969171,540903643537358,1848758114
17356729,1685267351,1844182346972931913889312843055306,541811917706170,1845658922
17359129,1685296439,1843009547440273128123717584375875,541123011087657,1848008640
17361529,1685325467,1809901984185619353625512018467078,521856316887820,1916236265
17363929,1685354591,1815557621103973346953151468534450,525122837657125,1904316339
17366329,1685383751,1821564290340103833650199457691242,528603263690427,1891777952
17368729,1685413031,1819348830451695261341213703690661,527318228443854,1896388074
17371129,1685442203,1813389993450375337736394393103944,523869678550523,1908871692
17373529,1685471423,1815089924367465073303521570628412,524852323958286,1905297841
17375929,1685500559,1820128772983879335650980950233147,527770440865687,1894763182
17378329,1685529695,1832495493619466616524989815783536,534966593771287,1869275598
17380729,1685558951,1834573509465036014487766828078035,536180566049648,1865043351
17383129,1685588135,1839948739825231793262738903357718,539327146173123,1854162185
17385529,1685617295,1836533776464411369256284691365466,537327010820999,1861064081
17387929,1685646455,1830381687243607570648849764055094,533733124335027,1873595537
17390329,1685675687,1828614008192651664136624934654772,532702723632439,1877219611
17392729,1685704955,1821353364376451675187332375906640,528480852751555,1892216141
17395129,1685734283,1813844411542019760696522794430797,524132264853206,1907915362
17397529,1685763419,1817106515991401249146418237731610,526019209127093,1901071258
17399929,1685792531,1815083169562301938642508901877310,524848417519774,1905312022
17402329,1685821835,1822143096267996678463177423260536,528939246684455,1890576292
17404729,1685851067,1820385072211479065306795060772491,527919086040789,1894229677
17407129,1685880311,1815683567922956584533151766261499,525195696644600,1904052158
17409529,1685909603,1815355072498256848935171916964771,525005675894488,1904741312
17411929,1685938943,1831060591369956078673610105715655,534129130067629,1872206445
17414329,1685968199,1832428564264577170708810142100391,534927516660026,1869412151
17416729,1685997503,1864554459307136569710221221735391,553848492230621,1805547932
17419129,1686026735,1860269814063117393938150141643232,551305989132777,1813874726
17421529,1686055991,1863249561435811032623147386234492,553073548038787,1808077792
17423929,1686085211,1828496612193123170417565360978750,532634327392460,1877460667
17426329,1686114467,1827493604831631679466167215284418,532050142962160,1879522096
17428729,1686143735,1835439935958933764432156627817474,536687136918836,1863282965
17431129,1686172967,1845708582012900151141576415286146,542709089851355,1842607796
17433529,1686202259,1847262489413174035753956130620037,543623291232629,1839509116
17435929,1686231467,1843598049195801113080996622015244,541468644332747,1846829009
17438329,1686260807,1841489484840414096852252935082510,540230773011187,1851060787
17440729,1686289979,1847892170413397937433183953477784,543993966869295,1838255680
17443129,1686319235,1842841551284041880918346081783225,541024365431886,1848345590
17445529,1686348515,1848531553766833982127553967394074,544370483277045,1836984242
17447929,1686377687,1890985663306399705360442144134355,569662071696543,1755426681
17450329,1686406883,1896637872935969761603556085582323,573072633310360,1744979504
17452729,1686436067,1892777689769675682821828942552663,570742284244519,1752104281
17455129,1686465323,1889339554996402424989174013811026,568670718518171,1758486884
