block_number,sqrt_price_x96
15111698,2272049215448373083449527808530565
15114098,2299351869377585629596249810416952
15116498,2318979909461358196176066435217689
15118898,2335723592268846637173233719345619
15121298,2346356390236128088621463263571502
15123698,2350881897883451592361219815818846
15126098,2400783921461921773478383761956344
15128498,2416338408335224020265108223176699
15130898,2453082232228550746617617964867319
15133298,2415357972098281239542860699544243
15135698,2395348372126134157435870130866311
15138098,2375761868983568194339966964045927
15140498,2413659454579596456466985491333867
15142898,2294279827420770767085803267554777
15145298,2293482670746108565456883708451063
15147698,2261759379912659867410541453462515
15150098,2241523734850581319600299940812521
15152498,2290801501217370597746821188234021
15154898,2151826650671644027681066941864138
15157298,2166835538948704162724637609295122
15159698,2154371556305527308133051838576332
15162098,2156001472847084459756132195989429
15164498,2114575365459748107313167561491881
15166898,2058188299336091150776521553055184
15169298,2053828954495878081256175098261771
15171698,2032670813745701417111844361516504
15174098,2007684845215845875691501684778626
15176498,2022895102922855481879291436000000
15178898,2006447553112035309376619488819789
15181298,2007134752395197227781977001465418
15183698,2067269068235244056084797357618502
15186098,2047397945967829017681489311072167
15188498,1989261791260139789418998419332691
15190898,1981947621858420584480380872673648
15193298,1997090016200680629879160785482522
15195698,2014390632360179311940359926063775
15198098,2008416921934072536712277589572126
15200498,2036364505389950196862262030605796
15202898,2010082426498254573362676648513924
15205298,1971922764360928280900215024132900
15207698,1965067125463049050987422687116758
15210098,2030579528849571210954518937470195
15212498,2034882125127575466744012051593408
15214898,2089333095970036607054953685920341
15217298,2107105657580459695944258996043577
15219698,2132171263643180436813224302909971
15222098,2095312116827102072870454666278216
15224498,2076383969052210526153186679000000
15226898,1979496705136063257527370452888250
15229298,1954449130571139828428899646889319
15231698,1949603278880884334951747141288432
15234098,1907531354032087524913400741740087
15236498,1908396952177127196883317084309996
15238898,1917898200619562772189858970131049
15241298,1915394626450088214369486270541921
15243698,1918056313312990325194260092762375
15246098,1919878115337657752547555100460182
15248498,1925901547911870093566111929149715
15250898,1920043666454379452072127892514796
15253298,1932105940126230818664429822508642
15255698,1930273894694440528452059376857266
15258098,1963178948652250867503377182500532
15260498,1986969962534438729558494139100615
15262898,1985909927693772733189752053397786
15265298,1948868034839672275323299307154128
15267698,1962651709378621385038171876492086
15270098,1946501429521664730012342268046678
15272498,1971121342537035312311498468219042
15274898,1967099591080986578491087082102212
15277298,1983965213364141532673186763424902
15279698,1940966692920498724001333753541018
15282098,1920875705380326534572506909000000
15284498,1934795344850672500657998117093921
15286898,1911758370676828639412086776367268
15289298,1914303088256339695667229386544478
15291698,1923721756449698491316574013810890
15294098,1931942093284338716894570538859844
15296498,1913035844890054000145466645046037
15298898,1917660220178544450914863212564758
15301298,1882941249590142867997520366597105
15303698,1875768157773919941087061173797825
15306098,1879627726050830438901717700140428
15308498,1932328931938534826044093234892087
15310898,1919927127639195374496130472000000
15313298,1923533516287632658748128900161287
15315698,1852516274718267397656448776346543
15318098,1832277726215990698563486911034173
15320498,1818968194616167390751484880374048
15322898,1817417202224462927527239522444989
15325298,1820782737281344603348142814669581
15327698,1826407348179443189388533329769037
15330098,1790785759618115430416506903012688
15332498,1776277900748410987562614551112542
15334898,1772453531720900928403823515246079
15337298,1778213518590382690743156755582993
15339698,1776949510554838127523240908091361
15342098,1792698444002211257936313508363951
15344498,1806775594971509006269809424300752
15346898,1811281940029181911474696179994059
15349298,1818148766166652732645181912630950
15351698,1820617294512429602440808599354143
15354098,1832260468163154976827370257014026
15356498,1819261286607830221712466598636114
15358898,1831575324003152824497029633561105
15361298,1849750012658945595573327901829245
15363698,1846274698975508258979832976094346
15366098,1837509698915203696196473625314904
15368498,1860241399372632128320217973050431
15370898,1906951345707525741959313855479941
15373298,1918069196948200225947731560293011
15375698,1959524705325059470476127817990317
15378098,1957072277825208855370316839137004
15380498,1992711069869571747362152992882366
15382898,1982593784807232247107667607660612
15385298,1965170403450054593744955744861131
15387698,1981008206431318369878515845259206
15390098,2000286315968041645889016462190217
15392498,1995607491092641738319648833369372
15394898,1998272551189633710596186045248584
15397298,1965154329497825008598233353440402
15399698,1943952510057523012085991083148534
15402098,1955575765817372511740831242090006
15404498,1938458116209854540266167639237553
15406898,1938441183539715980795977317476411
15409298,1920908291802371479292163335928038
15411698,1921422658084408989066386111485306
15414098,1948879861013424596131253373727598
15416498,1996267851405743938680431667369871
15418898,2038234718990877295448626942708658
15421298,2045266606718497935963680154643840
15423698,2062891829832210297674495105224881
15426098,2053999512399061851940772113997979
15428498,2060617399998608855683721577964541
15430898,2096576016090288379134980303488608
15433298,2081226419815960282432475462035273
15435698,2021984808579061861801835834619335
15438098,2016364288513243100421418613573876
15440498,1997610656491123350687854167666548
15442898,2022414761410162395605260058234040
15445298,1987517067388853203970130330837658
15447698,2007582505710916022579487914332549
15450098,2005322482324577498990600068858069
15452498,2002820959116561603683154249594708
15454898,1996113365081752186106395938713425
15457298,1986505574962133123998382615699308
15459698,1957848430349446299976107139931570
15462098,1996311500079606427778601765856337
15464498,2013156626433099891993722469682548
15466898,2008411380735976392272688670300599
15469298,2011169957155905787807919829996254
15471698,2001121360176190370854369182452670
15474098,1998981314137245092405766124061211
15476498,2002420143634502206586255559153868
15478898,1982109689604843901229907842007678
15481298,1951209719406522856322548780268675
15483698,1942500135394405156714848188699425
15486098,2005931911287207603332172196153010
15488498,2035263275727283397614385010579172
15490898,2018066255871694792074443017462671
15493298,1960496216607709913641504071333960
15495698,1967858682796554122799924500111963
15498098,1962136798145762661905394953379362
15500498,1941884191470871170374797799502894
15502898,1913330337503692290436159415537607
15505298,1912042636726196511752702822155755
15507698,1913064629939594253815791339572272
15510098,1910313130386514156392249953288986
15512498,1884448910125334621602259019062335
15514898,1880863645550028304536145141859414
15517298,1893124550015375887652213000519407
15519698,1895742384948364743505570586902964
15522098,1912522801592066285949755273318011
15524498,1923571509159325525536310835029094
15526898,1899442715767054614149282486100980
15529298,1986572303825537635294289342442976
15531698,1973320567817274591257788125311697
15534098,1989755508127911107112405856312339
15536498,1970897442001347552288865018467116
15538898,1987755040098851427232668335881895
15541298,2044686646998343132215429983509658
15543698,2061477935738847032558906116131171
15546098,2065104965492582086961398263827828
15548498,2093414607664529589802365468611515
15550898,2086127884793484134716761735334582
15553298,2103189432040294718413145983018038
15555698,2069934300477795917696364857970151
15558098,2077211468497891284170625345560287
15560498,2092133634331747960758327814585732
15562898,2136611420595774718959167709434510
15565298,2193280214988070472825292647519455
15567698,2179259515535709990590314030331374
15570098,2150270808951720738913194613621437
15572498,2149610376289218567269593049599339
15574898,2156626443038695976914401514824568
15577298,2161626109362224178812265982971458
15579698,2165297131753607956555623186315612
15582098,2159175125168973678001916446885632
15584498,2235427328426718528062891057283722
15586898,2230267489527793945971831492152897
15589298,2214999362999511344594574888767656
15591698,2187548387520185141846407815565505
15594098,2159856478210072536392139208896433
15596498,2220540537998148708413024469362495
15598898,2173326121893739111428474971941313
15601298,2169613245834302592275775362652709
15603698,2161428727281195573087203861953981
15606098,2181025361847610109858863110889726
15608498,2178598448139111713053591645100392
15610898,2197547088924910179134936958071949
15613298,2212221355871682630218934062303847
15615698,2208585082736358887492276618279044
15618098,2171679766008819019708092130422763
15620498,2176531191450316318233243394271957
15622898,2123768525903722153948053567141151
15625298,2130469469104421042968536038583190
15627698,2174016208190414129659564387130429
15630098,2211387329465056667707248287398057
15632498,2176522886466902745677227785818326
15634898,2164635364743959224453417566817086
15637298,2172142306305227341269534790251113
15639698,2187058905759504023934797121099298
15642098,2175712589424003815638627485387995
15644498,2169406940487694766185362054111787
15646898,2147213320402879040769573382294343
15649298,2180778452344701919797869380206542
15651698,2174579798702008780959785561239733
15654098,2179695408665384849698198493385286
15656498,2185912952818286258084577719107052
15658898,2188776629672470710191359485320492
15661298,2203780669058934241705164482500987
15663698,2216621521860086181269335125379162
15666098,2202315479045092779860826265649681
15668498,2177535569551781580825701950191833
15670898,2176184824725618160223452494272302
15673298,2159455509001842444111126357765752
15675698,2154022113397480324227655816143334
15678098,2144458164327392974775737650750186
15680498,2151806504266488710066298852714978
15682898,2173383376547271255650471190294065
15685298,2154416966435510791713141521557667
15687698,2143105428254134712214720159245984
15690098,2145951195333516621423417029750518
15692498,2154806675390406337147219229374066
15694898,2151159100196683004320002250333509
15697298,2168437892481952435454007324813712
15699698,2170984623450272023985644796203411
15702098,2172266863445796204951103599914582
15704498,2176985642417162047373338538000862
15706898,2183886422572050011212889415320949
15709298,2183212721405555361498636374496104
15711698,2177788419101879760870457311066392
15714098,2176187779361369887601559659474696
15716498,2191854764869504128666050196154471
15718898,2195414748612116258660034037609177
15721298,2217058054567024425243513624915747
15723698,2208588697827683854645255255399247
15726098,2205225377522654645760856395222724
15728498,2210542532781547769730173269867020
15730898,2200283875906378790346454737724677
15733298,2202649226321986029205980404247486
15735698,2201308229724377879411025555560942
15738098,2216591971896331564336397723682361
15740498,2225525414617347534435603887488602
15742898,2205204229756810738738732858688104
15745298,2179515941793464697581144270323306
15747698,2194057260119300270989289762073437
15750098,2200994116437948501648678143145055
15752498,2214337766291191488731373855513643
15754898,2210500490257339955164143364589447
15757298,2214631222697483341248161133067203
15759698,2207335280887565460399212818763087
15762098,2210174206501679087225584330431141
15764498,2194918623139511167695573932680063
15766898,2188794651202948354195955779911361
15769298,2178526706086459917263982245622794
15771698,2167212789579209120607653063433934
15774098,2177496731586808292395932208524106
15776498,2190625056685274067395318051431952
15778898,2193395146938953026299091299357020
15781298,2194601688780070810606497999144107
15783698,2202187126560017321041648414912255
15786098,2214488000933789205926891483893413
15788498,2203049671919984157870609060950693
15790898,2209273714611100670269426808212394
15793298,2209219429412499649662046675505320
15795698,2214962016698616723174064727460908
15798098,2198985263399200700627391855966452
15800498,2197503857547051238905189872910007
15802898,2196490517703022443912313087955223
15805298,2187623469549524759354608960195287
15807698,2190700405338670300120882223266002
15810098,2189208675815761409185904598145370
15812498,2173519514097186636071525300379877
15814898,2151859868064910559191438034685622
15817298,2158482313871718730220719140810311
15819698,2165862089307267771283772968513317
15822098,2164762160855520872226983011993272
15824498,2161784657125167256608616868870301
15826898,2036763929693351616961705409236277
15829298,2056290231248061456554453211201355
15831698,2021817705906667095597625045763408
15834098,2004217700288709476986955737724140
15836498,2002611233320761906900342917567351
15838898,2018632991674956132543220666345214
15841298,2008142512474070823284336934678859
15843698,2042343155297379022123148731122202
15846098,2046530575617487054993546441503809
15848498,2007914453115174518542167819480907
15850898,1997536027903910285136986539685535
15853298,1965790696952347887218412866662241
15855698,1964177943907188690595977844902323
15858098,1968200318554412156072292449626292
15860498,1980011071337927562060651817176729
15862898,1985947980425058068674767145722457
15865298,1993633793764877980346800131532106
15867698,1959501785785418876818341034210615
15870098,2003134998687791915992614088113556
15872498,1986997776446147335172812133616388
15874898,1985509762527063846841315320438638
15877298,1993160188477166493282768127545205
15879698,1986193542309033008689283590634371
15882098,2007990787288518562827492695753324
15884498,2019898485581727882137812023140402
15886898,2012934043443157431693927047789912
15889298,2028218831375052483280910420963836
15891698,2017541593201909265608982946719547
15894098,2013860620219656341078444240400054
15896498,1993681073901642497847609413764937
15898898,1953174721884461745087768515764859
15901298,1952198856804443344118649009908885
15903698,1951569563352912445741853979640757
15906098,1960528003552477558695206723433267
15908498,1967672862878847417780960847354010
15910898,1966339137276848150191289216523109
15913298,1974867617428289051413320688429600
15915698,1992551058636436257979047165253853
15918098,1993302233356356915484167747631237
15920498,1979459702718844666942401361321956
15922898,2061046786027792919043104439792395
15925298,2056816885292275500655256340731231
15927698,2204816681936345589839482042439024
15930098,2187591982737579095014007407717171
15932498,2263579767202483289443112199060942
15934898,2295517185767516667423206155974931
15937298,2325684077944055753177877011358260
15939698,2295577830310314856028935630245573
15942098,2203152943032165029200970550542745
15944498,2260417862093516676655662919235678
15946898,2209560186823387994995262495498494
15949298,2246091523041445523759028264468498
15951698,2234184696841737919190296398231980
15954098,2227581816484087797026753623403726
15956498,2229360904315959997167609369723973
15958898,2227703477856914930877421169560328
15961298,2255041462822341348998692661999149
15963698,2279267660727967711523814321493524
15966098,2301633961489120787132526639373763
15968498,2221657186819962248624008050138899
15970898,2270547937487057929708612507379603
15973298,2232703037333399342748407043324956
15975698,2224262346401658207830149276218425
15978098,2243320147972509870555603096349757
15980498,2234814510312503488524453528532394
15982898,2272629709666378766943956418158515
15985298,2280454346285584765149246560109883
15987698,2279071613551003007857274849191344
15990098,2296740195193902928154285056914268
15992498,2281918504004497283274220631474690
15994898,2270387005434699606754524331560726
15997298,2271197862584994192716554851028606
15999698,2278897767884187116193046105806287
16002098,2283859267600070803981872197270992
16004498,2280028388789134477008343300099199
16006898,2277213790501468494287280016543315
16009298,2270313529880703508115956346202474
16011698,2311556601841082360276639162584135
16014098,2339227688275184853089988001365649
16016498,2351134966222864060350719565152977
16018898,2354488995867218944208737088654686
16021298,2391101711470011510166953586660508
16023698,2393224518310000632549746735859181
16026098,2360896200434127032873011895089429
16028498,2360068011502048319531825122450023
16030898,2329398037103179758114900796323052
16033298,2329484281062610379754463337685109
16035698,2318125888681921276984473977662820
16038098,2285428813085674618510174787967073
16040498,2293602317554798631693897604262381
16042898,2286262051908079474687967820296449
16045298,2306513083145348825869875308880331
16047698,2299174202091427882953979243839382
16050098,2288778536589629921300958414735719
16052498,2272695453548337111858165064625460
16054898,2276992533734477452450183450099351
16057298,2286981516349931436148848598459236
16059698,2271436548041450938381023204463268
16062098,2276665136076115111233519709155137
16064498,2279790496586437316436371235662906
16066898,2313354613299893639986888127341033
16069298,2321918700911904960889256466256745
16071698,2318444552082927172898014340322563
16074098,2279310396490929464922899552878304
16076498,2279850119079574199457628821925325
16078898,2269189350835036378710380399062475
16081298,2223038604436181491492522364344647
16083698,2229022523787824909248933733430146
16086098,2197760628006431037084849060752791
16088498,2213836290437115029468076076321723
16090898,2223694307739849311726360598261817
16093298,2218844227877944654590122410658823
16095698,2218884742913105931149102563703744
16098098,2213238271969572842771961953901198
16100498,2203990894408460750411455711367749
16102898,2217004286309597267115309524394495
16105298,2221403475750624157206152129953050
16107698,2248761505885679828516257332288613
16110098,2234332704413214476325839077182289
16112498,2231414025849034506127815842436837
16114898,2216252747226941931427740084119071
16117298,2199429603853098253211552941709580
16119698,2225185612721140716473762096764499
16122098,2229342899283965981560670350184893
16124498,2228986147299217360665071762148692
16126898,2236872176760381874954344939183412
16129298,2225403527762531470206595214950598
16131698,2259124523107688570027606436797530
16134098,2260032177290002751380533179730280
16136498,2255961808517994514934207479710714
16138898,2256656003415827860192345915868589
16141298,2240487421476785082853274100931176
16143698,2216901423675746826261499208091309
16146098,2214826636801688907356880104966731
16148498,2218177809375967180123462965657633
16150898,2228152418523717583029069280035157
16153298,2228469424664079388141556697668961
16155698,2218798091961925778775043922685394
16158098,2223712270453988373286525314802487
16160498,2219821399446983079480238172536330
16162898,2219145932372921104175568057671159
16165298,2236642322380018989029095387359724
16167698,2240488184913599149927410937895956
16170098,2239004554131552552647642723355435
16172498,2222944271866691574167445029666227
16174898,2224557704168269566202026669269804
16177298,2183712736389816259791278287379130
16179698,2179951019519922737007419512871906
16182098,2180133577596167971257959454417901
16184498,2166775278272731561993833331079977
16186898,2205797069769063773531531226170450
16189298,2209501183441642135717111009780370
16191698,2221884857557613326226119852081251
16194098,2224116876525104857450045080265700
16196498,2273672007258231904733044269813825
16198898,2294442849236954712230700258679634
16201298,2316369854750881276058651113190796
16203698,2308758780333049055001634486793581
16206098,2312403777209432741882501128249485
16208498,2303344388196199730441864714039453
16210898,2307259390133728377068085025190624
16213298,2301037238851327988156944427408788
16215698,2298499724639508733525779252062261
16218098,2299061871754181755158438091294229
16220498,2311874957012803066301693770170685
16222898,2301988458887717844141709241295462
16225298,2277753718578633241687793511916953
16227698,2275502469388612695494622323810185
16230098,2275872251220864477529309259825633
16232498,2271416841171036654991970928395254
16234898,2277598176511719247176676151269089
16237298,2274073192018523874221114243369147
16239698,2270393374423320536240819809652480
16242098,2297718256894412770040618124410515
16244498,2270119156054444688070057127384915
16246898,2265023432180586976274721760373728
16249298,2269573283860899781660343559693289
16251698,2271213809941919439942607643739247
16254098,2269323474830611429493374745357963
16256498,2267485596743232832707359175565880
16258898,2267665668126326951026349327359399
16261298,2269525187278572462442002636832714
16263698,2278373980717366293968712859181555
16266098,2267174713289783072886598583118841
16268498,2268849641232012707495438579051536
16270898,2274152408890512471694986378551070
16273298,2264499321523824163817283230772108
16275698,2267526687226518914724519961164889
16278098,2279907576640246425750543262246339
16280498,2295373016337775122709388374813897
16282898,2291180789042440583563657797847967
16285298,2290660091390127604011007272414699
16287698,2295476460147528244163274661603436
16290098,2287037501006522862019397373107316
16292498,2289139427231397260252439972418351
16294898,2290049765267799485608239958206155
16297298,2295164209116067011972310725843693
16299698,2291274878540520875403071179293353
16302098,2291859680487158699021302201966678
16304498,2289977590094029041143630710773482
16306898,2285623289235649696109702549122885
16309298,2293979354216707264305710944186726
16311698,2291059775569496886528813550118704
16314098,2284861948853656835554199886854791
16316498,2290222553848214361129405971479478
16318898,2271936713243747859452416712971894
16321298,2270207948063651590615330145476049
16323698,2273044730645620966627406244054026
16326098,2273244880373948590199434447653283
16328498,2278155236166831559894328941342600
16330898,2238384424959623880452401142005734
16333298,2239255391982532570844252245683437
16335698,2237990466258197108846682790552018
16338098,2238512419434690732481013387005618
16340498,2236833096189348303880543001170719
16342898,2238221814542290702890295283353318
16345298,2240138655502985776899220056171945
16347698,2248477064531098650130247765386537
16350098,2221952481675795687218982150380270
16352498,2227089479079706781730173185375462
16354898,2230164958885971721632114247698572
16357298,2228204579948324152809988947374686
16359698,2230137184976936895789355673899678
16362098,2230242088064405416378856728801577
16364498,2224546748107493288837643403517148
16366898,2187530922825977301419683448692801
16369298,2181035153288660509435722917780269
16371698,2179847844014523070414023684023711
16374098,2177666883400852667868513032931256
16376498,2174661844766814352229675182465423
16378898,2164474795092748459368508271286600
16381298,2172087004990777150991265954400487
16383698,2169768717051952485105862692481971
16386098,2162592078302946159523520405626518
16388498,2114146624050403965756353594760520
16390898,2118655218055555317101686152134771
16393298,2095030241074328846689694713389339
16395698,2109205310765612112106853437246499
16398098,2113449506622524818333869609514190
16400498,2097684032719350075511299734150650
16402898,2016419526295988580552762966913295
16405298,2021955890404218468673833079032356
16407698,2021191807484572467273311597669953
16410098,2026624180977795215092480316222225
16412498,2022539180630328376801898277216615
16414898,2012061474109247132824174208796771
16417298,1998110270235837624328555848400873
16419698,2016231892525525871950145849746745
16422098,1994253525325973701442684428877083
16424498,1999889809764426390884473518455299
16426898,1999170017544660076050052626361292
16429298,1994770852198726904432056736903419
16431698,1989115161933253552569906964962003
16434098,1983520814422480332684226536623694
16436498,2026389523345729354159086296781692
16438898,2027012218848850897103146186945772
16441298,2028442026155720810773209557311590
16443698,2014997491912137861342487799822914
16446098,2014425060849305714003456425971994
16448498,2008899182026465357597044956880276
16450898,1957192748506633272057599697344157
16453298,1952624714031224250578946228269214
16455698,1950680551224477514030918875529001
16458098,1946787921716681877943562606712065
16460498,1964225021238503433599582788450959
16462898,1960599325035463466442253320516116
16465298,1964902827081898948928237616416889
16467698,1959118428282148371803433566162985
16470098,1967661189334156160876700540059469
16472498,1960276570368196055829758088430088
16474898,1958065864272343478297598521630734
16477298,1971650540199946590025882059610873
16479698,2003158723155108864477801975233562
16482098,2010105879028823919087601002319648
16484498,2014340860218132023125219042212125
16486898,1970321466096724308811143990414256
16489298,1973283478605691168740181580486337
16491698,1980004979995086196311083530354219
16494098,1978261634453771369000641002022018
16496498,1990378338118993961328950308926353
16498898,1991899443025275323440060387397891
16501298,1984994388031762688541991613421103
16503698,1982159588884417409732553338711595
16506098,1997685958831285590693298065353982
16508498,2002518253571312572778325024969784
16510898,1984222149106427303382996463457393
16513298,1972341253984818656239626126777425
16515698,1949188791719075729586744676579576
16518098,1963877666488807053029197293760688
16520498,1987701950156382309436491265569796
16522898,2002537413891774881703041377687096
16525298,1999846356565744533850489548503644
16527698,1989269922598372981106671239640377
16530098,1991536489965871507117931242040559
16532498,1994964870402579795742443100325190
16534898,1992215666296300005503524506559611
16537298,1954587402346485275728793445194819
16539698,1941090757791728895977346207589509
16542098,1936731075754505228163289772205498
16544498,1953521158208449974893414999531988
16546898,1956904896243122461545537560460461
16549298,1942028645104876628418045460994183
16551698,1941850605469861994164093627393117
16554098,1945735702430776236469399960210163
16556498,1933212087144733019698334307454111
16558898,1939469906792414054359942001555338
16561298,1939138098097771295521299565943675
16563698,1953429405387864092231925022023339
16566098,1959143929980573504962097460509711
16568498,1959112881654066007428572971444170
16570898,1946898085499541792887698134278389
16573298,1968321970639227511547612571756035
16575698,1962065886507876239599747365416569
16578098,1961276696264481087191931667427379
16580498,1936979591107265612280374425608921
16582898,1936659075030215246478880065698613
16585298,1958754168314909375153759201860279
16587698,1950293741356544205763231402121725
16590098,1960327145393025287796692093196108
16592498,1967725291340712935237853865553855
16594898,2012693393523580561442989380255486
16597298,2011295265036412609947225500071808
16599698,2032042459102354598363791401013286
16602098,2034656220169239233046384750013007
16604498,2030411480795952062767651890696025
16606898,2033396153026543318177883665151781
16609298,2022160055534794825462426670110697
16611698,2023865518413425533497439740451474
16614098,2015495728897156746654232787653995
16616498,2037972521772207166720678924849890
16618898,2062760709454438736185067588278912
16621298,2062021245533484821988870146907373
16623698,2046731392936817321436314176173110
16626098,2044069154110785786237723324131832
16628498,2015384647582172824619217554938772
16630898,2012402652883951327366775924032907
16633298,2012904346617573458406712260721561
16635698,1991386948819237856340386591045865
16638098,1927942382952672524990639733009870
16640498,1929968905290494128516941244232759
16642898,1912576010026791515798791347156805
16645298,1945635475646257542696354014987972
16647698,1943458247147224862718366510856961
16650098,1926561898557265684082885908163157
16652498,1921422035049324665031406763602550
16654898,1926453655789485380315881937155892
16657298,1920774488979839844412342914924164
16659698,1924030253184929010011837023830788
16662098,1925090414891132268453629567757135
16664498,1930651460459387892445858338040866
16666898,1935574304894437311114185977612871
16669298,1915949458007349915946926592845343
16671698,1923214869731354411093119445904834
16674098,1920875857202625778025457634862968
16676498,1933735849970467143488830469363368
16678898,1935694911684244094759036591682283
16681298,1952896065327140706505224413806918
16683698,1955856032471741565225008828610120
16686098,1971015605847835828428293838449464
16688498,1938350138609399031531884065778327
16690898,1957671140180165577940296387295599
16693298,1947743015243483107857457532538204
16695698,1950620548759139432758025415861038
16698098,1951724342022946165632438740732260
16700498,1972204921018558575736565820773273
16702898,1981440154284529310670897833769525
16705298,1982181026136294731362143606819964
16707698,1995350943959249448618283876915432
16710098,1979506626437248419285523793730988
16712498,1980803100579579247041226423955878
16714898,1954119909334391183082684945142812
16717298,1958629583390167172615557024566711
16719698,1956428378540129867589209192319241
16722098,1967099914361684098851002002270092
16724498,1963782051968337148840471439739564
16726898,1958820867952707549613654135594718
16729298,1970831966798487756136385529339005
16731698,1950675927165853750239129018416924
16734098,1951769343002630913699576702811873
16736498,1945830040648144175435705614871637
16738898,1952835577159218202374650012561709
16741298,1963508294243586872588543499370570
16743698,1955348841572308302701091524412273
16746098,2000380908964069412926173675048293
16748498,1995320237956111756061510745375482
16750898,2004799424580217344014743830665001
16753298,1998852670713354820702350999899338
16755698,2000137320371905289495225277562543
16758098,2001749031279980702674899641530846
16760498,1999356240856697781088699479463898
16762898,1999873020414353809475358962228684
16765298,2004239419741172555807789747794214
16767698,2004266647677943122480266599163994
16770098,1998477047109410182479706932048736
16772498,1999509275570582192878255853024693
16774898,1997685545361049580062394193908902
16777298,2004524533010264161923958107922530
16779698,2007916178755959396715202927046865
16782098,2010350638183790038841999760185016
16784498,2004900636900565268955285765438974
16786898,2022210493673589010329689119363220
16789298,2020675781635811514439369960174838
16791698,2023360116570608894588427429285889
16794098,2091414526229222325565012939810172
16796498,2110646763147685253021049002442315
16798898,2102654598916535557958967627232505
16801298,2081385882684152179239284809074752
16803698,1993888197961659488981957317752929
16806098,2010267710025589140709225672236733
16808498,2030153399256740060121005093315386
16810898,2014184609262358731286462477077898
16813298,2016181481149912186295757769392519
16815698,1963320390175306622160700524240072
16818098,1975730661696350087274624420959765
16820498,1941121491467894037849732034989300
16822898,1933873521394556195279426327227338
16825298,1937613405314016286187460888679420
16827698,1888030785129835751975838856537564
16830098,1912687380659820032383192666733950
16832498,1924878940488361950664911429253600
16834898,1962034717328951953132034491435155
16837298,1948729848071468153293665755414496
16839698,1945905243166529448594477476146197
16842098,1944110966414274114567330553357855
16844498,1912083764450837581260295830897413
16846898,1904964347261229677286773132368495
16849298,1910685761215159320516969408213780
16851698,1857816676124683660425376490214057
16854098,1857569962363415232291331856658837
16856498,1870621952833458161996626569266505
16858898,1876100113755855351010824461368862
16861298,1878147585215761336304912234896229
16863698,1854027918318170370369523242572017
16866098,1882003255858079000293975701813429
16868498,1875425725750940302835552927650490
16870898,1886282754057006527337942212320536
16873298,1892838601502384761124089946337249
16875698,1887655506477955670681513480323238
16878098,1865630401978514791689059145052996
16880498,1863221047181946356539479123612613
16882898,1871279150693575357530374211470956
16885298,1905486382186746197363287704399065
16887698,1897674535336132754143387436113308
16890098,1888638830965796835368252228933531
16892498,1857126462875871602027013028801950
16894898,1858434198847398051056760739989338
16897298,1885623789585980598406416733156174
16899698,1887493324662973807112133994082269
16902098,1888781919240711185125239947544618
16904498,1897044606950948701353286907944007
16906898,1905601473149203903931115483228490
16909298,1894364977922492852728043480511592
16911698,1879971127458731013656695430453383
16914098,1889474602371394845248123385071475
16916498,1884631075865491521514211847813048
16918898,1889122666774912532480968977098137
16921298,1912639955714631270990692486984738
16923698,1910914219701971644293807352847997
16926098,1903360792908363177189731989880103
16928498,1881461789225342311189031073217454
16930898,1871407759076841669974795492772502
16933298,1861715581511554494501829047668486
16935698,1866954743770902088050945613872296
16938098,1869624846318880421178487830121887
16940498,1867681602137989406343254023910482
16942898,1870685241564504020739477958896358
16945298,1869048214318476775017165951638236
16947698,1852077225101430445547040544174246
16950098,1854286565025626642182915846109368
16952498,1855952932152090732078287409033105
16954898,1856491848773944682226037138187341
16957298,1854769582956809045489476638609033
16959698,1856517860760183579266643583329188
16962098,1858987869275175742322188000398851
16964498,1871101669413742904706869060561071
16966898,1873727761057714149265305150470039
16969298,1870515350576777915608097210966620
16971698,1862637313739567516735897249731171
16974098,1859409459065054604169473617909967
16976498,1835382862371435106517549064330722
16978898,1830786374364136364582216106560094
16981298,1813306318881727041512992875113364
16983698,1821197814520759659959672888044586
16986098,1816081822824570558972505915873043
16988498,1826200186962324850300605820082636
16990898,1829054715192436139842423169212884
16993298,1826979859228946484343508271018705
16995698,1839792917629915838589553011710816
16998098,1838078660570700256199991505634277
17000498,1836529471943369337236644682000350
17002898,1830802800034947358267134626657044
17005298,1836714521482002803502140754103393
17007698,1837266890465587925594201654003112
17010098,1848501961141195086279930004339746
17012498,1845618486982515185450007981594470
17014898,1839691004145462884193914380751681
17017298,1837980983911641368057338996993507
17019698,1818189957206270239916974191982694
17022098,1806055289306639014876161918719338
17024498,1807711922725011302461665238197797
17026898,1811382486850474839475000233126315
17029298,1833178348912111864206446739081167
17031698,1831163379799123562113507157889628
17034098,1817219470883898072122524165510818
17036498,1809977012262312917464030945187381
17038898,1771776742868144242243230060496089
17041298,1765798454195557583443595295719693
17043698,1720192063583543674438545037219248
17046098,1729565247069077526490467832167874
17048498,1726019180577538521338919994014134
17050898,1732924983249744165534037758573556
17053298,1727017148393791099992426676870277
17055698,1730757971065748552314642117792479
17058098,1728769804295012806188471399288954
17060498,1730529120875360946516947961596661
17062898,1721081498245687904719346158509779
17065298,1730689102236741886547817579830446
17067698,1735253953783515443528950907067950
17070098,1740877298221283934738758009293056
17072498,1729875038018530543974665350482952
17074898,1730243808995024978893721802700956
17077298,1729072288118236384229296972536285
17079698,1775510367315701561522178078766526
17082098,1782626651356965027007476575042157
